date,open,high,low,adjClose,value,volume,count,yesterday,close
2018-06-18,1355.0,1355.0,1355.0,1355.0,338750000,250000,13,1000.0,1355.0
2018-06-23,3100.0,3100.0,3100.0,3100.0,669600000,216000,39,1355.0,3100.0
2018-06-25,4480.0,4480.0,4480.0,4480.0,1475747840,329408,61,3100.0,4480.0
2018-06-27,4480.0,4480.0,4480.0,4480.0,104115200,23240,17,4480.0,4480.0
2018-06-30,4480.0,4480.0,4480.0,4480.0,5967360,1332,2,4480.0,4480.0
2018-07-02,4450.0,4450.0,4450.0,4450.0,24581800,5524,5,4480.0,4450.0
2018-07-04,1720.0,1720.0,1720.0,1720.0,3228440,1877,2,4450.0,1720.0
2018-07-21,1717.0,1717.0,1717.0,1717.0,1907587,1111,4,1717.0,1717.0
2018-07-25,2955.0,2955.0,2955.0,2955.0,2009400,680,1,1717.0,2955.0
2018-07-28,2955.0,2955.0,2955.0,2955.0,16403205,5551,4,2955.0,2955.0
2018-07-30,1863.0,1863.0,1863.0,1863.0,12500730,6710,9,2955.0,1863.0
2018-08-06,1863.0,1863.0,1863.0,1863.0,31443714,16878,6,1863.0,1863.0
2018-08-08,2100.0,2100.0,2100.0,2100.0,18295200,8712,7,1863.0,2100.0
2018-08-11,2100.0,2100.0,2100.0,2100.0,42000000,20000,2,2100.0,2100.0
2018-08-13,2100.0,2100.0,2100.0,2100.0,61950000,29500,3,2100.0,2100.0
2018-08-15,2100.0,2100.0,2100.0,2100.0,32006100,15241,9,2100.0,2100.0
2018-08-18,2100.0,2100.0,2100.0,2100.0,24990000,11900,8,2100.0,2100.0
2018-08-25,2100.0,2100.0,2100.0,2100.0,123679500,58895,3,2100.0,2100.0
2018-08-27,2200.0,2200.0,2200.0,2200.0,65304800,29684,12,2100.0,2200.0
2018-08-29,2300.0,2300.0,2300.0,2300.0,99691200,43344,13,2200.0,2300.0
2018-09-01,2300.0,2300.0,2300.0,2300.0,13694200,5954,3,2300.0,2300.0
2018-09-03,2300.0,2300.0,2300.0,2300.0,20870200,9074,6,2300.0,2300.0
2018-09-05,2300.0,2300.0,2300.0,2300.0,11267700,4899,3,2300.0,2300.0
2018-09-08,2500.0,2500.0,2500.0,2500.0,31780000,12712,5,2300.0,2500.0
2018-09-10,2500.0,2500.0,2500.0,2500.0,8547500,3419,6,2500.0,2500.0
2018-09-12,2500.0,2500.0,2500.0,2500.0,33750000,13500,5,2500.0,2500.0
2018-09-15,2800.0,2825.0,2800.0,2801.0,115385000,41200,9,2500.0,2825.0
2018-09-22,2801.0,2825.0,2801.0,2801.0,62540327,22327,8,2801.0,2825.0
2018-09-24,2801.0,2801.0,2801.0,2801.0,40981431,14631,3,2801.0,2801.0
2018-09-26,2900.0,3800.0,2900.0,2932.0,40780300,13907,8,2801.0,3800.0
2018-10-06,2932.0,2932.0,2932.0,2932.0,17210840,5870,6,2932.0,2932.0
2018-10-08,2932.0,2932.0,2932.0,2932.0,9942412,3391,1,2932.0,2932.0
2018-10-10,2932.0,2932.0,2932.0,2932.0,29103032,9926,5,2932.0,2932.0
2018-10-13,2932.0,2932.0,2932.0,2932.0,130151480,44390,6,2932.0,2932.0
2018-10-15,2955.0,2955.0,2955.0,2955.0,33861345,11459,4,2932.0,2955.0
2018-10-17,2955.0,2955.0,2955.0,2955.0,1477500,500,1,2955.0,2955.0
2018-10-20,2955.0,2955.0,2955.0,2955.0,7340220,2484,3,2955.0,2955.0
2018-10-22,2955.0,2955.0,2955.0,2955.0,19426170,6574,3,2955.0,2955.0
2018-10-24,2955.0,2955.0,2955.0,2955.0,4459095,1509,3,2955.0,2955.0
2018-10-29,2955.0,2955.0,2955.0,2955.0,1477500,500,1,2955.0,2955.0
2018-11-03,2955.0,2955.0,2955.0,2955.0,11010330,3726,2,2955.0,2955.0
2018-11-05,2955.0,2955.0,2955.0,2955.0,10047000,3400,2,2955.0,2955.0
2018-11-12,2955.0,2955.0,2955.0,2955.0,32505000,11000,4,2955.0,2955.0
2018-11-21,2955.0,2955.0,2955.0,2955.0,11820000,4000,4,2955.0,2955.0
2018-11-24,2955.0,2955.0,2955.0,2955.0,5617455,1901,3,2955.0,2955.0
2018-11-28,2955.0,2955.0,2955.0,2955.0,7387500,2500,2,2955.0,2955.0
2018-12-03,3000.0,3000.0,3000.0,3000.0,1500000,500,1,2955.0,3000.0
2018-12-05,2999.0,2999.0,2999.0,2999.0,4939353,1647,1,3000.0,2999.0
2018-12-10,2999.0,2999.0,2999.0,2999.0,2999000,1000,2,2999.0,2999.0
2018-12-12,2999.0,2999.0,2800.0,2820.0,14099500,5000,3,2999.0,2800.0
2018-12-17,2820.0,2820.0,2820.0,2820.0,2044500,725,2,2820.0,2820.0
2018-12-19,2820.0,2820.0,2820.0,2820.0,2820000,1000,1,2820.0,2820.0
2018-12-24,2820.0,2820.0,2820.0,2820.0,45120000,16000,4,2820.0,2820.0
2018-12-26,2820.0,2820.0,2820.0,2820.0,116621100,41355,6,2820.0,2820.0
2018-12-29,2820.0,2822.0,2820.0,2820.0,168852782,59876,21,2820.0,2822.0
2019-01-02,2820.0,2820.0,2820.0,2820.0,14252280,5054,3,2820.0,2820.0
2019-01-05,2820.0,2820.0,2820.0,2820.0,1128000,400,1,2820.0,2820.0
2019-01-07,2820.0,2820.0,2820.0,2820.0,1629960,578,1,2820.0,2820.0
2019-01-09,2820.0,2820.0,2820.0,2820.0,109980000,39000,12,2820.0,2820.0
2019-01-21,2820.0,2820.0,2820.0,2820.0,28200000,10000,1,2820.0,2820.0
2019-02-02,2820.0,2820.0,2820.0,2820.0,26674380,9459,5,2820.0,2820.0
2019-02-04,2820.0,2820.0,2820.0,2820.0,564000,200,1,2820.0,2820.0
2019-02-23,2820.0,2820.0,2820.0,2820.0,12379800,4390,4,2820.0,2820.0
2019-02-25,2820.0,2820.0,2820.0,2820.0,22004460,7803,5,2820.0,2820.0
2019-02-27,2820.0,2820.0,2820.0,2820.0,70054440,24842,10,2820.0,2820.0
2019-03-02,2820.0,2820.0,2820.0,2820.0,36882780,13079,6,2820.0,2820.0
2019-03-04,2820.0,2820.0,2820.0,2820.0,2535180,899,1,2820.0,2820.0
2019-03-16,3000.0,3000.0,3000.0,3000.0,30000000,10000,4,2820.0,3000.0
2019-03-27,3002.0,3002.0,3002.0,3002.0,1501000,500,1,3000.0,3002.0
2019-03-30,3002.0,3002.0,3002.0,3002.0,5706802,1901,2,3002.0,3002.0
2019-04-10,3100.0,3100.0,3100.0,3100.0,32085000,10350,3,3002.0,3100.0
2019-04-15,3100.0,3100.0,3100.0,3100.0,4116800,1328,2,3100.0,3100.0
2019-04-17,3100.0,3100.0,3100.0,3100.0,17360000,5600,5,3100.0,3100.0
