date,open,high,low,adjClose,value,volume,count,close
2018-02-06,2730.0,2730.0,2730.0,2730.0,272989696980,99996226,159496,2730.0
2018-02-07,2866.0,2866.0,2866.0,2866.0,1179287350,411475,130,2866.0
2018-02-10,3009.0,3009.0,3009.0,3009.0,1235287779,410531,326,3009.0
2018-02-12,3159.0,3159.0,3159.0,3159.0,1297682451,410789,704,3159.0
2018-02-13,3316.0,3316.0,3316.0,3311.0,1285321392,387612,312,3316.0
2018-02-14,3476.0,3649.0,3476.0,3621.0,16836650267,4649622,7558,3649.0
2018-02-17,3802.0,3802.0,3801.0,3802.0,180576227262,47495072,33375,3802.0
2018-02-18,3820.0,3869.0,3701.0,3786.0,157126205716,41502126,58555,3725.0
2018-02-19,3707.0,3735.0,3631.0,3657.0,50453795123,13797570,17390,3634.0
2018-02-21,3650.0,3750.0,3602.0,3645.0,30290853881,8309649,6824,3633.0
2018-02-24,3630.0,3650.0,3481.0,3534.0,43808225016,12397475,7878,3524.0
2018-02-25,3511.0,3639.0,3425.0,3520.0,37786714254,10733819,7393,3580.0
2018-02-26,3596.0,3642.0,3530.0,3563.0,16203649832,4547628,2889,3540.0
2018-02-27,3556.0,3556.0,3485.0,3508.0,16452072671,4690321,2057,3520.0
2018-02-28,3501.0,3520.0,3420.0,3449.0,22508270340,6525656,2890,3421.0
2018-03-03,3421.0,3432.0,3303.0,3341.0,27721758793,8298397,3333,3318.0
2018-03-04,3313.0,3330.0,3250.0,3274.0,17159956854,5240738,3148,3253.0
2018-03-05,3240.0,3400.0,3220.0,3332.0,17918844401,5378529,2503,3304.0
2018-03-06,3311.0,3353.0,3228.0,3275.0,10729832364,3276363,2617,3247.0
2018-03-07,3202.0,3228.0,3151.0,3172.0,16943076007,5341912,4874,3163.0
2018-03-10,3131.0,3160.0,3071.0,3109.0,14336330678,4611267,2754,3110.0
2018-03-11,3090.0,3198.0,3090.0,3158.0,10791817574,3417126,1712,3136.0
2018-03-12,3128.0,3147.0,3041.0,3073.0,10155623066,3304904,2285,3063.0
2018-03-13,3028.0,3102.0,3028.0,3066.0,5756517648,1877542,1122,3070.0
2018-03-14,3046.0,3096.0,3030.0,3069.0,5176908408,1686913,809,3068.0
2018-03-17,3092.0,3189.0,3090.0,3144.0,7044010559,2240635,1292,3140.0
2018-03-18,3169.0,3248.0,3112.0,3199.0,6653295839,2079498,1101,3233.0
2018-03-19,3210.0,3246.0,3163.0,3211.0,6111611926,1903102,1471,3217.0
2018-03-25,3244.0,3244.0,3155.0,3191.0,2692631036,843883,658,3203.0
2018-03-26,3200.0,3243.0,3142.0,3175.0,3788511319,1193152,557,3150.0
2018-03-27,3150.0,3150.0,3118.0,3129.0,5376547707,1718373,487,3132.0
2018-03-28,3120.0,3190.0,3115.0,3141.0,2551706763,812465,472,3141.0
2018-04-03,3142.0,3150.0,3121.0,3132.0,3910241386,1248518,420,3131.0
2018-04-04,3130.0,3148.0,3080.0,3119.0,4483257182,1437476,628,3127.0
2018-04-07,3103.0,3127.0,3103.0,3113.0,5728091364,1840317,544,3114.0
2018-04-08,3081.0,3100.0,3034.0,3060.0,6864992050,2243606,734,3080.0
2018-04-09,3040.0,3063.0,3010.0,3034.0,8277032518,2727850,762,3020.0
2018-04-10,3057.0,3109.0,3050.0,3077.0,3094553160,1005667,630,3055.0
2018-04-11,3068.0,3068.0,2924.0,2968.0,9954729614,3353606,960,2924.0
2018-04-15,2970.0,2970.0,2852.0,2879.0,6797765192,2361314,650,2890.0
2018-04-16,2865.0,2929.0,2860.0,2898.0,3846587177,1327301,682,2912.0
2018-04-17,2900.0,2950.0,2836.0,2899.0,11921569665,4112448,1582,2950.0
2018-04-22,2450.0,2450.0,2412.0,2433.0,3370378018,1385507,531,2449.0
2018-04-23,2457.0,2478.0,2412.0,2444.0,1350745179,552589,253,2421.0
2018-04-24,2421.0,2433.0,2350.0,2402.0,3436917398,1430858,306,2390.0
2018-04-25,2401.0,2401.0,2347.0,2361.0,2151279455,911321,274,2352.0
2018-04-28,2341.0,2350.0,2250.0,2292.0,5794655135,2527762,393,2270.0
2018-04-29,2243.0,2260.0,2215.0,2235.0,1692380459,757187,328,2223.0
2018-04-30,2203.0,2220.0,2200.0,2207.0,1622647144,735157,329,2202.0
2018-05-01,2227.0,2258.0,2191.0,2226.0,2119726808,952373,267,2258.0
2018-05-05,2259.0,2265.0,2211.0,2224.0,782797735,352030,187,2230.0
2018-05-06,2212.0,2212.0,2125.0,2152.0,4576505359,2126481,362,2164.0
2018-05-07,2151.0,2219.0,2138.0,2193.0,2198374486,1002300,268,2219.0
2018-05-08,2183.0,2238.0,2179.0,2208.0,2758070676,1249107,258,2190.0
2018-05-09,2110.0,2170.0,2110.0,2144.0,2467151769,1150898,290,2150.0
2018-05-12,2144.0,2199.0,2144.0,2168.0,1838501494,848212,195,2171.0
2018-05-13,2200.0,2276.0,2163.0,2250.0,3027382000,1345511,404,2276.0
2018-05-14,2280.0,2362.0,2280.0,2346.0,2753869606,1173681,332,2362.0
2018-05-15,2380.0,2447.0,2290.0,2357.0,3182245284,1350376,368,2300.0
2018-05-16,2326.0,2330.0,2257.0,2288.0,7167507360,3133235,320,2314.0
2018-05-19,2315.0,2402.0,2289.0,2380.0,2636666943,1107718,287,2402.0
2018-05-20,2463.0,2499.0,2416.0,2486.0,16801618036,6758721,943,2499.0
2018-05-21,2540.0,2577.0,2480.0,2525.0,3785275515,1499234,517,2500.0
2018-05-22,2430.0,2546.0,2430.0,2487.0,3981366134,1601165,335,2470.0
2018-05-23,2500.0,2520.0,2433.0,2474.0,2514341923,1016118,321,2433.0
2018-05-26,2440.0,2440.0,2351.0,2388.0,4461256465,1868280,497,2400.0
2018-05-27,2384.0,2475.0,2384.0,2439.0,2481897437,1017585,283,2435.0
2018-05-28,2385.0,2447.0,2385.0,2410.0,870392051,361597,140,2410.0
2018-05-29,2365.0,2419.0,2365.0,2381.0,1237713415,519936,139,2382.0
2018-05-30,2371.0,2418.0,2371.0,2398.0,2984177803,1244680,282,2383.0
2018-06-02,2380.0,2413.0,2380.0,2392.0,2485187585,1038775,448,2383.0
2018-06-03,2381.0,2468.0,2381.0,2407.0,4201744813,1745342,911,2400.0
2018-06-09,2396.0,2480.0,2383.0,2444.0,6612751998,2705617,544,2470.0
2018-06-10,2440.0,2531.0,2440.0,2509.0,4690795430,1869332,606,2520.0
2018-06-11,2502.0,2624.0,2502.0,2590.0,8964722965,3461852,671,2615.0
2018-06-12,2650.0,2719.0,2640.0,2708.0,23578915057,8707500,763,2719.0
2018-06-13,2809.0,2843.0,2745.0,2833.0,16539401256,5839085,808,2843.0
2018-06-17,2973.0,2973.0,2900.0,2973.0,1819636219,612103,25,2900.0
2018-06-18,2998.0,2998.0,2849.0,2871.0,5311975107,1850409,382,2849.0
2018-06-19,2729.0,2950.0,2729.0,2850.0,17561073885,6162693,1107,2920.0
2018-06-20,2902.0,2992.0,2863.0,2953.0,20045544138,6787157,1071,2891.0
2018-06-23,2870.0,2930.0,2806.0,2823.0,7971777798,2823867,705,2820.0
2018-06-24,2822.0,2889.0,2802.0,2853.0,10214577327,3580173,644,2875.0
2018-06-25,2850.0,2994.0,2850.0,2936.0,21047858639,7169585,923,2907.0
2018-06-26,2900.0,2900.0,2790.0,2812.0,6986401689,2484590,417,2810.0
2018-06-27,2731.0,2837.0,2731.0,2777.0,6575616670,2367666,347,2780.0
2018-06-30,2734.0,2799.0,2734.0,2768.0,1964992354,709789,188,2774.0
2018-07-01,2772.0,2843.0,2750.0,2776.0,4072526176,1466852,295,2835.0
2018-07-02,2801.0,2914.0,2800.0,2880.0,6221600321,2160547,462,2898.0
2018-07-03,2900.0,3019.0,2886.0,2971.0,12991208417,4372926,682,2956.0
2018-07-04,2921.0,3009.0,2876.0,2930.0,5219303413,1781288,570,2900.0
2018-07-07,2877.0,2920.0,2840.0,2882.0,2275429546,789535,210,2852.0
2018-07-08,2844.0,2900.0,2821.0,2853.0,2515246844,881696,281,2835.0
2018-07-10,2789.0,2882.0,2789.0,2850.0,2763094475,969613,563,2851.0
2018-07-11,2792.0,2850.0,2792.0,2824.0,4881901652,1728653,748,2827.0
2018-07-14,2791.0,2850.0,2785.0,2828.0,737095660,260472,183,2831.0
2018-07-15,2801.0,2829.0,2790.0,2805.0,1931114046,688387,234,2810.0
2018-07-16,2792.0,2799.0,2700.0,2746.0,3526839285,1284394,419,2707.0
2018-07-17,2715.0,2760.0,2691.0,2712.0,3987349024,1470091,294,2700.0
2018-07-18,2642.0,2750.0,2642.0,2695.0,1916855292,711323,244,2654.0
2018-07-21,2651.0,2740.0,2651.0,2709.0,1361694375,502665,151,2700.0
2018-07-22,2682.0,2690.0,2622.0,2641.0,3410162834,1291038,256,2643.0
2018-07-23,2611.0,2612.0,2509.0,2555.0,2303708089,901798,258,2560.0
2018-07-24,2515.0,2640.0,2515.0,2611.0,2122858915,812961,173,2640.0
2018-07-25,2576.0,2680.0,2576.0,2644.0,1136389855,429734,175,2650.0
2018-07-28,2679.0,2720.0,2610.0,2655.0,2886609936,1087254,267,2621.0
2018-07-29,2632.0,2720.0,2580.0,2614.0,4680116438,1790710,380,2720.0
2018-07-30,2615.0,2686.0,2608.0,2639.0,3367811434,1275934,293,2638.0
2018-07-31,2645.0,2770.0,2645.0,2761.0,7725322101,2798075,509,2770.0
2018-08-01,2779.0,2787.0,2623.0,2645.0,13828884863,5228772,535,2640.0
2018-08-04,2646.0,2670.0,2582.0,2619.0,3891706109,1486010,201,2610.0
2018-08-05,2650.0,2719.0,2587.0,2629.0,7883016541,2998072,499,2598.0
2018-08-06,2610.0,2707.0,2610.0,2654.0,8426379922,3174427,415,2670.0
2018-08-07,2670.0,2692.0,2591.0,2620.0,6864612971,2619781,342,2614.0
2018-08-08,2604.0,2687.0,2595.0,2621.0,5984923925,2283789,330,2620.0
2018-08-11,2659.0,2659.0,2555.0,2603.0,1825410328,701286,189,2619.0
2018-08-12,2603.0,2630.0,2561.0,2591.0,1220983567,471204,178,2625.0
2018-08-13,2625.0,2630.0,2561.0,2599.0,2757683890,1061234,185,2600.0
2018-08-14,2590.0,2620.0,2564.0,2599.0,4488485048,1726872,240,2620.0
2018-08-15,2639.0,2728.0,2602.0,2725.0,31678282746,11625129,502,2728.0
2018-08-18,2861.0,2861.0,2861.0,2861.0,1144400000,400000,84,2861.0
2018-08-19,3004.0,3004.0,3004.0,3004.0,1201600000,400000,89,3004.0
2018-08-20,3154.0,3154.0,3154.0,3154.0,1317564576,417744,82,3154.0
2018-08-21,3148.0,3279.0,3001.0,3120.0,73068047199,23416810,2920,3140.0
2018-08-25,3168.0,3276.0,3080.0,3224.0,40449280835,12545599,1768,3276.0
2018-08-26,3300.0,3375.0,3207.0,3286.0,25400873380,7730238,1219,3230.0
2018-08-27,3286.0,3286.0,3129.0,3169.0,16699438826,5268815,976,3150.0
2018-08-28,3151.0,3250.0,3025.0,3169.0,15738773541,4966172,980,3250.0
2018-08-29,3274.0,3327.0,3172.0,3311.0,28690004938,8666281,833,3327.0
2018-09-01,3420.0,3420.0,3211.0,3305.0,17198297552,5203519,767,3250.0
2018-09-02,3201.0,3275.0,3140.0,3155.0,5168830603,1638087,253,3140.0
2018-09-03,3111.0,3179.0,3028.0,3062.0,13729671169,4483995,793,3079.0
2018-09-04,3129.0,3200.0,3075.0,3152.0,9139871986,2899350,534,3160.0
2018-09-05,3187.0,3187.0,3075.0,3134.0,9679144394,3088839,518,3160.0
2018-09-08,3199.0,3290.0,3181.0,3283.0,31301539276,9535198,767,3290.0
2018-09-09,3447.0,3447.0,3447.0,3447.0,17211139866,4993078,210,3447.0
2018-09-10,3619.0,3619.0,3501.0,3592.0,39987261943,11132558,1289,3564.0
2018-09-11,3740.0,3740.0,3520.0,3628.0,25047956158,6903614,955,3640.0
2018-09-12,3629.0,3809.0,3629.0,3780.0,36971835426,9781395,677,3809.0
2018-09-15,3969.0,3969.0,3771.0,3838.0,22896732220,5965678,749,3834.0
2018-09-16,3835.0,3900.0,3650.0,3777.0,15167133530,4015198,859,3850.0
2018-09-17,3918.0,3965.0,3820.0,3954.0,72125246466,18239831,873,3965.0
2018-09-18,4151.0,4151.0,4151.0,4151.0,1660400000,400000,87,4151.0
2018-09-22,4358.0,4575.0,4358.0,4507.0,5499977547,1220452,119,4575.0
2018-09-23,4732.0,4732.0,4732.0,4732.0,3335586800,704900,71,4732.0
2018-09-24,4968.0,4968.0,4733.0,4886.0,98024465916,20061411,1532,4839.0
2018-09-25,4840.0,5130.0,4830.0,5058.0,67932476824,13431672,1333,5130.0
2018-09-26,5310.0,5310.0,5190.0,5305.0,68669261887,12943703,1042,5310.0
2018-09-29,5568.0,5568.0,5500.0,5566.0,3450747328,620009,52,5500.0
2018-09-30,5844.0,6136.0,5844.0,6131.0,43776055696,7140455,394,6136.0
2018-10-01,6390.0,6390.0,5825.0,5996.0,84199548729,14043257,1569,6006.0
2018-10-02,5703.0,5800.0,5697.0,5700.0,23870311989,4187813,253,5697.0
2018-10-03,5415.0,5595.0,5415.0,5435.0,89690248482,16501744,1336,5563.0
2018-10-06,5550.0,5640.0,5164.0,5219.0,40002873084,7664878,624,5164.0
2018-10-07,4959.0,5000.0,4959.0,4959.0,41130733648,8294047,614,4960.0
2018-10-08,4851.0,5206.0,4720.0,5125.0,55072224934,10745879,1195,5206.0
