,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210531,3,0,2,0,5923,0,5923,0,154353380,0,154353380,0,26060.0,26060.0,,,0.0
1,20210530,7,0,2,0,22175,0,22175,0,578767500,0,578767500,0,26100.0,26100.0,,,0.0
2,20210529,12,0,1,0,4561,0,4561,0,119087710,0,119087710,0,26110.0,26110.0,,,0.0
3,20210526,4,0,1,0,1863,0,1863,0,48642930,0,48642930,0,26110.0,26110.0,,,0.0
4,20210525,3,0,1,0,1774,0,1774,0,46319140,0,46319140,0,26110.0,26110.0,,,0.0
5,20210524,5,0,1,0,2012,0,2012,0,52533320,0,52533320,0,26110.0,26110.0,,,0.0
6,20210523,4,0,1,0,3826,0,3826,0,99935120,0,99935120,0,26120.0,26120.0,,,0.0
7,20210427,33,0,3,0,17850,0,17850,0,952476000,0,952476000,0,53360.0,53360.0,,,0.0
8,20210426,15,0,5,0,36906,0,36906,0,1971887580,0,1971887580,0,53430.0,53430.0,,,0.0
9,20210425,10,0,4,0,13515,0,13515,0,722376750,0,722376750,0,53450.0,53450.0,,,0.0
10,20210424,5,0,1,0,1490,0,1490,0,79640500,0,79640500,0,53450.0,53450.0,,,0.0
11,20210421,7,0,1,0,2843,0,2843,0,151986780,0,151986780,0,53460.0,53460.0,,,0.0
12,20210420,6,0,2,0,2887,0,2887,0,155926870,0,155926870,0,54010.0,54010.0,,,0.0
13,20210419,4,0,1,0,772,0,772,0,41695720,0,41695720,0,54010.0,54010.0,,,0.0
14,20210418,7,0,0,1,6585,0,0,6585,355721700,0,0,355721700,54020.0,,,54020.0,6585.0
15,20210417,11,0,2,0,3219,0,3219,0,170381670,0,170381670,0,52930.0,52930.0,,,0.0
16,20210414,1,0,1,0,150,0,150,0,8104500,0,8104500,0,54030.0,54030.0,,,0.0
