,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210525,73,1,49,0,594746,5000000,5594746,0,1816354284,15270000000,17086354284,0,3054.0,3054.0,3054.0,,-5000000.0
1,20210524,22,0,2,0,151510,0,151510,0,463469090,0,463469090,0,3059.0,3059.0,,,0.0
2,20210523,19,0,4,0,95469,0,95469,0,292230609,0,292230609,0,3061.0,3061.0,,,0.0
3,20210522,34,0,2,0,150129,0,150129,0,460295514,0,460295514,0,3066.0,3066.0,,,0.0
4,20210519,56,0,14,0,1305208,0,1305208,0,4067028128,0,4067028128,0,3116.0,3116.0,,,0.0
5,20210518,64,1,32,1,515185,5000000,5514990,195,1689291615,16395000000,18083652210,639405,3279.0,3279.0,3279.0,3279.0,-4999805.0
6,20210517,101,1,36,0,783432,5000000,5783432,0,2703623832,17255000000,19958623832,0,3451.0,3451.0,3451.0,,-5000000.0
7,20210516,37,0,2,0,260203,0,260203,0,900822786,0,900822786,0,3462.0,3462.0,,,0.0
8,20210515,35,0,2,0,115486,0,115486,0,400389962,0,400389962,0,3467.0,3467.0,,,0.0
9,20210512,29,0,1,0,132090,0,132090,0,467730690,0,467730690,0,3541.0,3541.0,,,0.0
10,20210511,43,0,1,0,170375,0,170375,0,603468250,0,603468250,0,3542.0,3542.0,,,0.0
11,20210510,127,0,15,0,985716,0,985716,0,3397763052,0,3397763052,0,3447.0,3447.0,,,0.0
12,20210509,9,0,1,0,35218,0,35218,0,125270426,0,125270426,0,3557.0,3557.0,,,0.0
13,20210508,15,0,2,0,53966,0,53966,0,191957062,0,191957062,0,3557.0,3557.0,,,0.0
14,20210505,24,0,5,0,263584,0,263584,0,938095456,0,938095456,0,3559.0,3559.0,,,0.0
15,20210503,15,0,1,0,76185,0,76185,0,271218600,0,271218600,0,3560.0,3560.0,,,0.0
16,20210502,19,0,2,0,56100,0,56100,0,199716000,0,199716000,0,3560.0,3560.0,,,0.0
17,20210501,40,0,1,0,155375,0,155375,0,553135000,0,553135000,0,3560.0,3560.0,,,0.0
18,20210428,58,0,2,0,301116,0,301116,0,1071972960,0,1071972960,0,3560.0,3560.0,,,0.0
19,20210427,47,0,1,0,415455,0,415455,0,1479019800,0,1479019800,0,3560.0,3560.0,,,0.0
