,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210531,1605,7,719,3,123297077,48880000,161766475,10410602,137644883901,54306680000,180381266480,11570297421,1116.3677781347567,1115.0719979526043,1111.020458265139,1111.395615834704,-38469398.0
1,20210530,2901,4,1313,9,213684808,16762196,205720429,24726575,249763285969,19696234954,240112170403,29347350520,1168.8396957494517,1167.1770838228224,1175.0390553839127,1186.8748712670476,7964379.0
2,20210529,1678,13,965,9,237276173,34161337,141898761,129538749,276929347017,39917272829,165434441372,151412178474,1167.1182298485571,1165.8624797435687,1168.4926977243308,1168.8562661200317,95377412.0
3,20210526,1321,3,1544,5,111333360,25150000,121506630,14976730,123985052377,28006260661,135345639429,16645673609,1113.6379282633704,1113.8950971564268,1113.569012365805,1111.435781308737,-10173270.0
4,20210525,1221,5,1561,10,269406165,4488872,189054166,84840871,298527275042,4978620308,209332528540,94173366810,1108.0937032083136,1107.262182944966,1109.102756327202,1110.0,80351999.0
5,20210524,1395,4,1440,6,128586215,26037042,146197530,8425727,135990163655,27654128414,154809599344,8834692725,1057.579645337566,1058.9070782796398,1062.1071477320656,1048.5377374557709,-17611315.0
6,20210523,1460,4,701,4,111960795,48000000,153753685,6207110,120099993154,51312000000,164776592564,6635400590,1072.6968592354135,1071.6919894570333,1069.0,1069.0,-41792890.0
7,20210522,847,7,531,5,60227947,155030269,192578263,22679953,67756440375,174409052625,216650545875,25514947125,1125.0,1125.0,1125.0,1125.0,-132350316.0
8,20210519,1141,1,444,3,63453200,20000000,79841200,3612000,75082006279,23715000000,94509270279,4287736000,1183.265875936911,1183.7155538619159,1185.75,1187.0808416389812,-16388000.0
9,20210518,1236,6,405,1,80764907,24273474,102838381,2200000,99934113309,30162439687,127377206047,2719346949,1237.3457361747473,1238.6154352916155,1242.6091002466314,1236.066795,-22073474.0
10,20210517,2149,6,921,3,188052565,28045290,209726818,6371037,245038026374,36146527092,273009396731,8175156735,1303.0294288939904,1301.7381340854558,1288.862660789031,1283.175209153549,-21674253.0
11,20210516,1858,6,2562,12,550216647,5010933,432026001,123201579,740097880166,6580390320,580533740415,166144530071,1345.102668560299,1343.7472260263335,1313.2066064343705,1348.5584472176286,118190646.0
12,20210515,2277,9,1414,7,191553806,81400000,262648663,10305143,246843438102,103992114717,337460391815,13375161004,1288.6376066158664,1284.835749630296,1277.5444068427519,1297.9112472286895,-71094857.0
13,20210512,1982,13,1233,6,193753887,64226540,228073696,29906731,257372134624,84636587275,301710268813,40298453086,1328.345658551872,1322.8630662125981,1317.7821392060043,1347.471011993922,-34319809.0
14,20210511,3092,9,1724,7,343415259,18723226,339428648,22709837,461788510755,25328090643,456406132102,30710469296,1344.6942110251425,1344.6305572356991,1352.7631746259965,1352.2980942575678,3986611.0
15,20210510,2047,12,1785,3,322464509,67111714,380438408,9137815,430537645353,90458143984,508740707736,12255081601,1335.1473831589944,1337.2485454623184,1347.8741428657297,1341.1391674048994,-57973899.0
16,20210509,261,1,38,0,10775886,3500000,14275886,0,14364256038,4665500000,19029756038,0,1333.0,1333.0,1333.0,,-3500000.0
17,20210508,1299,2,647,0,120831314,18200000,139031314,0,166191456554,24843000000,191034456554,0,1375.4005567960637,1374.0390639910086,1365.0,,-18200000.0
