,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210531,5,0,5,0,75643,0,75643,0,514372400,0,514372400,0,6800.0,6800.0,,,0.0
1,20210530,6,0,1,0,12317,0,12317,0,83755600,0,83755600,0,6800.0,6800.0,,,0.0
2,20210529,19,0,2,0,79926,0,79926,0,544296060,0,544296060,0,6810.0,6810.0,,,0.0
3,20210526,7,1,3,0,48462,250000,298462,0,331964700,1712500000,2044464700,0,6850.0,6850.0,6850.0,,-250000.0
4,20210525,3,1,7,0,4342,500000,504342,0,30133480,3470000000,3500133480,0,6940.0,6940.0,6940.0,,-500000.0
5,20210524,2,1,1,0,1610,100000,101610,0,11205600,696000000,707205600,0,6960.0,6960.0,6960.0,,-100000.0
6,20210523,2,0,1,0,1445,0,1445,0,10057200,0,10057200,0,6960.0,6960.0,,,0.0
7,20210522,0,1,9,1,0,800000,779000,21000,0,5680000000,5530900000,149100000,,7100.0,7100.0,7100.0,-779000.0
8,20210518,3,0,1,0,9505,0,9505,0,67485500,0,67485500,0,7100.0,7100.0,,,0.0
9,20210517,1,0,1,0,1246,0,1246,0,8846600,0,8846600,0,7100.0,7100.0,,,0.0
10,20210516,5,0,1,0,4418,0,4418,0,31367800,0,31367800,0,7100.0,7100.0,,,0.0
11,20210515,6,0,1,0,5380,0,5380,0,38198000,0,38198000,0,7100.0,7100.0,,,0.0
12,20210512,2,0,1,0,1694,0,1694,0,12281500,0,12281500,0,7250.0,7250.0,,,0.0
13,20210511,2,0,1,0,1693,0,1693,0,12274250,0,12274250,0,7250.0,7250.0,,,0.0
14,20210510,2,0,1,0,2025,0,2025,0,14681250,0,14681250,0,7250.0,7250.0,,,0.0
15,20210509,1,0,1,0,755,0,755,0,5473750,0,5473750,0,7250.0,7250.0,,,0.0
16,20210505,3,0,1,0,20890,0,20890,0,151452500,0,151452500,0,7250.0,7250.0,,,0.0
17,20210503,3,0,2,0,5668,0,5668,0,41093000,0,41093000,0,7250.0,7250.0,,,0.0
18,20210502,2,0,1,0,3748,0,3748,0,27173000,0,27173000,0,7250.0,7250.0,,,0.0
19,20210501,2,0,1,0,7587,0,7587,0,55005750,0,55005750,0,7250.0,7250.0,,,0.0
20,20210428,3,0,1,0,3600,0,3600,0,26100000,0,26100000,0,7250.0,7250.0,,,0.0
21,20210427,10,1,4,0,24568,300000,324568,0,178363680,2178000000,2356363680,0,7260.0,7260.0,7260.0,,-300000.0
22,20210426,2,0,1,0,4500,0,4500,0,32670000,0,32670000,0,7260.0,7260.0,,,0.0
23,20210425,3,0,1,0,11800,0,11800,0,85668000,0,85668000,0,7260.0,7260.0,,,0.0
24,20210424,4,0,1,0,3382,0,3382,0,24553320,0,24553320,0,7260.0,7260.0,,,0.0
25,20210421,5,0,2,0,6855,0,6855,0,49767300,0,49767300,0,7260.0,7260.0,,,0.0
26,20210420,5,0,1,0,17035,0,17035,0,125036900,0,125036900,0,7340.0,7340.0,,,0.0
27,20210419,2,0,1,0,2042,0,2042,0,14988280,0,14988280,0,7340.0,7340.0,,,0.0
28,20210418,2,0,1,0,9953,0,9953,0,73055020,0,73055020,0,7340.0,7340.0,,,0.0
29,20210417,9,0,3,1,39033,0,38916,117,286502220,0,285643440,858780,7340.0,7340.0,,7340.0,117.0
30,20210414,8,2,28,0,15675,301000,316675,0,115211250,2212350000,2327561250,0,7350.0,7350.0,7350.0,,-301000.0
31,20210413,44,2,53,0,319234,502000,821234,0,2349562240,3694720000,6044282240,0,7360.0,7360.0,7360.0,,-502000.0
32,20210412,13,0,5,0,79290,0,79290,0,583574400,0,583574400,0,7360.0,7360.0,,,0.0
33,20210411,7,0,2,0,11880,0,11880,0,87436800,0,87436800,0,7360.0,7360.0,,,0.0
34,20210410,7,1,16,0,8971,500000,508971,0,66116270,3685000000,3751116270,0,7370.0,7370.0,7370.0,,-500000.0
35,20210407,19,1,27,0,120779,500000,620779,0,891349020,3690000000,4581349020,0,7380.0,7380.0,7380.0,,-500000.0
36,20210406,149,3,125,0,1512880,901345,2414225,0,11257676440,6745976720,18003653160,0,7441.222330918513,7457.321981174083,7484.344751454771,,-901345.0
37,20210405,195,4,229,1,2127245,906333,3013578,20000,15959158110,6808925980,22618084090,150000000,7502.266128255091,7505.391959325427,7512.609581687967,7500.0,-886333.0
38,20210404,33,1,34,0,121172,500000,621172,0,910001720,3755000000,4665001720,0,7510.0,7510.0,7510.0,,-500000.0
39,20210403,232,1,149,0,2395986,301499,2697485,0,18174825750,2282347430,20457173180,0,7585.530862868147,7583.794971983162,7570.0,,-301499.0
40,20210331,288,1,170,0,3583365,3000,3586365,0,27461945860,22920000,27484865860,0,7663.731118655231,7663.711267536907,7640.0,,-3000.0
41,20210330,249,1,197,0,3160922,6000,3166922,0,24502514390,46200000,24548714390,0,7751.698520241879,7751.600573048531,7700.0,,-6000.0
42,20210328,263,2,214,0,2928661,543413,3472074,0,23025267560,4321722270,27346989830,0,7862.046020348548,7876.26929322359,7952.923963909586,,-543413.0
43,20210327,417,1,246,0,4430872,543425,4974297,0,34483846940,4252042000,38735888940,0,7782.632163601205,7787.208713110616,7824.524083360169,,-543425.0
44,20210317,251,0,219,2,2442984,0,2235591,207393,18939011520,0,17345897780,1593113740,7752.4091520861375,7758.9763870046,,7681.617701658204,207393.0
45,20210316,404,2,278,1,6108715,370549,6426659,52605,47155757930,2875745270,49615092620,416410580,7719.423467947023,7720.199970155566,7760.769210010012,7915.798498241612,-317944.0
46,20210315,368,1,256,1,5566770,88590,5635360,20000,43114775390,685686600,43645661990,154800000,7745.025461802805,7744.964295093836,7740.0,7740.0,-68590.0
47,20210314,378,1,246,0,5100391,100000,5200391,0,40120253180,786000000,40906253180,0,7866.113241122102,7865.995687631949,7860.0,,-100000.0
48,20210313,161,1,82,0,1938151,800000,2738151,0,15369918470,6344000000,21713918470,0,7930.196599748936,7930.139159600767,7930.0,,-800000.0
49,20210310,234,1,117,0,2985668,600000,3585668,0,23978810050,4812000000,28790810050,0,8031.304903961191,8029.413222306137,8020.0,,-600000.0
50,20210309,479,2,513,0,5438704,26039,5464743,0,44488319800,212300970,44700620770,0,8179.948715723452,8179.821223065751,8153.192134874611,,-26039.0
51,20210308,471,1,527,0,7411229,70805,7482034,0,60492521660,587444390,61079966050,0,8162.279381732773,8163.550987605777,8296.651225195961,,-70805.0
52,20210307,491,1,556,0,6347518,80000,6427518,0,50652428230,634400000,51286828230,0,7979.8794158598685,7979.258592508026,7930.0,,-80000.0
53,20210306,953,2,760,1,9532686,257396,9733885,56197,76717413540,1992566580,78256468000,453512120,8047.82760493737,8039.5924135121795,7741.249203561827,8070.0414612879695,-201199.0
54,20210303,186,1,145,0,1914935,300000,2214935,0,14962650110,2337000000,17299650110,0,7813.659528913514,7810.454984006303,7790.0,,-300000.0
55,20210302,417,1,341,1,3483439,41698,3523305,1832,27709876090,329831180,28025381030,14326240,7954.747044515491,7954.287531167469,7910.0,7820.0,-39866.0
56,20210301,169,2,190,0,1763538,210666,1974204,0,13814859340,1647408120,15462267460,0,7833.60457217253,7832.152837295436,7820.0,,-210666.0
57,20210228,292,1,229,0,2342759,200000,2542759,0,18494932190,1574000000,20068932190,0,7894.509076691201,7892.581322099341,7870.0,,-200000.0
58,20210227,352,0,312,0,3583179,0,3583179,0,28664615430,0,28664615430,0,7999.772110184838,7999.772110184838,,,0.0
59,20210224,279,1,311,1,3190544,400000,3442157,148387,25593619070,3192000000,27599956940,1185662130,8021.710112758201,8018.215595627974,7980.0,7990.336956741494,-251613.0
60,20210223,355,1,374,0,4438991,93150,4532141,0,36000217100,751934100,36752151200,0,8110.000020274878,8109.225021904658,8072.29307568438,,-93150.0
61,20210222,152,1,226,0,1867594,1000000,2867594,0,15169420590,8120000000,23289420590,0,8122.440203813035,8121.5892451999825,8120.0,,-1000000.0
62,20210221,630,1,560,0,7633293,148387,7781680,0,63165351570,1243038460,64408390030,0,8274.98061059624,8276.926066093696,8377.003780654639,,-148387.0
63,20210220,711,0,716,3,10389967,0,10154266,235701,86138731760,0,84153906440,1984825320,8290.568368503962,8287.54204784472,,8420.945689666145,235701.0
64,20210217,536,1,482,0,7979434,20000,7999434,0,63749932700,162600000,63912532700,0,7989.2800291348985,7989.631853953667,8130.0,,-20000.0
65,20210216,333,0,219,0,4013845,0,4013845,0,31914415900,0,31914415900,0,7951.083287969515,7951.083287969515,,,0.0
66,20210215,413,0,305,0,5313010,0,5313010,0,42987996540,0,42987996540,0,8091.081428418166,8091.081428418166,,,0.0
67,20210214,439,1,309,0,5417022,500000,5917022,0,44347481970,4045000000,48392481970,0,8186.6903937255565,8178.519865229502,8090.0,,-500000.0
68,20210213,593,0,463,0,8385614,0,8385614,0,69178397020,0,69178397020,0,8249.651965854855,8249.651965854855,,,0.0
69,20210209,701,0,545,3,10994636,0,10567736,426900,87388802080,0,84006170460,3382631620,7948.312438902025,7949.306309317341,,7923.709580698056,426900.0
70,20210208,500,0,521,0,8778162,0,8778162,0,70740061860,0,70740061860,0,8058.64164502774,8058.64164502774,,,0.0
71,20210207,902,1,718,1,15061916,104094,15137010,29000,123465765000,847980200,124072260820,241484380,8197.215082065257,8196.61616263714,8146.29277383903,8327.047586206896,-75094.0
72,20210206,84,1,3,0,463917,500000,963917,0,3748449360,4040000000,7788449360,0,8080.0,8080.0,8080.0,,-500000.0
73,20210203,443,1,438,2,8326142,510929,8011763,825308,70818177020,4266175200,68183314820,6901037400,8505.521166946228,8510.400871818101,8349.839605894362,8361.77208993491,314379.0
74,20210202,596,1,685,0,14484349,600000,15084349,0,127022384790,5238000000,132260384790,0,8769.630225700857,8768.05388088011,8730.0,,-600000.0
75,20210201,147,1,92,0,1552133,1000000,2552133,0,13876069020,8940000000,22816069020,0,8940.0,8940.0,8940.0,,-1000000.0
