,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210531,145,5,272,0,1013132,1506772,2519904,0,25126179290,37349720520,62475899810,0,24800.499135354523,24792.968228154725,24787.90455357546,,-1506772.0
1,20210530,222,5,300,0,3039613,1002960,4042573,0,74887204250,24663242230,99550446480,0,24637.085132219134,24625.516095813236,24590.454484725215,,-1002960.0
2,20210529,54,2,106,3,934139,600000,633489,900650,22121561810,14209638670,14994801980,21336398500,23681.231390617457,23670.185243942673,23682.731116666666,23690.0,300650.0
3,20210526,43,0,184,1,1969640,0,1179640,790000,44450284920,0,26525184920,17925100000,22567.72045653013,22485.830355023565,,22690.0,790000.0
4,20210525,123,5,262,3,2643456,521000,2648038,516418,57180732960,11205015230,57166335790,11219412400,21631.051532539223,21588.185588726446,21506.747082533588,21725.447989806707,-4582.0
5,20210524,159,7,260,2,1961515,2397739,3547827,811427,40741734820,49802287690,73813308910,16730713600,20770.544614749313,20805.216519858495,20770.520765604597,20618.87711402258,-1586312.0
6,20210523,88,3,90,1,400073,368372,746445,22000,8646351200,8013746360,16185337560,474760000,21611.93382207747,21683.22858348572,21754.493718306494,21580.0,-346372.0
7,20210522,114,4,156,2,869381,670229,1279610,260000,19699474730,15205237850,29027277390,5877435190,22659.196290234086,22684.47213604145,22686.630763515157,22605.519961538463,-410229.0
8,20210519,322,6,339,3,1442574,1419680,2708628,153626,34227783550,33835229690,64357695040,3705318200,23726.882329779964,23760.256129671554,23832.997358559674,24119.082707354224,-1266054.0
9,20210518,369,5,433,4,4780994,1958992,4129433,2610553,112184915370,46769636030,96780802930,62173748470,23464.768073333704,23436.82605578054,23874.337429657702,23816.31342861072,651561.0
10,20210517,150,2,165,1,1301686,778063,1702613,377136,29951178800,17820441940,39090461060,8681159680,23009.526721498118,22959.09937255266,22903.597703527863,23018.64494505961,-400927.0
11,20210516,148,3,210,1,1172732,457076,1363701,266107,28166307430,10976112860,32769688270,6372732020,24017.684713984097,24029.965710958633,24013.75889348817,23948.005952492793,-190969.0
