,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210602,5,0,1,0,7163,0,7163,0,195693160,0,195693160,0,27320.0,27320.0,,,0.0
1,20210601,3,0,1,0,1135,0,1135,0,31008200,0,31008200,0,27320.0,27320.0,,,0.0
2,20210531,2,0,2,0,1015,0,1015,0,27729800,0,27729800,0,27320.0,27320.0,,,0.0
3,20210530,5,0,2,0,8893,0,8893,0,243134620,0,243134620,0,27340.0,27340.0,,,0.0
4,20210529,31,0,6,0,47825,0,47825,0,1313274500,0,1313274500,0,27460.0,27460.0,,,0.0
5,20210526,254,1,352,0,1576895,400000,1976895,0,45141918130,12000000000,57141918130,0,28627.091930661205,28904.882722653452,30000.0,,-400000.0
6,20210523,3,1,1,0,2240,2422,4662,0,77884800,84212940,162097740,0,34770.0,34770.0,34770.0,,-2422.0
7,20210522,4,0,1,0,1011,0,1011,0,35152470,0,35152470,0,34770.0,34770.0,,,0.0
8,20210519,0,1,3,0,0,50000,50000,0,0,1749000000,1749000000,0,,34980.0,34980.0,,-50000.0
9,20210518,3,0,1,0,158,0,158,0,5526840,0,5526840,0,34980.0,34980.0,,,0.0
10,20210517,3,0,3,0,5637,0,5637,0,197351370,0,197351370,0,35010.0,35010.0,,,0.0
11,20210516,2,0,1,0,2150,0,2150,0,75293000,0,75293000,0,35020.0,35020.0,,,0.0
12,20210515,4,1,4,0,2010,100000,102010,0,71294700,3547000000,3618294700,0,35470.0,35470.0,35470.0,,-100000.0
13,20210512,1,0,1,0,267,0,267,0,9670740,0,9670740,0,36220.0,36220.0,,,0.0
14,20210511,3,0,1,0,1269,0,1269,0,45963180,0,45963180,0,36220.0,36220.0,,,0.0
15,20210510,1,0,1,0,300,0,300,0,10866000,0,10866000,0,36220.0,36220.0,,,0.0
16,20210508,1,0,1,0,150,0,150,0,5433000,0,5433000,0,36220.0,36220.0,,,0.0
