,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210602,3908,18,3574,10,48024078,8645897,50161319,6508656,1025706214150,184490806110,1070941575820,139255444440,21358.165671603314,21349.94846965647,21338.538512545314,21395.42240978783,-2137241.0
1,20210601,2744,13,1964,6,23081608,14412292,34213847,3280053,485481727960,303011700000,719520435820,68972992140,21033.271510373106,21030.094505888217,21024.53239221076,21028.0114803023,-11132239.0
2,20210531,2957,14,2621,9,28768098,12003153,39836193,935058,625674848350,261262332000,866458388380,20478791970,21748.912574964113,21750.5319441544,21766.141946203636,21901.092734354446,-11068095.0
3,20210530,3059,10,2835,15,47382158,16101627,44134321,19349464,1041774736940,355910772880,970118510780,427566999040,21986.646048075734,21981.04533612288,22104.025442894683,22097.09783382113,3247837.0
4,20210529,221,2,1080,6,15248457,53000,3543957,11757500,321117446290,1103890450,74405736740,247815600000,21059.012481721922,20995.101447336972,20828.12169811321,21077.235806931745,11704500.0
5,20210526,1184,2,3225,5,11553285,576181,10928146,1201320,232012231480,11543352650,219527349600,24028234530,20081.9274760382,20088.25189560974,20034.247311174786,20001.527095195284,625139.0
6,20210525,1644,6,3065,9,21898640,973212,19721730,3150122,434665733880,19339791510,391265009040,62740516350,19848.983036389476,19839.28433458931,19872.12602187396,19916.85285522275,2176910.0
7,20210524,1987,11,3149,9,27884283,4187444,29028150,3043577,530892385490,79026154220,552017465660,57901074050,19039.1262880957,19016.625780836875,18872.16980573352,19024.021422819267,-1143867.0
8,20210523,1295,12,1214,4,9297368,17755566,24079639,2973295,177225751170,337751002460,458420772330,56555981300,19061.92711421125,19037.692896060442,19022.260538470022,19021.31517390639,-14782271.0
9,20210522,430,4,15,2,1506945,3489304,4374445,621804,29973136050,69402256560,87007711050,12367681560,19890.0,19890.0,19890.0,19890.0,-2867500.0
10,20210519,1403,11,1474,4,10592717,6108000,15070717,1630000,220180863840,129421839270,315793225840,33809477270,20786.06120035115,20954.094343354733,21188.90623280943,20742.010595092026,-4478000.0
11,20210518,1486,11,2352,15,14771688,6638996,18725818,2684866,318496455620,143883862710,404250182700,58130135630,21561.276925155744,21587.851740308488,21672.533423728528,21651.037940068516,-3954130.0
12,20210517,1602,9,1704,4,14630463,7472205,21733057,369611,316763885380,160520297830,469374376390,7909806820,21650.981611450028,21597.255111878647,21482.319854714908,21400.355563010842,-7102594.0
13,20210516,4515,8,3240,13,42174408,3965471,43267906,2871973,943848097630,88868647550,967582271400,65134473780,22379.64069655702,22362.58605627922,22410.615926834416,22679.347535648838,-1093498.0
14,20210515,2273,13,3453,21,54451557,4002622,38422667,20031512,1214646322480,89342184870,855007125530,448981381820,22306.916264671734,22252.6751078992,22320.914857810705,22413.75398022875,16028890.0
15,20210512,2771,15,5553,20,82111190,4348875,65755483,20704582,1755777200140,93070354660,1405010074280,443837480520,21382.92235370112,21367.192668632666,21401.018576068524,21436.679113830938,16355707.0
16,20210511,695,4,1983,12,20878215,770000,8728593,12919622,422389457950,15570322690,176107732330,261852048310,20231.10969735679,20175.9587518859,20221.1982987013,20267.77937543374,12149622.0
17,20210510,1924,19,4486,12,24353676,9175774,28815047,4714403,467860950440,174027291480,552844569470,89043672450,19211.101865689598,19185.96799338901,18965.95224337478,18887.58183167625,-4461371.0
18,20210509,228,5,67,2,1079168,5219000,5768740,529428,20698442240,100100420000,110644433200,10154429040,19180.0,19180.0,19180.0,19180.0,-4689572.0
19,20210508,854,4,1115,4,5986002,3322000,8562790,745212,118587680310,65443400000,169347058320,14684021990,19810.832056187086,19777.08881334238,19700.0,19704.48944729822,-2576788.0
20,20210505,1574,16,2034,11,16569391,6033642,20921734,1681299,336267326580,122538547080,424618077500,34187796160,20294.48919275307,20295.5489970382,20309.21739804914,20334.1560067543,-4352343.0
21,20210503,203,1,8,0,386230,110000,496230,0,7855918200,2237400000,10093318200,0,20340.0,20340.0,20340.0,,-110000.0
22,20210502,227,4,226,1,788727,2550000,2638727,700000,16334536170,52810500000,54648036170,14497000000,20710.0,20710.0,20710.0,20710.0,-1850000.0
23,20210501,1035,11,1318,5,6702290,6641280,12706078,637492,143854808850,141095888060,271393077910,13557619000,21463.53094986937,21359.31149722204,21245.285255251998,21267.12021484191,-6003788.0
