,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210602,150,0,12,0,128714,0,128714,0,7941653800,0,7941653800,0,61700.0,61700.0,,,0.0
1,20210601,4,0,1,0,900,0,900,0,58626000,0,58626000,0,65140.0,65140.0,,,0.0
2,20210531,3,0,1,0,1089,0,1089,0,70959240,0,70959240,0,65160.0,65160.0,,,0.0
3,20210530,15,0,1,0,2772,0,2772,0,180706680,0,180706680,0,65190.0,65190.0,,,0.0
4,20210529,23,0,1,0,12358,0,12358,0,807966040,0,807966040,0,65380.0,65380.0,,,0.0
5,20210526,3,0,3,0,1195,0,1195,0,78153000,0,78153000,0,65400.0,65400.0,,,0.0
6,20210525,4,0,1,0,961,0,961,0,62868620,0,62868620,0,65420.0,65420.0,,,0.0
7,20210524,2,0,2,0,180,0,180,0,11775600,0,11775600,0,65420.0,65420.0,,,0.0
8,20210523,3,0,1,0,268,0,268,0,17532560,0,17532560,0,65420.0,65420.0,,,0.0
9,20210522,2,0,1,0,300,0,300,0,19626000,0,19626000,0,65420.0,65420.0,,,0.0
10,20210519,3,0,1,0,260,0,260,0,17009200,0,17009200,0,65420.0,65420.0,,,0.0
11,20210518,80,1,4,0,74403,100,74503,0,4781136780,6426000,4787562780,0,64260.0,64260.0,64260.0,,-100.0
12,20210517,2,0,1,0,174,0,174,0,11802420,0,11802420,0,67830.0,67830.0,,,0.0
13,20210516,10,0,1,0,4186,0,4186,0,284229400,0,284229400,0,67900.0,67900.0,,,0.0
14,20210515,8,0,1,0,1977,0,1977,0,134297610,0,134297610,0,67930.0,67930.0,,,0.0
15,20210512,2,0,1,0,249,0,249,0,17270640,0,17270640,0,69360.0,69360.0,,,0.0
16,20210511,6,0,1,0,661,0,661,0,45846960,0,45846960,0,69360.0,69360.0,,,0.0
17,20210510,10,0,1,0,5941,0,5941,0,412186580,0,412186580,0,69380.0,69380.0,,,0.0
18,20210509,3,0,1,0,3004,0,3004,0,208447560,0,208447560,0,69390.0,69390.0,,,0.0
19,20210508,2,0,1,0,473,0,473,0,32821470,0,32821470,0,69390.0,69390.0,,,0.0
20,20210505,4,0,2,0,5701,0,5701,0,395706410,0,395706410,0,69410.0,69410.0,,,0.0
21,20210503,3,0,1,0,379,0,379,0,26306390,0,26306390,0,69410.0,69410.0,,,0.0
22,20210502,2,0,1,0,687,0,687,0,47684670,0,47684670,0,69410.0,69410.0,,,0.0
23,20210501,2,0,1,0,917,0,917,0,63648970,0,63648970,0,69410.0,69410.0,,,0.0
24,20210428,9,0,4,0,4091,0,4091,0,283997220,0,283997220,0,69420.0,69420.0,,,0.0
25,20210427,5,0,2,0,3120,0,3120,0,216621600,0,216621600,0,69430.0,69430.0,,,0.0
26,20210426,5,0,3,0,4457,0,4457,0,309494080,0,309494080,0,69440.0,69440.0,,,0.0
27,20210425,6,0,1,0,1477,0,1477,0,102562880,0,102562880,0,69440.0,69440.0,,,0.0
28,20210424,3,0,1,0,543,0,543,0,37705920,0,37705920,0,69440.0,69440.0,,,0.0
29,20210421,5,0,1,0,661,0,661,0,45899840,0,45899840,0,69440.0,69440.0,,,0.0
30,20210420,2,0,1,0,380,0,380,0,26657000,0,26657000,0,70150.0,70150.0,,,0.0
31,20210419,4,0,1,0,1013,0,1013,0,71061950,0,71061950,0,70150.0,70150.0,,,0.0
32,20210418,2,1,1,0,595,100,695,0,41739250,7015000,48754250,0,70150.0,70150.0,70150.0,,-100.0
33,20210417,3,0,1,0,444,0,444,0,31146600,0,31146600,0,70150.0,70150.0,,,0.0
34,20210414,9,0,3,0,4986,0,4986,0,349817760,0,349817760,0,70160.0,70160.0,,,0.0
35,20210413,18,0,1,0,9332,0,9332,0,654919760,0,654919760,0,70180.0,70180.0,,,0.0
36,20210412,14,0,2,0,3923,0,3923,0,275355370,0,275355370,0,70190.0,70190.0,,,0.0
37,20210411,15,0,2,0,10897,0,10897,0,765078370,0,765078370,0,70210.0,70210.0,,,0.0
38,20210410,5,0,1,0,3825,0,3825,0,268591500,0,268591500,0,70220.0,70220.0,,,0.0
39,20210407,29,0,1,0,8903,0,8903,0,625346720,0,625346720,0,70240.0,70240.0,,,0.0
40,20210406,29,0,3,0,17492,0,17492,0,1229337760,0,1229337760,0,70280.0,70280.0,,,0.0
41,20210405,53,0,17,0,0,0,0,0,0,0,0,0,,,,,0.0
42,20210403,78,0,46,0,77031,0,77031,0,5434353110,0,5434353110,0,70547.61213018135,70547.61213018135,,,0.0
43,20210331,427,1,372,1,639989,73303,704627,8665,46041492730,5211843300,50618019000,635317030,71941.06887774634,71836.61568461044,71100.0,73319.91113675707,-64638.0
44,20210330,937,2,934,1,1652728,178015,1752743,78000,119870908490,12954527010,127065709600,5759725900,72529.12063570048,72495.34563823676,72772.10914810549,73842.63974358974,-100015.0
45,20210328,79,0,9,0,68424,0,68424,0,4853314320,0,4853314320,0,70930.0,70930.0,,,0.0
46,20210327,92,0,106,0,110182,0,110182,0,7839454500,0,7839454500,0,71150.0471946416,71150.0471946416,,,0.0
47,20210317,473,0,443,0,868121,0,868121,0,63023299030,0,63023299030,0,72597.3672218504,72597.3672218504,,,0.0
48,20210316,75,0,4,0,30855,0,30855,0,2231433600,0,2231433600,0,72320.0,72320.0,,,0.0
49,20210315,28,0,3,0,12373,0,12373,0,895186550,0,895186550,0,72350.0,72350.0,,,0.0
50,20210314,30,0,4,0,11965,0,11965,0,866026700,0,866026700,0,72380.0,72380.0,,,0.0
51,20210313,24,0,1,1,10508,0,8508,2000,760779200,0,615979200,144800000,72400.0,72400.0,,72400.0,2000.0
