,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210602,978,2,1003,2,32297118,69753,31719705,647166,88180203156,192186818,86567797222,1804592752,2730.280861468816,2729.148875186576,2755.248061015297,2788.454201858565,577413.0
1,20210601,71,0,16,0,2749489,0,2749489,0,7473111102,0,7473111102,0,2718.0,2718.0,,,0.0
2,20210531,207,0,200,3,4291515,0,4154567,136948,12224256382,0,11834863192,389393190,2848.4710835217866,2848.639386968606,,2843.365291935625,136948.0
3,20210530,1003,0,690,1,35447473,0,35443621,3852,106003451125,0,105992033797,11417328,2990.4374600976494,2990.4403333113173,,2964.0,3852.0
4,20210529,159,0,8,0,2123766,0,2123766,0,6441382278,0,6441382278,0,3033.0,3033.0,,,0.0
5,20210526,18,0,1,0,149236,0,149236,0,453378968,0,453378968,0,3038.0,3038.0,,,0.0
6,20210525,21,0,1,0,97034,0,97034,0,294983360,0,294983360,0,3040.0,3040.0,,,0.0
7,20210524,18,0,1,0,109992,0,109992,0,334815648,0,334815648,0,3044.0,3044.0,,,0.0
8,20210523,16,0,1,0,69325,0,69325,0,211163950,0,211163950,0,3046.0,3046.0,,,0.0
9,20210522,140,0,8,0,1240855,0,1240855,0,3681616785,0,3681616785,0,2967.0,2967.0,,,0.0
10,20210519,12,0,2,0,132728,0,132728,0,416235008,0,416235008,0,3136.0,3136.0,,,0.0
11,20210518,18,0,1,0,93273,0,93273,0,292783947,0,292783947,0,3139.0,3139.0,,,0.0
12,20210517,15,0,3,0,211007,0,211007,0,664039029,0,664039029,0,3147.0,3147.0,,,0.0
13,20210516,25,0,1,0,134141,0,134141,0,422812432,0,422812432,0,3152.0,3152.0,,,0.0
14,20210515,22,0,2,0,197294,0,197294,0,623054452,0,623054452,0,3158.0,3158.0,,,0.0
15,20210512,29,0,2,0,263766,0,263766,0,851172882,0,851172882,0,3227.0,3227.0,,,0.0
16,20210511,46,0,4,0,393978,0,393978,0,1272548940,0,1272548940,0,3230.0,3230.0,,,0.0
17,20210510,21,0,3,0,138898,0,138898,0,448779438,0,448779438,0,3231.0,3231.0,,,0.0
18,20210509,8,0,2,0,20599,0,20599,0,66555369,0,66555369,0,3231.0,3231.0,,,0.0
19,20210508,9,0,1,0,48045,0,48045,0,155233395,0,155233395,0,3231.0,3231.0,,,0.0
20,20210505,10,0,1,0,43305,0,43305,0,139918455,0,139918455,0,3231.0,3231.0,,,0.0
21,20210503,12,0,2,0,50785,0,50785,0,164086335,0,164086335,0,3231.0,3231.0,,,0.0
22,20210502,10,0,2,0,44250,0,44250,0,143370000,0,143370000,0,3240.0,3240.0,,,0.0
23,20210501,17,0,1,0,348887,0,348887,0,1130393880,0,1130393880,0,3240.0,3240.0,,,0.0
24,20210428,37,0,1,0,191051,0,191051,0,619005240,0,619005240,0,3240.0,3240.0,,,0.0
25,20210427,43,0,2,0,437391,0,437391,0,1417146840,0,1417146840,0,3240.0,3240.0,,,0.0
26,20210426,17,0,1,0,108101,0,108101,0,350247240,0,350247240,0,3240.0,3240.0,,,0.0
27,20210425,15,0,1,0,35215,0,35215,0,114096600,0,114096600,0,3240.0,3240.0,,,0.0
28,20210424,18,0,1,0,55246,0,55246,0,178997040,0,178997040,0,3240.0,3240.0,,,0.0
