,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210602,494,1,3357,4,2679499,5232343,7907457,4385,24371511070,47582927242,71914558952,39879360,9095.547738588444,9094.52418799116,9094.0,9094.494868871152,-5227958.0
1,20210601,159,1,2990,5,471164,7498762,7715526,254400,4285233265,68193741628,70165461293,2313513600,9094.99296423326,9094.060637343455,9094.0,9094.0,-7244362.0
2,20210531,184,1,3286,6,561276,10720057,11273707,7626,5104815220,97488198358,102523662734,69350844,9095.017816546582,9094.050673305595,9094.0,9094.0,-10712431.0
3,20210530,962,2,4177,8,6388350,5787614,11836652,339312,58406538083,52632562616,107953395071,3085705628,9142.66408117902,9120.264334120831,9094.000155504496,9094.00677842222,-5448302.0
4,20210529,1719,2,4246,2,8327757,488775,8805290,11242,76387731801,4444935210,80728515119,104151892,9172.665797164831,9168.183571353129,9094.031425502531,9264.534068671055,-477533.0
5,20210526,194,1,13234,4,726323,14303668,14978559,51432,6605907685,130077556792,136215741869,467722608,9095.0,9094.04849084615,9094.0,9094.0,-14252236.0
6,20210525,298,1,9243,4,1444600,11119363,12423275,140688,13139123954,101119487122,112979194404,1279416672,9095.337085698464,9094.155478647941,9094.0,9094.0,-10978675.0
7,20210524,142,1,5544,9,1445266,14573953,15975044,44175,13152527758,132535528582,145286328890,401727450,9100.420101213202,9094.580828071585,9094.0,9094.0,-14529778.0
8,20210523,139,1,3691,2,511450,13750918,14260723,1645,4651491098,125050848292,129687379760,14959630,9094.713262293479,9094.025580610463,9094.0,9094.0,-13749273.0
9,20210522,193,1,4135,2,1166974,11193844,12358803,2015,10613589599,101796817336,112392082525,18324410,9094.966639359574,9094.091274454331,9094.0,9094.0,-11191829.0
10,20210519,282,1,5455,3,2172319,11408143,13577276,3186,19757320600,103745652442,123473998572,28974470,9095.036502465799,9094.165764325628,9094.0,9094.309478970496,-11404957.0
11,20210518,295,1,2670,3,1303490,6921182,7884672,340000,11843370483,62941229108,71692639591,3091960000,9085.89285917038,9092.659731565245,9094.0,9094.0,-6581182.0
12,20210517,312,1,4571,3,1183254,12036404,13169112,50546,10761619520,109459057976,119761012172,459665324,9094.936099941347,9094.084109239864,9094.0,9094.0,-11985858.0
13,20210516,924,1,5928,7,6079778,12203819,17878138,405459,55307329261,110981529986,162601606301,3687252946,9096.932365129122,9094.996710563482,9094.0,9094.021703797425,-11798360.0
14,20210515,691,1,2018,2,6030788,23000,6051588,2200,56383832490,214668000,56577912890,20587600,9349.330881801847,9349.267149382938,9333.391304347826,9358.0,-20800.0
15,20210509,1227,4,9210,6,12958610,26266601,39166227,58984,128152041974,264530508719,392103272293,579278400,9889.335505428437,10011.259759409555,10070.983631228113,9820.941272209413,-26207617.0
16,20210508,321,1,9787,9,1470332,37552715,28605994,10417053,14851625682,379282421500,288921811882,105212235300,10100.865438554014,10100.044483054846,10100.0,10100.0,-27135662.0
17,20210505,480,3,9574,6,2938152,25383856,26285717,2036291,29678143871,256376975600,265488580371,20566539100,10100.955931143113,10100.107992907328,10100.001181853537,10100.0,-23347565.0
18,20210503,874,4,11908,7,5869288,27194085,25473445,7589928,59285962765,274660336262,257288023224,76658275803,10101.048502816697,10100.244518320942,10100.0028595189,10100.000395655927,-19604157.0
19,20210502,816,1,16018,13,6512464,48752983,52241364,3024083,64943277992,492269152347,526669599879,30542830460,9972.15155308344,10081.467242681489,10097.21092034512,10099.865135976757,-45728900.0
20,20210501,909,3,22911,27,6355714,81452196,87528818,279092,64191711573,822489580631,883862564455,2818727749,10099.842688484725,10097.960701982745,10097.819592623384,10099.636496209136,-81173104.0
21,20210428,143,0,34,2,740738,0,738652,2086,7488120442,0,7467033068,21087374,10109.0,10109.0,,10109.0,2086.0
22,20210427,113,0,14,0,350382,0,350382,0,3545515458,0,3545515458,0,10119.0,10119.0,,,0.0
23,20210426,63,0,3,0,122684,0,122684,0,1241684764,0,1241684764,0,10121.0,10121.0,,,0.0
24,20210425,40,0,3,0,132762,0,132762,0,1344215250,0,1344215250,0,10125.0,10125.0,,,0.0
25,20210424,49,0,40,0,238956,0,238956,0,2421102192,0,2421102192,0,10132.0,10132.0,,,0.0
