tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
ثفارس-ت,20040317,136.31,136,136,136.31,349000,610750000.00,209,136,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13821227,136.31
ثفارس-ت,20040329,143.08,143,143,143.08,11000,20207000.00,4,136,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830110,143.08
ثفارس-ت,20040330,150.17,150,143,143.24,250,481911.00,2,143,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830111,143.24
ثفارس-ت,20040405,150.33,150,144,144.02,1500,2894919.00,2,143,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830117,144.02
ثفارس-ت,20040412,151.19,151,144,144.33,600,1164512.00,3,144,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830124,144.33
ثفارس-ت,20040413,151.50,151,146,145.89,3000,5834928.00,2,144,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830125,145.89
ثفارس-ت,20040417,153.13,153,147,147.37,2800,5504726.00,4,146,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830129,147.37
ثفارس-ت,20040418,154.69,155,150,149.71,4410,8758196.00,2,147,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830130,149.71
ثفارس-ت,20040421,157.18,157,153,153.13,6350,12814248.00,6,150,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830202,153.13
ثفارس-ت,20040427,160.77,161,153,153.13,500,1031902.00,2,153,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830208,153.13
ثفارس-ت,20040501,160.77,161,154,153.52,770,1589187.00,2,153,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830212,153.52
ثفارس-ت,20040503,161.16,161,154,154.30,1500,3103412.00,2,154,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830214,154.30
ثفارس-ت,20040504,162.01,162,162,162.01,14000,29120000.00,17,154,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830215,162.01
ثفارس-ت,20040505,170.11,170,170,170.11,14000,30576000.00,19,162,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830216,170.11
ثفارس-ت,20040508,178.60,179,176,176.34,10000,22929971.00,4,170,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830219,176.34
ثفارس-ت,20040509,185.15,185,176,176.50,300,712989.00,2,176,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830220,176.50
ثفارس-ت,20040510,185.30,185,185,185.30,14600,34733400.00,12,176,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830221,185.30
ثفارس-ت,20040511,194.49,194,194,194.49,14600,36456200.00,4,185,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830222,194.49
ثفارس-ت,20040512,204.15,204,204,204.15,14600,38266600.00,9,194,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830223,204.15
ثفارس-ت,20040515,214.35,214,214,214.35,14600,40179200.00,8,204,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830226,214.35
ثفارس-ت,20040516,225.03,225,225,225.03,14600,42179400.00,11,214,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830227,225.03
ثفارس-ت,20040517,236.24,236,236,236.24,18100,54897300.00,11,225,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830228,236.24
ثفارس-ت,20040518,248.00,248,248,248.00,14600,46486400.00,5,236,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830229,248.00
ثفارس-ت,20040519,260.39,260,260,260.39,14600,48807800.00,10,248,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830230,260.39
ثفارس-ت,20040522,273.40,273,267,267.32,7300,25622922.00,13,260,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830302,267.32
ثفارس-ت,20040524,280.64,281,281,280.64,14600,52603800.00,10,267,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830304,280.64
ثفارس-ت,20040525,294.66,295,295,294.66,15600,59014800.00,12,281,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830305,294.66
ثفارس-ت,20040526,309.38,309,309,309.38,14600,57991200.00,13,295,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830306,309.38
ثفارس-ت,20040529,324.80,325,325,324.80,14600,60882000.00,9,309,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830309,324.80
ثفارس-ت,20040530,341.00,341,341,341.00,14600,63918800.00,13,325,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830310,341.00
ثفارس-ت,20040531,357.98,358,358,357.98,14600,67101600.00,18,341,OFRS,Fars Dev.-a,عمران‌وتوسعه‌فارس‌-ت,13830311,357.98
