tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
خزاميا-ت,20010408,6979.69,7109,6976,7108.75,6413,105522480.00,62,0,ZMYD,Zamyad-a,زامياد-ت,13800119,7108.75
خزاميا-ت,20010410,7025.69,7026,7026,7025.69,204,3364980.00,1,7109,ZMYD,Zamyad-a,زامياد-ت,13800121,7025.69
خزاميا-ت,20010411,6900.04,6900,6815,6814.86,4170,66762000.00,18,7026,ZMYD,Zamyad-a,زامياد-ت,13800122,6814.86
خزاميا-ت,20010414,6814.86,6815,6687,6814.86,9654,154041834.00,85,6815,ZMYD,Zamyad-a,زامياد-ت,13800125,6814.86
خزاميا-ت,20010415,6814.86,6900,6815,6900.04,3143,50549340.00,26,6815,ZMYD,Zamyad-a,زامياد-ت,13800126,6900.04
خزاميا-ت,20010416,7245.04,7245,6941,7245.04,12652,209851560.00,53,6900,ZMYD,Zamyad-a,زامياد-ت,13800127,7245.04
خزاميا-ت,20010417,7330.23,7607,7247,7607.08,12460,218169888.00,54,7245,ZMYD,Zamyad-a,زامياد-ت,13800128,7607.08
خزاميا-ت,20010418,7607.08,7607,7602,7602.40,1993,35594116.00,24,7607,ZMYD,Zamyad-a,زامياد-ت,13800129,7602.40
خزاميا-ت,20010421,7245.04,7593,7245,7593.45,1004,17894581.00,11,7602,ZMYD,Zamyad-a,زامياد-ت,13800201,7593.45
خزاميا-ت,20010422,7222.47,7369,7214,7368.56,14466,246392392.00,104,7593,ZMYD,Zamyad-a,زامياد-ت,13800202,7368.56
خزاميا-ت,20010423,7240.36,7240,7001,7193.93,5258,88569486.00,24,7369,ZMYD,Zamyad-a,زامياد-ت,13800203,7193.93
خزاميا-ت,20010424,7000.14,7000,7000,6999.71,250,4108730.00,4,7194,ZMYD,Zamyad-a,زامياد-ت,13800204,6999.71
خزاميا-ت,20010428,6960.52,6961,6960,6959.67,3040,49681630.00,8,7000,ZMYD,Zamyad-a,زامياد-ت,13800208,6959.67
خزاميا-ت,20010430,6650.45,6772,6616,6615.52,7707,120379205.00,47,6960,ZMYD,Zamyad-a,زامياد-ت,13800210,6615.52
خزاميا-ت,20010501,6613.39,6613,6601,6601.47,128,1986288.00,5,6616,ZMYD,Zamyad-a,زامياد-ت,13800211,6601.47
خزاميا-ت,20010505,6554.19,6554,6389,6388.93,10060,150922360.00,40,6601,ZMYD,Zamyad-a,زامياد-ت,13800215,6388.93
خزاميا-ت,20010506,6388.93,6390,6387,6388.93,20521,307802370.00,86,6389,ZMYD,Zamyad-a,زامياد-ت,13800216,6388.93
خزاميا-ت,20010507,6388.93,6517,6389,6516.71,11310,170067828.00,51,6389,ZMYD,Zamyad-a,زامياد-ت,13800217,6516.71
خزاميا-ت,20010508,6517.98,6559,6517,6559.30,4255,65273254.00,17,6517,ZMYD,Zamyad-a,زامياد-ت,13800218,6559.30
خزاميا-ت,20010509,6521.82,6598,6517,6559.30,12460,191245140.00,41,6559,ZMYD,Zamyad-a,زامياد-ت,13800219,6559.30
خزاميا-ت,20010512,6559.30,6559,6517,6556.74,2606,40030184.00,13,6559,ZMYD,Zamyad-a,زامياد-ت,13800222,6556.74
خزاميا-ت,20010513,6556.74,6557,6495,6495.41,5209,79705655.00,18,6557,ZMYD,Zamyad-a,زامياد-ت,13800223,6495.41
خزاميا-ت,20010515,6494.56,6538,6491,6491.15,7740,118014060.00,25,6495,ZMYD,Zamyad-a,زامياد-ت,13800225,6491.15
خزاميا-ت,20010516,6490.73,6496,6491,6495.41,7822,119250398.00,32,6491,ZMYD,Zamyad-a,زامياد-ت,13800226,6495.41
خزاميا-ت,20010519,6495.41,6545,6495,6542.26,9618,147486299.00,24,6495,ZMYD,Zamyad-a,زامياد-ت,13800229,6542.26
خزاميا-ت,20010520,6542.26,6542,6538,6539.28,6788,104199098.00,22,6542,ZMYD,Zamyad-a,زامياد-ت,13800230,6539.28
خزاميا-ت,20010521,6549.93,6587,6543,6562.28,2379,36651092.00,12,6539,ZMYD,Zamyad-a,زامياد-ت,13800231,6562.28
خزاميا-ت,20010602,7032.51,7241,7028,7027.82,18956,316670020.00,48,6562,ZMYD,Zamyad-a,زامياد-ت,13800312,7027.82
خزاميا-ت,20010603,6857.45,7028,6815,7027.82,13777,224775835.00,33,7028,ZMYD,Zamyad-a,زامياد-ت,13800313,7027.82
خزاميا-ت,20010606,7027.40,7028,7027,7027.82,4772,78737800.00,19,7028,ZMYD,Zamyad-a,زامياد-ت,13800316,7027.82
خزاميا-ت,20010609,7091.71,7242,7092,7242.06,9383,158252580.00,21,7028,ZMYD,Zamyad-a,زامياد-ت,13800319,7242.06
خزاميا-ت,20010611,7368.56,7411,7242,7411.16,37777,654454030.00,54,7242,ZMYD,Zamyad-a,زامياد-ت,13800321,7411.16
خزاميا-ت,20010612,7432.45,7490,7415,7487.82,18312,320296127.00,43,7411,ZMYD,Zamyad-a,زامياد-ت,13800322,7487.82
خزاميا-ت,20010613,7581.95,7629,7488,7628.81,15184,270740086.00,51,7488,ZMYD,Zamyad-a,زامياد-ت,13800323,7628.81
خزاميا-ت,20010616,7710.58,7717,7579,7578.97,38845,697233317.00,105,7629,ZMYD,Zamyad-a,زامياد-ت,13800326,7578.97
خزاميا-ت,20010710,6858.30,6858,6687,6814.86,48082,764919932.00,52,7579,ZMYD,Zamyad-a,زامياد-ت,13800419,6814.86
خزاميا-ت,20010711,6687.08,6815,6687,6814.86,53902,855091691.00,90,6815,ZMYD,Zamyad-a,زامياد-ت,13800420,6814.86
خزاميا-ت,20010714,6815.28,6945,6815,6943.49,16914,274101862.00,43,6815,ZMYD,Zamyad-a,زامياد-ت,13800423,6943.49
