tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
خودرو-ت,20010325,53.02,53,53,53.06,110870,310368080.00,115,53,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800105,53.06
خودرو-ت,20010326,53.08,53,53,53.02,96613,270595190.00,98,53,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800106,53.02
خودرو-ت,20010327,52.96,53,53,52.96,166600,466405131.00,120,53,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800107,52.96
خودرو-ت,20010328,53.06,54,53,53.99,80676,227566666.00,104,53,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800108,53.99
خودرو-ت,20010331,53.82,54,53,53.78,177362,500068371.00,161,54,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800111,53.78
خودرو-ت,20010403,53.82,54,54,54.35,55562,158053247.00,86,54,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800114,54.35
خودرو-ت,20010407,54.35,56,54,54.95,122642,355157582.00,144,54,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800118,54.95
خودرو-ت,20010408,55.33,57,55,56.92,299359,890538835.00,270,55,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800119,56.92
خودرو-ت,20010409,57.38,60,57,58.78,434320,1349633103.00,378,57,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800120,58.78
خودرو-ت,20010410,59.79,60,58,58.36,592395,1839935140.00,467,59,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800121,58.36
خودرو-ت,20010411,58.40,59,58,58.36,604953,1865310571.00,458,58,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800122,58.36
خودرو-ت,20010414,58.44,59,58,58.59,434057,1343731773.00,398,58,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800125,58.59
خودرو-ت,20010415,58.61,59,58,57.97,229777,707240663.00,261,59,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800126,57.97
خودرو-ت,20010416,57.95,58,57,58.14,268061,816117110.00,325,58,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800127,58.14
خودرو-ت,20010417,58.14,59,58,58.31,386136,1187554196.00,311,58,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800128,58.31
خودرو-ت,20010418,58.35,59,58,58.35,534555,1650557427.00,387,58,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800129,58.35
خودرو-ت,20010421,58.35,59,58,58.50,2129585,6598014831.00,331,58,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800201,58.50
خودرو-ت,20010422,58.57,59,58,58.44,1014348,3112179770.00,383,58,IKCO,Iran Khodro-a,ايران‌_خودرو-ت,13800202,58.44
