tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
دجابر-ت,20010325,172.65,173,173,172.65,194,1833300.00,2,173,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800105,172.65
دجابر-ت,20010326,172.65,173,173,172.65,546,5159700.00,3,173,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800106,172.65
دجابر-ت,20010327,172.65,173,173,172.63,301,2844275.00,2,173,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800107,172.63
دجابر-ت,20010403,172.63,173,173,172.65,2000,18898036.00,4,173,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800114,172.65
دجابر-ت,20010407,172.65,175,173,175.39,7104,68063196.00,4,173,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800118,175.39
دجابر-ت,20010408,175.39,175,175,175.39,90,864000.00,1,175,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800119,175.39
دجابر-ت,20010409,175.39,175,175,175.39,50,480000.00,1,175,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800120,175.39
دجابر-ت,20010411,175.37,175,175,175.39,1482,14226998.00,12,175,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800122,175.39
دجابر-ت,20010414,175.39,175,175,175.40,670,6432107.00,6,175,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800125,175.40
دجابر-ت,20010415,175.40,175,175,175.46,180,1728333.00,4,175,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800126,175.46
دجابر-ت,20010416,175.48,175,175,175.44,720,6914162.00,12,175,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800127,175.44
دجابر-ت,20010417,175.44,175,175,175.46,1768,16979204.00,9,175,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800128,175.46
دجابر-ت,20010418,175.46,175,175,175.46,1140,10948139.00,17,175,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800129,175.46
دجابر-ت,20010421,175.61,177,175,177.21,1197,11597487.00,16,175,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800201,177.21
دجابر-ت,20010422,177.21,177,177,177.23,453,4394151.00,4,177,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800202,177.23
دجابر-ت,20010424,177.38,177,177,177.45,153,1485681.00,3,177,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800204,177.45
دجابر-ت,20010425,177.62,178,178,177.74,3594,34949190.00,38,177,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800205,177.74
دجابر-ت,20010428,177.76,178,178,177.76,2907,28284610.00,12,178,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800208,177.76
دجابر-ت,20010429,177.80,178,178,177.96,6222,60554915.00,11,178,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800209,177.96
دجابر-ت,20010430,178.04,178,178,178.02,3573,34818606.00,7,178,DJBR,Jaber Hayan P.-a,داروسازي‌_جابرابن‌حيان‌-ت,13800210,178.02
