tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
دپارس-ت,20010325,121.78,122,122,121.79,2994,27529141.00,4,122,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800105,121.79
دپارس-ت,20010326,121.76,122,122,121.79,2000,18386030.00,7,122,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800106,121.79
دپارس-ت,20010327,121.75,122,121,121.79,3382,31094299.00,10,122,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800107,121.79
دپارس-ت,20010331,121.79,122,122,121.76,3451,31729160.00,10,122,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800111,121.76
دپارس-ت,20010403,121.79,122,122,121.79,425,3907875.00,2,122,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800114,121.79
دپارس-ت,20010407,121.80,122,122,121.83,650,5977500.00,4,122,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800118,121.83
دپارس-ت,20010408,121.83,122,122,121.82,1028,9454920.00,4,122,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800119,121.82
دپارس-ت,20010410,120.53,121,120,119.80,6450,58447650.00,14,122,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800121,119.80
دپارس-ت,20010411,119.42,119,119,119.42,425,3831800.00,1,120,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800122,119.42
دپارس-ت,20010414,119.21,120,119,119.14,23985,215875425.00,45,119,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800125,119.14
دپارس-ت,20010415,118.53,119,118,117.88,16272,144952770.00,29,119,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800126,117.88
دپارس-ت,20010416,117.88,118,118,117.80,2831,25190534.00,10,118,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800127,117.80
دپارس-ت,20010417,117.60,118,117,117.34,3249,28844511.00,3,118,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800128,117.34
دپارس-ت,20010418,116.89,117,117,116.56,4000,35304000.00,6,117,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800129,116.56
دپارس-ت,20010421,115.23,117,114,113.91,6091,52923754.00,17,117,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800201,113.91
دپارس-ت,20010422,116.49,117,115,115.23,32179,281606981.00,77,114,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800202,115.23
دپارس-ت,20010423,115.23,116,115,115.90,16709,145910545.00,46,115,PDRO,Pars Darou-a,پارس‌_دارو-ت,13800203,115.90
