tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
پترول-ت,20160425,1065.74,1072,1035,1063.01,7455098,11609519750.00,289,683,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950206,1065.74
پترول-ت,20160426,1088.27,1088,1038,1064.37,14544283,22674005951.00,885,1063,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950207,1065.06
پترول-ت,20160427,1068.47,1072,1024,1043.21,5582589,8507196573.00,516,1064,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950208,1037.06
پترول-ت,20160430,1027.51,1058,1024,1036.38,7180996,10898518509.00,419,1043,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950211,1030.92
پترول-ت,20160501,1036.38,1036,1018,1029.55,5008436,7535249429.00,448,1036,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950212,1017.95
پترول-ت,20160502,1024.09,1031,997,1015.90,8022211,11939227068.00,654,1030,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950213,997.47
پترول-ت,20160503,1013.85,1014,989,996.78,6052528,8823766102.00,543,1016,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950214,991.32
پترول-ت,20160504,994.05,1008,978,987.91,5836289,8434279834.00,536,997,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950215,983.13
پترول-ت,20160507,992.00,992,957,971.52,6856292,9755779015.00,600,988,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950218,963.33
پترول-ت,20160508,970.84,1020,961,1009.76,15816615,23385149371.00,1118,972,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950219,1020.00
پترول-ت,20160509,1033.65,1045,997,1021.36,6104604,9147189426.00,521,1010,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950220,1010.44
پترول-ت,20160510,1014.53,1031,976,1011.80,2166717,3145255556.00,326,1021,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950221,989.96
پترول-ت,20160511,1002.25,1002,963,986.54,4194469,5959728579.00,392,1012,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950222,976.30
پترول-ت,20160514,966.06,1000,963,984.49,3592224,5172223949.00,338,987,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950225,976.98
پترول-ت,20160515,989.96,990,956,961.28,8250561,11614682790.00,640,984,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950226,966.06
پترول-ت,20160516,959.23,982,959,965.38,4180954,5925713927.00,268,961,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950227,968.11
پترول-ت,20160517,981.08,989,963,971.52,4758992,6790211422.00,486,965,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950228,972.21
پترول-ت,20160518,982.45,983,964,970.16,4158518,5903666327.00,395,972,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950229,971.52
پترول-ت,20160521,980.40,980,963,966.74,5694761,8059754734.00,497,970,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950301,964.70
پترول-ت,20160523,964.01,980,959,966.74,4392636,6219047626.00,505,967,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950303,962.65
پترول-ت,20160524,975.62,976,955,959.92,6238033,8764332258.00,571,967,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950304,956.50
پترول-ت,20160525,956.50,972,949,960.60,5838420,8213461878.00,556,960,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950305,961.28
پترول-ت,20160528,969.47,972,953,959.92,2688666,3778481681.00,422,961,IPTR,S*Ir.Inv.Petr.-a,گروه_پتروشيمي_س._ايرانيان-ت,13950308,955.82
