tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
پاكشو-ت,20140319,74.92,75,75,74.92,69977440,734763120000.00,17082,7,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13921228,74.92
پاكشو-ت,20140325,77.92,78,78,75.68,141341,1543443720.00,105,75,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930105,77.92
پاكشو-ت,20140326,78.71,79,79,76.06,70182,774107460.00,111,76,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930106,78.71
پاكشو-ت,20140329,79.10,79,79,77.42,250772,2779807620.00,193,76,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930109,79.10
پاكشو-ت,20140330,80.52,81,81,77.89,84114,949142376.00,115,77,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930110,80.52
پاكشو-ت,20140331,81.00,81,81,78.49,107630,1221708130.00,135,78,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930111,81.00
پاكشو-ت,20140405,81.62,82,82,79.24,134999,1544118562.00,149,78,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930116,81.62
پاكشو-ت,20140406,82.41,82,82,80.34,194065,2241256685.00,217,79,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930117,82.41
پاكشو-ت,20140407,83.55,84,84,81.57,215390,2522001510.00,436,80,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930118,83.55
پاكشو-ت,20140408,84.84,85,85,82.20,107821,1281883869.00,156,82,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930119,84.84
پاكشو-ت,20140409,85.49,85,85,82.79,100235,1200815300.00,125,82,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930120,85.49
پاكشو-ت,20140412,86.10,86,86,84.24,246338,2972314308.00,324,83,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930123,86.10
پاكشو-ت,20140413,87.61,88,84,87.43,30806989,377479890483.00,19784,84,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930124,87.61
پاكشو-ت,20140414,88.20,91,86,87.78,13501211,166073708745.00,9761,87,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930125,88.48
پاكشو-ت,20140415,90.12,91,89,91.00,12674536,161637194077.00,5111,88,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930126,91.29
پاكشو-ت,20140416,93.48,95,92,93.91,10088271,132763121276.00,4890,91,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930127,93.12
پاكشو-ت,20140419,92.05,93,90,90.47,2116318,26830471604.00,623,94,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930130,90.15
پاكشو-ت,20140420,90.65,93,89,90.74,6743674,85751155803.00,3548,90,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930131,89.91
پاكشو-ت,20140421,90.62,93,88,90.33,7445206,94250425083.00,3774,91,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930201,90.98
پاكشو-ت,20140422,91.69,93,88,89.00,4556637,56837201045.00,2339,90,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930202,88.48
پاكشو-ت,20140423,87.26,90,87,88.63,2438322,30284168954.00,1694,89,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930203,89.12
پاكشو-ت,20140426,89.92,92,89,91.70,3314636,42596962548.00,1437,89,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930206,92.16
پاكشو-ت,20140427,93.47,93,88,90.28,4132487,52283222476.00,2120,92,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930207,89.20
پاكشو-ت,20140428,88.84,90,87,88.23,2308793,28547602798.00,1330,90,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930208,87.91
پاكشو-ت,20140429,88.40,90,87,88.33,2430374,30083356018.00,1278,88,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930209,87.40
پاكشو-ت,20140430,87.77,89,87,87.99,906214,11174541122.00,712,88,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930210,87.48
پاكشو-ت,20140503,89.35,89,87,87.90,1620703,19965808632.00,829,88,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930213,87.17
پاكشو-ت,20140504,87.06,87,86,86.64,1236526,15013623646.00,789,88,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930214,87.06
پاكشو-ت,20140505,87.06,88,87,87.33,1052600,12881524993.00,857,87,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930215,87.41
پاكشو-ت,20140506,87.77,91,88,89.91,6449382,81262198853.00,2388,87,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930216,90.61
پاكشو-ت,20140519,91.27,93,90,90.80,3266793,41569087952.00,1296,90,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930229,90.64
پاكشو-ت,20140520,90.69,91,89,89.61,2948335,37025094169.00,856,91,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930230,89.32
پاكشو-ت,20140521,89.20,89,87,88.35,1420719,17591554227.00,725,90,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930231,87.70
پاكشو-ت,20140524,88.48,89,87,87.38,822999,10077246962.00,575,88,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930303,87.01
پاكشو-ت,20140525,86.63,87,84,84.92,1444845,17195080254.00,926,87,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930304,85.39
پاكشو-ت,20140526,84.64,86,84,85.11,1095458,13066077261.00,1089,85,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930305,84.29
پاكشو-ت,20140528,85.49,85,82,82.94,1331469,15475940752.00,1007,85,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930307,82.42
پاكشو-ت,20140531,83.91,84,80,80.49,1525955,17213408847.00,1009,83,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930310,79.92
پاكشو-ت,20140601,79.92,81,79,79.48,1091450,12156038477.00,694,80,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930311,79.42
پاكشو-ت,20140602,79.56,82,80,80.35,641741,7226829027.00,516,79,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930312,80.81
پاكشو-ت,20140603,80.85,82,80,80.25,392195,4408167619.00,370,80,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930313,80.55
پاكشو-ت,20140607,79.92,81,79,79.52,428735,4764226347.00,341,80,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930317,79.63
پاكشو-ت,20140608,79.92,80,78,78.90,403248,4444854676.00,373,80,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930318,78.92
پاكشو-ت,20140609,79.77,80,78,78.81,407427,4498386499.00,344,79,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930319,77.79
پاكشو-ت,20140610,78.49,79,78,78.61,433186,4768309253.00,374,79,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930320,79.13
پاكشو-ت,20140611,79.54,80,78,78.39,302510,3315536280.00,289,79,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930321,78.46
پاكشو-ت,20140614,77.78,78,75,76.67,387520,4121518077.00,188,78,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930324,75.26
پاكشو-ت,20140615,76.37,77,76,76.49,1420010,15222196517.00,1439,77,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930325,76.51
پاكشو-ت,20140616,77.20,78,77,77.39,539966,5858805605.00,671,76,PASH,Paksho-a,گروه_صنعتي_پاكشو-ت,13930326,77.56
