tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
حتايد-ت,20050111,3402.83,3403,3403,3402.83,700000,13300700000.00,3252,0,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831022,3402.83
حتايد-ت,20050115,3572.97,3573,3573,3572.97,1000000,19951000000.00,2031,3403,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831026,3572.97
حتايد-ت,20050118,3751.52,3752,3752,3751.52,360450,7550706600.00,627,3573,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831029,3751.52
حتايد-ت,20050124,3939.02,3939,3939,3939.02,1002075,22040639625.00,1790,3752,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831105,3939.02
حتايد-ت,20050125,4135.84,4136,4136,4135.84,2258644,52161124536.00,1947,3939,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831106,4135.84
حتايد-ت,20050126,3966.96,4119,3929,4033.40,1290404,29062603048.00,1287,4136,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831107,4033.40
حتايد-ت,20050130,3832.64,3974,3832,3974.30,33765,722499900.00,41,4033,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831111,3974.30
حتايد-ت,20050131,3775.69,3950,3776,3950.48,13833,291650899.00,23,3974,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831112,3950.48
حتايد-ت,20050201,3753.13,3942,3753,3941.71,5093,106744531.00,16,3950,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831113,3941.71
حتايد-ت,20050202,3744.71,3913,3745,3913.23,16666,348495470.00,27,3942,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831114,3913.23
حتايد-ت,20050205,3717.67,3902,3718,3902.13,6462,134154958.00,13,3913,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831117,3902.13
حتايد-ت,20050206,3707.10,3841,3707,3840.70,36270,750796460.00,25,3902,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831118,3840.70
حتايد-ت,20050207,3648.72,3793,3649,3792.71,28801,586799614.00,40,3841,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831119,3792.71
حتايد-ت,20050208,3603.23,3773,3603,3772.83,12033,242113430.00,11,3793,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831120,3772.83
حتايد-ت,20050209,3584.25,3771,3584,3771.40,822,16461958.00,4,3773,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831121,3771.40
حتايد-ت,20050212,3583.00,3761,3583,3760.65,6553,131115791.00,9,3771,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831124,3760.65
حتايد-ت,20050213,3572.79,3753,3573,3752.77,4784,95450850.00,5,3761,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831125,3752.77
حتايد-ت,20050214,3565.27,3741,3565,3741.49,6908,137534304.00,11,3753,TAYD,Tidewater-a,تايدواترخاورميانه-ت,13831126,3741.49
