tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
غگل-ت,20010326,237.74,238,238,237.74,500,15000000.00,1,0,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800106,237.74
غگل-ت,20010331,237.72,238,235,234.57,2200,65499400.00,14,238,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800111,234.57
غگل-ت,20010403,234.57,235,234,233.79,2096,61991504.00,5,235,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800114,233.79
غگل-ت,20010407,232.99,233,230,229.82,1862,54245400.00,6,234,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800118,229.82
غگل-ت,20010408,229.82,230,230,229.82,1348,39092000.00,6,230,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800119,229.82
غگل-ت,20010409,229.83,230,230,229.83,638,18502638.00,2,230,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800120,229.83
غگل-ت,20010410,229.84,230,230,229.84,1000,29002000.00,2,230,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800121,229.84
غگل-ت,20010411,233.78,234,234,233.78,1500,44250000.00,4,230,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800122,233.78
غگل-ت,20010415,237.74,238,238,237.74,2125,63750000.00,1,234,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800126,237.74
غگل-ت,20010416,240.91,241,241,240.91,2500,76000000.00,1,238,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800127,240.91
غگل-ت,20010421,247.27,247,247,247.26,1000,31201500.00,2,241,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800201,247.26
غگل-ت,20010422,247.26,250,247,250.27,2100,66090900.00,7,247,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800202,250.27
غگل-ت,20010424,252.17,252,252,252.17,1000,31820000.00,1,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800204,252.17
غگل-ت,20010428,256.00,256,256,255.98,6200,200281842.00,6,252,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800208,255.98
غگل-ت,20010429,259.54,260,254,259.44,6532,212972926.00,7,256,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800209,259.44
غگل-ت,20010430,255.18,255,253,253.20,1300,41635000.00,5,259,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800210,253.20
غگل-ت,20010501,250.03,250,249,248.84,2207,69412300.00,5,253,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800211,248.84
غگل-ت,20010502,248.83,249,248,248.44,1300,40808931.00,4,249,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800212,248.44
غگل-ت,20010505,248.44,252,248,252.41,4819,152362600.00,8,248,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800215,252.41
غگل-ت,20010506,252.01,254,252,253.59,2823,90108880.00,11,252,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800216,253.59
غگل-ت,20010508,253.52,254,254,253.59,2150,68785450.00,5,254,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800218,253.59
غگل-ت,20010513,249.63,250,250,249.63,1000,31500000.00,2,254,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800223,249.63
غگل-ت,20010515,252.79,254,250,249.63,3690,117285714.00,14,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800225,249.63
غگل-ت,20010519,249.63,250,250,249.63,250,7875000.00,2,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800229,249.63
غگل-ت,20010520,249.63,250,250,249.63,538,16947000.00,3,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800230,249.63
غگل-ت,20010521,249.63,250,246,249.63,6936,218247000.00,7,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800231,249.63
غگل-ت,20010527,253.52,254,254,253.52,5000,159950000.00,1,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800306,253.52
غگل-ت,20010529,253.52,254,254,253.52,78,2495220.00,1,254,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800308,253.52
غگل-ت,20010603,249.64,253,250,252.71,2513,79633900.00,8,254,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800313,252.71
غگل-ت,20010611,252.64,253,253,252.64,140,4463060.00,1,253,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800321,252.64
غگل-ت,20010623,249.55,250,250,249.62,1115,35119480.00,3,253,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800402,249.62
غگل-ت,20010801,249.63,250,250,249.63,1252,39438000.00,6,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800510,249.63
غگل-ت,20010805,249.63,250,250,249.63,2286,72009000.00,3,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800514,249.63
غگل-ت,20010806,249.63,250,250,249.63,78,2457000.00,1,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800515,249.63
غگل-ت,20010807,249.61,250,250,249.63,578,18206216.00,4,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800516,249.63
غگل-ت,20010808,249.63,250,250,249.63,100,3150000.00,1,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800517,249.63
غگل-ت,20010820,248.82,249,249,248.82,1850,58086300.00,2,250,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800529,248.82
غگل-ت,20010821,248.82,249,249,248.82,1080,33909840.00,3,249,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800530,248.82
غگل-ت,20010822,248.82,249,249,248.82,170,5337660.00,2,249,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800531,248.82
غگل-ت,20010825,248.83,249,249,248.83,1813,56926387.00,5,249,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800603,248.83
غگل-ت,20010826,248.83,249,249,248.84,1000,31399509.00,5,249,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800604,248.84
غگل-ت,20010828,248.82,249,249,248.84,1460,45842540.00,3,249,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800606,248.84
غگل-ت,20010829,248.84,249,249,248.84,580,18212000.00,1,249,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800607,248.84
غگل-ت,20010902,248.82,249,249,248.84,2620,82265940.00,5,249,GCOZ,Glucosan-a,گلوكوزان‌-ت,13800611,248.84
