tic,date,open,high,low,close,volume,value,count,yesterday,code,name_en,name,date_jalali,last
غبهنوش-ت,20010328,2443.17,2443,2443,2443.17,1000,3806000.00,2,0,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800108,2443.17
غبهنوش-ت,20010407,2535.61,2565,2536,2565.14,2170,8620750.00,5,2443,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800118,2565.14
غبهنوش-ت,20010408,2567.71,2568,2568,2567.71,400,1600000.00,1,2565,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800119,2567.71
غبهنوش-ت,20010410,2581.19,2690,2581,2689.67,2540,10473400.00,5,2568,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800121,2689.67
غبهنوش-ت,20010415,2706.36,2709,2706,2707.65,2705,11410280.00,4,2690,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800126,2707.65
غبهنوش-ت,20010416,2760.29,2806,2760,2798.80,4270,18500170.00,4,2708,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800127,2798.80
غبهنوش-ت,20010417,2812.28,2812,2806,2811.64,4530,19835130.00,4,2799,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800128,2811.64
غبهنوش-ت,20010422,2815.49,2815,2815,2815.49,240,1052640.00,1,2812,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800202,2815.49
غبهنوش-ت,20010424,2696.09,2696,2696,2696.09,3000,12600000.00,3,2815,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800204,2696.09
غبهنوش-ت,20010425,1669.01,2696,1669,2696.09,93912,244331200.00,260,2696,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800205,2696.09
غبهنوش-ت,20010429,2760.29,2760,2760,2760.29,4700,20210000.00,5,2696,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800209,2760.29
غبهنوش-ت,20010430,2760.29,2761,2760,2760.29,8581,36899300.00,9,2760,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800210,2760.29
غبهنوش-ت,20010501,2696.09,2696,2696,2696.09,3713,15594600.00,3,2760,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800211,2696.09
غبهنوش-ت,20010502,2698.02,2698,2698,2698.02,1000,4203000.00,1,2696,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800212,2698.02
غبهنوش-ت,20010505,2696.09,2697,2696,2696.09,4595,19301300.00,4,2698,BENN,Behnoush Iran-a,بهنوش‌_ايران‌-ت,13800215,2696.09
