,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,826,0,729,4,66060276,0,60738900,5321376,116668069415,0,107280434637,9387634778,1766.0851040797952,1766.2558037271008,,1764.1367153909064,5321376.0
1,2021-08-22,975,3,702,2,59361248,1203000,56818416,3745832,101764574489,2060896000,97415775716,6409694773,1714.3267353307667,1714.5105860747685,1713.1305070656692,1711.1538299101508,2542832.0
2,2021-08-15,509,2,379,0,25905404,340950,26246354,0,45122786305,594692500,45717478805,0,1741.8290911425277,1741.8601762743883,1744.2220266901304,,-340950.0
3,2021-08-14,611,1,460,0,34572611,202000,34774611,0,60619149073,354875000,60974024073,0,1753.3864906240376,1753.4063593982403,1756.8069306930693,,-202000.0
4,2021-08-11,498,2,596,3,43607067,1050000,43029780,1627287,78835349729,1880650000,77768793053,2947206676,1807.8571927114474,1807.3249050541276,1791.095238095238,1811.1167089763514,577287.0
5,2021-08-10,443,2,425,2,29351618,539586,29419520,471684,52504186955,960163080,52613141995,851208040,1788.8004318876049,1788.3752690390597,1779.4440181917248,1804.6150388819633,-67902.0
6,2021-08-09,545,3,532,2,39061969,594564,39553067,103466,70161202476,1066186094,71040243236,187145334,1796.1511995465462,1796.0742016794804,1793.223427587274,1808.7616608354435,-491098.0
7,2021-08-08,427,3,493,3,30854046,1832587,31386633,1300000,56426585869,3370608474,57400865185,2396329158,1828.8228995639665,1828.83156613199,1839.2624601178552,1843.3301215384615,-532587.0
8,2021-08-07,455,2,816,5,54940258,1700000,50051942,6588316,100429008760,3097742738,91398646697,12128104801,1827.9675490420886,1826.0759332175362,1822.2016105882353,1840.850499733164,4888316.0
9,2021-08-04,456,5,627,1,39981228,3814619,43765848,29999,70285134658,6680722612,76913002031,52855239,1757.9533739684034,1757.3748835164806,1751.3472805540998,1761.900030001,-3784620.0
10,2021-08-03,619,0,628,0,55470014,0,55470014,0,100289696099,0,100289696099,0,1807.9983916896074,1807.9983916896074,,,0.0
11,2021-08-02,573,2,868,3,70400178,7250000,73400178,4250000,125541463761,12969474138,130907687899,7603250000,1783.2549196253453,1783.4791613039413,1788.892984551724,1789.0,-3000000.0
12,2021-08-01,563,0,862,3,75521149,0,57221149,18300000,128655987470,0,97190799013,31465188457,1703.5756099261678,1698.5118389181594,,1719.4092053005465,18300000.0
13,2021-07-31,469,1,398,1,21202316,33000,21080316,155000,35276656383,55341000,35073147383,258850000,1663.8114620591448,1663.7866046694935,1677.0,1670.0,122000.0
14,2021-07-28,389,1,473,1,24341025,832551,25062389,111187,40414337542,1391164153,41618707535,186794160,1660.3383605250806,1660.6041640723076,1670.9656861861915,1680.0,-721364.0
15,2021-07-27,659,2,385,0,29209771,230000,29439771,0,47631773283,367770000,47999543283,0,1630.6794491131068,1630.4319514917422,1599.0,,-230000.0
16,2021-07-26,640,0,447,1,29901477,0,29701477,200000,50319775341,0,49987775341,332000000,1682.8525005972112,1683.0063818375093,,1660.0,200000.0
17,2021-07-19,698,0,483,0,31859180,0,31859180,0,54379493645,0,54379493645,0,1706.8704732827398,1706.8704732827398,,,0.0
18,2021-07-18,487,1,173,0,21355899,400000,21755899,0,36731940584,685200000,37417140584,0,1719.9903681881995,1719.8618445507584,1713.0,,-400000.0
19,2021-07-17,1040,1,600,1,48963950,200000,48645137,518813,88312342363,350000000,87703207126,959135237,1803.6196500282351,1802.9182881322752,1750.0,1848.7108784860827,318813.0
20,2021-07-14,345,0,856,3,63599385,0,62695836,903549,115568008008,0,113934850963,1633157045,1817.1246154031207,1817.2634457414365,,1807.4913978101906,903549.0
21,2021-07-13,729,1,567,1,41586581,720000,42206581,100000,72536688827,1242880000,73605750950,173817877,1744.2330454383832,1743.9401440737406,1726.2222222222222,1738.17877,-620000.0
22,2021-07-12,1191,0,1072,2,76822153,0,75822153,1000000,138961477903,0,137144112051,1817365852,1808.8724733215952,1808.7604562086228,,1817.365852,1000000.0
23,2021-07-11,1400,4,1440,6,194285659,6783220,196817879,4251000,341604945093,11942838922,346050300015,7497484000,1758.2612471309578,1758.2259384829567,1760.6444906696229,1763.6988943777935,-2532220.0
24,2021-07-10,69,0,203,2,9750072,0,8550072,1200000,16380120960,0,14364120960,2016000000,1680.0,1680.0,,1680.0,1200000.0
25,2021-07-07,40,0,192,1,7256270,0,6256270,1000000,11784182480,0,10160182480,1624000000,1624.0,1624.0,,1624.0,1000000.0
26,2021-07-06,79,0,326,4,15526364,0,14511364,1015000,24019606435,0,22445341435,1574265000,1547.0206955730266,1546.7423623995649,,1551.0,1015000.0
27,2021-07-05,515,0,542,2,41711180,0,40661180,1050000,61635842751,0,60055317751,1580525000,1477.6815892285954,1476.9693784341723,,1505.2619047619048,1050000.0
28,2021-07-04,315,1,327,1,21001290,25000,21019951,6339,30159943512,36000000,30186853386,9090126,1436.0995687407774,1436.1048408723693,1440.0,1434.0,-18661.0
29,2021-07-03,547,1,559,1,38421046,600000,38396046,625000,56024874794,857100000,55950824794,931150000,1458.181924406743,1457.202775358692,1428.5,1489.84,25000.0
30,2021-06-30,406,0,353,1,20908967,0,20868967,40000,29773907966,0,29716107966,57800000,1423.9779500345473,1423.9376566171195,,1445.0,40000.0
31,2021-06-29,338,0,265,0,17204847,0,17204847,0,24260146014,0,24260146014,0,1410.0762427006762,1410.0762427006762,,,0.0
32,2021-06-28,361,1,338,0,18791920,200000,18991920,0,26626951665,283200000,26910151665,0,1416.936197312462,1416.9263384112824,1416.0,,-200000.0
33,2021-06-27,423,0,344,0,24696675,0,24696675,0,35514068238,0,35514068238,0,1438.0101061377695,1438.0101061377695,,,0.0
34,2021-06-26,491,0,369,2,27376359,0,27344420,31939,39866430839,0,39820084218,46346621,1456.2356827290291,1456.2416836049183,,1451.098061930555,31939.0
35,2021-06-23,508,1,398,0,26631543,200000,26831543,0,38580772795,291000000,38871772795,0,1448.6870999175676,1448.7341557285765,1455.0,,-200000.0
36,2021-06-22,369,0,365,1,26516563,0,26477563,39000,38906781633,0,38849082633,57699000,1467.2633716896114,1467.2454044581066,,1479.4615384615386,39000.0
37,2021-06-21,445,2,283,2,29384357,26870,27611227,1800000,42041965681,38161660,39516147285,2563980056,1430.7601041261512,1431.1623052825578,1420.2329735764793,1424.4333644444444,1773130.0
38,2021-06-20,317,1,376,2,33263491,12130,32250621,1025000,47950169442,17417090,46483940602,1483645930,1441.5254683280236,1441.3347452131231,1435.8689200329761,1447.459443902439,1012870.0
39,2021-06-19,297,0,245,0,14886759,0,14886759,0,21294121572,0,21294121572,0,1430.4068180320512,1430.4068180320512,,,0.0
40,2021-06-16,502,3,292,0,34165876,1181000,35346876,0,48975624210,1697713446,50673337656,0,1433.4660762100757,1433.6015905903537,1437.5219695173582,,-1181000.0
41,2021-06-15,371,2,257,0,26073217,929000,27002217,0,39213910858,1390895000,40604805858,0,1503.9920412582767,1503.7582231858962,1497.1959095801938,,-929000.0
42,2021-06-14,623,1,534,1,40959986,299000,41208986,50000,64271877015,461640000,64652917015,80600000,1569.1381587630426,1568.9033701290296,1543.9464882943143,1612.0,-249000.0
43,2021-06-13,605,0,616,1,53469297,0,52909297,560000,83802644535,0,82919424535,883220000,1567.3040274870268,1567.1995138207942,,1577.1785714285713,560000.0
44,2021-06-12,361,1,728,2,54966752,8000,54573752,401000,82663157024,11808000,82069677024,605288000,1503.8755978159306,1503.8305781871109,1476.0,1509.4463840399003,393000.0
45,2021-06-09,401,0,458,1,24519062,0,24518062,1000,36184570283,0,36183114283,1456000,1475.7730243922056,1475.773830859878,,1456.0,1000.0
46,2021-06-08,570,2,617,2,52298313,434302,49564020,3168595,77755512284,637566416,73669756828,4723321872,1486.76903371625,1486.3555625229753,1468.0255122011872,1490.6675898939436,2734293.0
47,2021-06-07,46,1,235,3,13125530,19000,10634170,2510360,18703880250,27075000,15153692250,3577263000,1425.0,1425.0,1425.0,1425.0,2491360.0
48,2021-06-02,345,1,464,2,33655223,250000,32855223,1050000,45733631583,325500000,44606981583,1452150000,1358.8866008405294,1357.6831173235378,1302.0,1383.0,800000.0
49,2021-06-01,606,2,348,1,37210256,732503,37810256,132503,49059030695,967884152,49851480875,175433972,1318.4276586272345,1318.4645159503814,1321.3381405946461,1324.0,-600000.0
50,2021-05-31,392,1,292,1,19993964,1400365,21386329,8000,27563726025,1929562240,29482280265,11008000,1378.6023634432872,1378.5573141140774,1377.8995047719702,1376.0,-1392365.0
51,2021-05-30,1018,1,744,2,52339946,2208723,53116164,1432505,75824776016,3155833872,76883050931,2097558957,1448.6980176861473,1447.4511173472542,1428.8047310595307,1464.2594315552128,-776218.0
52,2021-05-29,1757,4,1237,4,116487034,2048000,114121250,4413784,172063157435,3007382000,168577776332,6492763103,1477.101369367856,1477.1812991182624,1468.4482421875,1471.0196745015162,2365784.0
53,2021-05-26,85,1,17,0,1993858,200000,2193858,0,2960879130,297000000,3257879130,0,1485.0,1485.0,1485.0,,-200000.0
54,2021-05-25,78,1,18,1,2644312,200000,2831262,13050,3987622496,301600000,4269543096,19679400,1508.0,1508.0,1508.0,1508.0,-186950.0
55,2021-05-24,35,0,2,0,311867,0,311867,0,471231037,0,471231037,0,1511.0,1511.0,,,0.0
56,2021-05-23,59,0,6,0,1785622,0,1785622,0,2723073550,0,2723073550,0,1525.0,1525.0,,,0.0
57,2021-05-22,76,1,100,0,0,0,0,0,0,0,0,0,,,,,0.0
58,2021-05-16,136,0,8,0,2053547,0,2053547,0,3166569474,0,3166569474,0,1542.0,1542.0,,,0.0
59,2021-05-15,82,1,6,0,918302,1000,919302,0,1423368100,1550000,1424918100,0,1550.0,1550.0,1550.0,,-1000.0
60,2021-05-12,50,0,3,1,484343,0,482585,1758,767199312,0,764414640,2784672,1584.0,1584.0,,1584.0,1758.0
61,2021-05-11,93,0,19,0,1712049,0,1712049,0,2715309714,0,2715309714,0,1586.0,1586.0,,,0.0
62,2021-05-10,48,0,7,0,2604633,0,2604633,0,4141366470,0,4141366470,0,1590.0,1590.0,,,0.0
63,2021-05-09,22,0,2,0,162429,0,162429,0,258262110,0,258262110,0,1590.0,1590.0,,,0.0
64,2021-05-08,37,0,3,0,438957,0,438957,0,698380587,0,698380587,0,1591.0,1591.0,,,0.0
65,2021-05-05,52,0,2,0,587962,0,587962,0,936035504,0,936035504,0,1592.0,1592.0,,,0.0
66,2021-05-03,36,0,2,0,269740,0,269740,0,429426080,0,429426080,0,1592.0,1592.0,,,0.0
67,2021-05-02,38,1,22,1,1881267,15000,1888661,7606,3000620865,23925000,3012414295,12131570,1595.0,1595.0,1595.0,1595.0,-7394.0
68,2021-05-01,75,0,23,0,1627459,0,1627459,0,2600679482,0,2600679482,0,1598.0,1598.0,,,0.0
69,2021-04-28,105,0,13,0,2355754,0,2355754,0,3773917908,0,3773917908,0,1602.0,1602.0,,,0.0
70,2021-04-27,106,0,19,0,2223371,0,2223371,0,3570733826,0,3570733826,0,1606.0,1606.0,,,0.0
71,2021-04-26,63,0,6,0,704501,0,704501,0,1132133107,0,1132133107,0,1607.0,1607.0,,,0.0
72,2021-04-25,32,0,2,0,325879,0,325879,0,524013432,0,524013432,0,1608.0,1608.0,,,0.0
73,2021-04-24,59,1,10,0,708436,30000,738436,0,1139873524,48270000,1188143524,0,1609.0,1609.0,1609.0,,-30000.0
74,2021-04-21,63,1,8,0,1341904,90000,1431904,0,2161807344,144990000,2306797344,0,1611.0,1611.0,1611.0,,-90000.0
75,2021-04-20,87,0,12,0,1289316,0,1289316,0,2099006448,0,2099006448,0,1628.0,1628.0,,,0.0
76,2021-04-19,62,0,18,0,1753197,0,1753197,0,2857711110,0,2857711110,0,1630.0,1630.0,,,0.0
77,2021-04-18,31,1,6,0,703357,50000,753357,0,1147175267,81550000,1228725267,0,1631.0,1631.0,1631.0,,-50000.0
