,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,109,2,93,1,548046,80689,414874,213861,11775059420,1727048400,8894412720,4607695100,21485.5311780398,21438.82894565579,21403.76507330615,21545.27987805163,133172.0
1,2021-08-22,112,1,95,1,818776,274621,944102,149295,17455919780,5822607830,20073976550,3204551060,21319.530347738575,21262.508235338977,21202.3400613937,21464.557151947487,-125326.0
2,2021-08-15,74,2,76,1,389622,500416,370454,519584,8175543430,10459363280,7745028710,10889878000,20983.2695022355,20906.856748746133,20901.336647908938,20958.84014904231,19168.0
3,2021-08-14,121,1,84,1,977622,302590,1062802,217410,20387800080,6291103420,22131609600,4547293900,20854.48167082983,20823.831343938007,20790.850391619024,20915.75318522607,-85180.0
4,2021-08-11,103,1,106,1,585099,467628,1000355,52372,12292877450,9789768400,20960848770,1121797080,21009.910203230564,20953.410309340183,20934.94914761306,21419.786909035363,-415256.0
5,2021-08-10,68,2,69,1,256761,220027,475888,900,5466682210,4663625100,10110687310,19620000,21290.93674662429,21245.938771307534,21195.694619296723,21800.0,-219127.0
6,2021-08-09,79,2,80,1,412837,659930,803875,268892,8806684930,14124183090,17124486820,5806381200,21332.111535545508,21302.42490436946,21402.547376236875,21593.729824613598,-391038.0
7,2021-08-08,111,2,101,1,1051211,912995,1695059,269147,22306384860,19419845930,35997812150,5728418640,21219.70266673389,21236.908066326894,21270.48442762556,21283.605761907063,-643848.0
8,2021-08-07,76,1,91,1,250650,61840,309031,3459,5506074560,1357528000,6785775060,77827500,21967.183562736886,21958.23415773822,21952.263906856402,22500.0,-58381.0
9,2021-08-04,81,2,136,1,706892,431602,1051454,87040,15759286290,9536887830,23348594880,1947579240,22293.768057921152,22206.006996026455,22096.48664742054,22375.680606617647,-344562.0
10,2021-08-03,91,1,103,1,617795,148992,519248,247539,13798543590,3305825370,11564946040,5539422920,22335.14934565673,22272.49029365544,22187.938748389177,22377.980520241254,98547.0
11,2021-08-02,116,1,155,1,1319266,216985,1233236,303015,28905372750,4699634800,26979403140,6625604410,21910.1930543196,21876.918237871745,21658.800377906307,21865.598765737668,86030.0
12,2021-08-01,67,2,96,1,297719,111723,397642,11800,6348469190,2360383600,8455152790,253700000,21323.695128628002,21263.228708235045,21127.105430394815,21500.0,-99923.0
13,2021-07-31,70,1,87,1,539172,199111,494386,243897,11433890090,4216704770,10475474610,5175120250,21206.386997099256,21188.857714417478,21177.658542220168,21218.466196796187,44786.0
14,2021-07-28,111,3,129,1,798366,357019,994495,160890,16402041900,7297849710,20356038110,3343853500,20544.514545960123,20468.718404818526,20441.06815043457,20783.47628814718,-196129.0
15,2021-07-27,84,2,139,1,438674,524900,918574,45000,9360794370,11240470720,19641945090,959320000,21338.84016376626,21383.08409556552,21414.499371308822,21318.222222222223,-479900.0
16,2021-07-26,162,1,180,2,2440762,2000,1222762,1220000,53827938920,42420000,26938703400,26931655520,22053.743429306094,22031.027624345537,21210.0,22075.127475409838,1218000.0
17,2021-07-19,100,1,133,1,845053,363449,675946,532556,17919992800,7709915240,14346651670,11283256370,21205.762005460012,21224.552952454782,21213.19700975928,21186.985725444836,169107.0
18,2021-07-18,90,2,197,1,510774,924647,915421,520000,10576992500,19249098040,19011834000,10814256540,20707.773888255862,20768.40491970361,20817.78023397037,20796.647192307693,-404647.0
19,2021-07-17,120,2,116,1,998563,265485,793023,471025,19999728730,5288756240,15869913210,9418571760,20028.509698436654,20011.92047393329,19921.111324556943,19995.906289475082,205540.0
20,2021-07-14,105,0,149,1,883413,0,767205,116208,17397602560,0,15110984160,2286618400,19693.62298268194,19696.149216962873,,19676.944788654826,116208.0
21,2021-07-13,100,1,106,1,537861,110800,596661,52000,10434510240,2143144000,11558454240,1019200000,19400.012717040277,19371.894995650797,19342.45487364621,19600.0,-58800.0
22,2021-07-12,87,1,99,0,501497,241877,743374,0,9628286050,4624227510,14252513560,0,19199.090024466746,19172.73614627361,19118.095188876992,,-241877.0
23,2021-07-11,136,1,117,1,646295,188052,780025,54322,12468329070,3616197150,15021347220,1063179000,19292.00917537657,19257.520233325857,19229.77235020101,19571.79411656419,-133730.0
24,2021-07-10,123,0,97,1,1245313,0,725313,520000,24207160630,0,14105417280,10101743350,19438.615536816847,19447.352081101537,,19426.42951923077,520000.0
25,2021-07-04,72,1,73,0,270752,111894,382646,0,5061066040,2088415680,7149481720,0,18692.62661032975,18684.323682986364,18664.23293474181,,-111894.0
26,2021-07-03,74,2,99,0,290781,277100,567881,0,5495665600,5295812930,10791478530,0,18899.672261942836,19003.06319457774,19111.558751353303,,-277100.0
27,2021-06-30,78,1,84,1,332565,102000,434285,280,6388447730,1954300000,8337245730,5502000,19209.621367251515,19197.636874402753,19159.803921568626,19650.0,-101720.0
28,2021-06-29,107,1,99,1,686214,52000,534363,203851,13334468070,1003600000,10374282960,3963785110,19431.938243754863,19414.298819341908,19300.0,19444.52129251267,151851.0
29,2021-06-28,198,1,169,3,1840231,79827,1218538,701520,35052049640,1520440620,23248282510,13324207750,19047.63567182598,19078.832592828454,19046.69623059867,18993.339819249628,621693.0
30,2021-06-27,102,1,82,2,475619,147936,562035,61520,8831233430,2723160200,10403917630,1150476000,18567.87350799695,18511.156120170454,18407.691163746484,18700.845253576073,-86416.0
31,2021-06-26,122,2,96,2,642859,60000,582486,120373,11950336910,1108500000,10819803110,2239033800,18589.35926851767,18575.21573050683,18475.0,18600.79752103877,60373.0
32,2021-06-23,112,1,97,1,882186,8285,632277,258194,16311134460,150787000,11672309510,4789611950,18489.450592052017,18460.752976938904,18200.0,18550.438623670572,249909.0
33,2021-06-22,75,1,79,1,426224,56338,437662,44900,7830905530,1025351600,8025539130,830718000,18372.74656049401,18337.2993999936,18200.0,18501.5144766147,-11438.0
34,2021-06-21,61,0,66,1,347525,0,202227,145298,6388379920,0,3709852860,2678527060,18382.504625566507,18344.992805115045,,18434.71389833308,145298.0
35,2021-06-20,90,0,92,1,764484,0,399600,364884,14162453540,0,7417589540,6744864000,18525.506799357474,18562.536386386386,,18484.954122406027,364884.0
36,2021-06-19,58,1,101,1,899202,68073,622678,344597,16227773740,1199446260,11173756660,6253463340,18046.861261429578,17944.678726404338,17620.0,18147.178704399634,276524.0
37,2021-06-16,38,1,51,0,122441,109680,232121,0,2162826550,1936336000,4099162550,0,17664.234610955482,17659.593703284063,17654.412837345004,,-109680.0
38,2021-06-15,64,2,84,1,377934,70040,354930,93044,6825111870,1264172020,6405187490,1684096400,18059.004667481622,18046.340095230047,18049.28640776699,18100.0,23004.0
39,2021-06-14,62,1,110,1,519976,35303,313054,242225,9365508200,628393400,5615594100,4378307500,18011.423988799485,17938.100455512467,17800.0,18075.374135617712,206922.0
40,2021-06-13,48,0,70,1,316669,0,220597,96072,5636721010,0,3909075010,1727646000,17800.04045233351,17720.435953344786,,17982.825380964277,96072.0
41,2021-06-12,40,1,52,0,177747,114983,292730,0,3144271800,2026625100,5170896900,0,17689.591385508615,17664.390052266594,17625.432455232512,,-114983.0
42,2021-06-09,36,1,60,1,163273,70080,182857,50496,2920173160,1257762400,3261472840,916462720,17885.217764112866,17836.193528276195,17947.522831050228,18149.214195183777,-19584.0
43,2021-06-08,118,1,95,1,558972,183245,592217,150000,10226202450,3298410000,10762112450,2762500000,18294.65957149911,18172.58276949159,18000.0,18416.666666666668,-33245.0
44,2021-06-07,114,1,97,2,1013183,50000,446880,616303,18223218720,880000000,8002202380,11101016340,17986.10786008056,17906.82594880057,17600.0,18012.270490327,566303.0
45,2021-06-02,84,1,125,0,521662,485645,1007307,0,9259604070,8695207200,17954811270,0,17750.198538517277,17824.567157778114,17904.451193773228,,-485645.0
46,2021-06-01,65,1,107,1,335981,76595,362576,50000,6025136330,1368391000,6488527330,905000000,17932.96742970585,17895.633825735847,17865.27841242901,18100.0,-26595.0
47,2021-05-31,67,1,145,0,376841,198656,575497,0,6981797050,3644565900,10626362950,0,18527.169416279015,18464.671318877423,18346.115395457473,,-198656.0
48,2021-05-30,347,1,351,1,1940119,322899,2065821,197197,37183306490,6080897700,39451936630,3812267560,19165.47721557286,19097.46131441204,18832.197374411193,19332.279699995437,-125702.0
49,2021-05-29,566,1,348,2,2694783,480000,2173535,1001248,52460787480,9553165330,42559360680,19454592130,19467.536896291836,19580.710998442628,19902.427770833332,19430.3430618588,521248.0
50,2021-05-26,38,2,76,0,110175,265010,375185,0,2150199840,5187215300,7337415140,0,19516.22273655548,19556.792355771155,19573.65872985925,,-265010.0
51,2021-05-25,10,0,4,0,28961,0,28961,0,566187550,0,566187550,0,19550.0,19550.0,,,0.0
52,2021-05-24,5,0,2,0,8906,0,8906,0,174201360,0,174201360,0,19560.0,19560.0,,,0.0
53,2021-05-23,4,1,38,1,8826,200000,126246,82580,175107840,3968000000,2504720640,1638387200,19840.0,19840.0,19840.0,19840.0,-117420.0
54,2021-05-22,23,0,34,0,80947,0,80947,0,1614892650,0,1614892650,0,19950.0,19950.0,,,0.0
55,2021-05-19,42,1,86,1,254391,202510,406901,50000,5264444530,4194562700,8420507230,1038500000,20694.3033755125,20694.240687538248,20712.867018912646,20770.0,-152510.0
56,2021-05-18,14,2,131,1,68950,704000,772254,696,1501041500,15327330000,16813219580,15151920,21770.0,21771.61863842725,21771.77556818182,21770.0,-703304.0
57,2021-05-17,8,0,5,0,16230,0,16230,0,353814000,0,353814000,0,21800.0,21800.0,,,0.0
58,2021-05-16,7,1,5,0,31000,100000,131000,0,682930000,2203000000,2885930000,0,22030.0,22030.0,22030.0,,-100000.0
59,2021-05-15,22,1,34,0,48322,200000,248322,0,1085312120,4492000000,5577312120,0,22460.0,22460.0,22460.0,,-200000.0
60,2021-05-12,9,1,7,0,5663,200000,205663,0,130249000,4600000000,4730249000,0,23000.0,23000.0,23000.0,,-200000.0
61,2021-05-11,18,1,14,0,62872,200000,262872,0,1451714480,4618000000,6069714480,0,23090.0,23090.0,23090.0,,-200000.0
62,2021-05-10,1,0,1,0,400,0,400,0,9236000,0,9236000,0,23090.0,23090.0,,,0.0
63,2021-05-09,3,0,1,0,679,0,679,0,15678110,0,15678110,0,23090.0,23090.0,,,0.0
64,2021-05-08,6,0,4,0,204571,0,204571,0,4737864360,0,4737864360,0,23160.0,23160.0,,,0.0
65,2021-05-05,3,0,1,0,3409,0,3409,0,78952440,0,78952440,0,23160.0,23160.0,,,0.0
66,2021-05-03,4,0,1,0,5575,0,5575,0,129117000,0,129117000,0,23160.0,23160.0,,,0.0
67,2021-05-02,2,0,2,0,3780,0,3780,0,87544800,0,87544800,0,23160.0,23160.0,,,0.0
68,2021-05-01,3,0,1,0,767,0,767,0,17763720,0,17763720,0,23160.0,23160.0,,,0.0
69,2021-04-28,4,0,3,0,3310,0,3310,0,76659600,0,76659600,0,23160.0,23160.0,,,0.0
70,2021-04-27,4,0,2,0,5680,0,5680,0,131548800,0,131548800,0,23160.0,23160.0,,,0.0
71,2021-04-26,3,0,1,0,1229,0,1229,0,28463640,0,28463640,0,23160.0,23160.0,,,0.0
72,2021-04-25,5,0,1,0,9525,0,9525,0,220599000,0,220599000,0,23160.0,23160.0,,,0.0
73,2021-04-24,2,0,1,0,4519,0,4519,0,104660040,0,104660040,0,23160.0,23160.0,,,0.0
74,2021-04-21,7,0,1,0,6548,0,6548,0,151651680,0,151651680,0,23160.0,23160.0,,,0.0
75,2021-04-20,8,0,2,0,3543,0,3543,0,82906200,0,82906200,0,23400.0,23400.0,,,0.0
76,2021-04-19,5,0,1,0,3706,0,3706,0,86720400,0,86720400,0,23400.0,23400.0,,,0.0
77,2021-04-18,1,0,2,0,1710,0,1710,0,40014000,0,40014000,0,23400.0,23400.0,,,0.0
78,2021-04-17,9,1,73,1,40169,465245,504992,422,944373190,10937909950,11872361920,9921220,23510.0,23510.0,23510.0,23510.0,-464823.0
79,2021-04-14,19,2,76,0,65789,305591,371380,0,1552053360,7208891690,8760945050,0,23591.380929942694,23590.24462814368,23590.0,,-305591.0
80,2021-04-13,60,1,99,1,345919,200000,527852,18067,8208984640,4742000000,12517312640,433672000,23730.94464311009,23713.678531103415,23710.0,24003.542370066974,-181933.0
81,2021-04-12,14,0,5,0,33544,0,33544,0,795663680,0,795663680,0,23720.0,23720.0,,,0.0
82,2021-04-11,11,0,2,0,19486,0,19486,0,462207920,0,462207920,0,23720.0,23720.0,,,0.0
83,2021-04-10,38,2,100,0,44347,498868,543215,0,1058578200,11898001800,12956580000,0,23870.345231920986,23851.660944561547,23850.0,,-498868.0
84,2021-04-07,72,2,172,0,132629,313560,446189,0,3179225060,7512897600,10692122660,0,23970.813773759888,23963.214377763685,23960.0,,-313560.0
85,2021-04-06,173,2,223,1,478289,487562,930988,34863,11592246490,11789249160,22537021470,844474180,24236.907999138595,24207.63905657216,24180.0,24222.648079625964,-452699.0
86,2021-04-05,249,1,241,1,1163842,413130,1470102,106870,28634163170,10134078900,36096492070,2671750000,24603.13613875423,24553.73305389694,24530.0,25000.0,-306260.0
87,2021-04-04,47,1,56,0,200255,520000,720255,0,4948526350,12849200000,17797726350,0,24711.125065541433,24710.31280588125,24710.0,,-520000.0
88,2021-04-03,67,1,96,0,212197,520000,732197,0,5284840070,12942800000,18227640070,0,24905.347719336278,24894.447901316176,24890.0,,-520000.0
89,2021-03-31,305,1,308,1,1435860,482233,1581032,337061,36499326860,12186027910,40095232770,8590122000,25419.836794673574,25360.165240172242,25270.0,25485.36318351871,-145172.0
