,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,20210602,3218,27,3374,27,61890703,27515505,61456900,27949308,608926255780,271119471700,604380101290,275665626190,9838.735484714078,9834.210662919868,9853.334390918866,9863.057296087616,433803.0
1,20210601,2478,17,2744,20,52443007,6534669,43191784,15785892,506187421010,63108468030,417052519450,152243369590,9652.143345060285,9655.829901584986,9657.48502793332,9644.267779736489,9251223.0
2,20210531,2969,26,3578,20,40286142,43877607,71383685,12780064,389122991760,422238588180,687745840160,123615739780,9658.978806161185,9634.496175981949,9623.099732398807,9672.544658618299,-31097543.0
3,20210530,7306,26,5138,51,169042406,20697614,100221814,89518206,1649889451830,203339050040,977066033090,876162468780,9760.21041625496,9749.035605062985,9824.274915939586,9787.533820550425,68820592.0
4,20210529,1218,9,2771,25,88351249,9840450,34726806,63464893,829162163710,92539591320,325084861220,596616893810,9384.83805373255,9361.20820382963,9403.999951221744,9400.738985095271,53624443.0
5,20210526,3300,18,5246,20,37885526,23541975,49030246,12397255,339875587960,211270548190,439599799510,111546336640,8971.119681959806,8965.890146869751,8974.206632621095,8997.66413129358,-11144720.0
6,20210525,3358,14,1668,14,48599811,16879031,48529909,16948933,433107183770,149807243730,432317856930,150596570570,8911.70510457335,8908.276686238996,8875.346205004304,8885.312755086117,69902.0
7,20210518,2791,16,3297,21,48467033,19239844,54602946,13103931,602740883980,239650779180,679246773340,163144889820,12436.100307192313,12439.7458946629,12455.96269803435,12450.07241109557,-6135913.0
8,20210517,1615,14,2740,5,16061508,25039732,38019447,3081793,199396840350,313011083330,474182735400,38225188280,12414.57778123947,12472.110270304564,12500.576417111812,12403.554774769103,-21957939.0
9,20210516,2881,15,3054,11,36180459,15367835,48406808,3141486,460557909000,196076918320,616530309920,40104517400,12729.465621207293,12736.438021693148,12758.91615962821,12766.097763924461,-12226349.0
