,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,2581,2,1790,3,233818116,38665073,272221431,261758,280162977184,46179606156,326028115802,314467538,1198.2090266435985,1197.6577839751346,1194.3493849345637,1201.3674386265177,-38403315.0
1,2021-08-22,2916,5,3195,3,477644561,15390000,469034561,24000000,583406972859,18866932147,572879482417,29394422589,1221.4249265972485,1221.4014276380797,1225.9215170240416,1224.767607875,8610000.0
2,2021-08-15,3823,2,2423,1,423087055,18800000,440851953,1035102,494521910619,21972213739,515266221727,1227902631,1168.8419789137722,1168.7965046329284,1168.7347733510637,1186.2624465994656,-17764898.0
3,2021-08-14,3637,4,3558,3,590887748,36600000,600473331,27014417,691832244553,43007465593,703024726920,31814983226,1170.8353183742101,1170.7842640558504,1175.0673659289616,1177.7038618305182,-9585583.0
4,2021-08-11,2182,1,1906,2,217178894,1000000,214401705,3777189,243657295215,1115000000,240544511968,4227783247,1121.919771886305,1121.933764323376,1115.0,1119.293539984364,2777189.0
5,2021-08-10,2263,2,1666,1,205549494,1180000,198229494,8500000,229991840458,1317780000,221771623291,9537997167,1118.9122190590263,1118.7619905391073,1116.7627118644068,1122.1173137647058,7320000.0
6,2021-08-09,1759,1,1625,2,203623975,1500000,202634311,2489664,228094391486,1680536764,226954649274,2820278976,1120.174534879795,1120.0208304012247,1120.3578426666666,1132.7950181229273,989664.0
7,2021-08-08,2863,5,1361,1,236920597,9601126,200544714,45977009,261447051777,10553507316,221432273890,50568285203,1103.521834266693,1104.1541283905394,1099.1947523655037,1099.8602628326692,36375883.0
8,2021-08-07,1963,3,1353,3,176257494,7015000,142793325,40479169,199059738128,7882333104,161520750107,45421321125,1129.3689341118172,1131.150563984696,1123.6397867426942,1122.0912446349873,33464169.0
9,2021-08-04,1892,2,1441,3,162637159,404558,162633617,408100,182764991938,450723192,182760496430,455218700,1123.7591277525944,1123.7559601838038,1114.1126661690041,1115.4587111002206,3542.0
10,2021-08-03,2595,4,1348,1,219068503,12639828,230020741,1687590,250218560147,14422324264,262730482531,1910401880,1142.1932259563575,1142.2034438668293,1141.0221930235127,1132.029628049467,-10952238.0
11,2021-08-02,1522,3,1779,5,199089279,4710276,195352774,8446781,237040887261,5601039870,232509018015,10132909116,1190.6260771631003,1190.2007494144925,1189.1107591147525,1199.6178326394397,3736505.0
12,2021-08-01,1306,2,1392,4,129864328,15954307,144436054,1382581,150765751432,18340900773,167517427497,1589224708,1160.948150688463,1159.8034068211252,1149.5893098333886,1149.4622796060412,-14571726.0
13,2021-07-31,1421,1,1459,5,149814928,2000000,149266108,2548820,172484596103,2308980588,171866500177,2927076514,1151.317818628862,1151.4100721176437,1154.490294,1148.4045613264177,548820.0
14,2021-07-28,2250,3,1676,3,179106367,67775052,244677818,2203601,200963887648,75692047984,274198273325,2457662307,1122.0365362444095,1120.6503129964974,1116.8128352597944,1115.293697452488,-65571451.0
15,2021-07-27,1763,3,1077,4,182117879,25815107,184267933,23665053,209836488465,29818988855,212553313504,27102163816,1152.201473118408,1153.5013718529094,1155.0984024586844,1145.2399373878436,-2150054.0
