,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,268,1,185,4,9387685,23065,683815,8726935,388239929450,920892890,27683478710,361477343630,41356.301308576076,40483.87167581875,39925.98699327986,41420.881859438625,8703870.0
1,2021-08-22,328,4,152,3,2405163,2635478,677517,4363124,94764640680,104181510160,26774416310,172171734530,39400.5066101549,39518.44206123241,39530.404032968596,39460.65583513097,1727646.0
2,2021-08-15,182,4,155,1,1085947,190757,1176434,100270,42338379470,7437404500,45864122060,3911661910,38987.51916069569,38985.71620677403,38988.89424765539,39011.288620724044,-90487.0
3,2021-08-14,207,3,126,2,611747,145118,682235,74630,24079239080,5704616750,26832284730,2951571100,39361.43386073001,39329.97387996805,39310.19411789027,39549.39166555004,-70488.0
4,2021-08-11,267,6,296,4,1409668,226755,1476537,159886,56121824630,8876285700,58666015680,6332094650,39812.08669700951,39732.167686959416,39144.829000463054,39603.80927660959,-66869.0
5,2021-08-10,249,1,159,3,1024218,46168,950517,119869,41226548280,1850371740,38258917330,4818002690,40251.7318383391,40250.63973605943,40079.096776988394,40193.90075832784,73701.0
6,2021-08-09,313,2,207,7,1664121,31019,1049816,645324,65539267770,1208959370,41258639130,25489588010,39383.7153488238,39300.8290309921,38974.80157322931,39498.89979297221,614305.0
7,2021-08-08,147,3,121,4,1077620,55601,891200,242021,40633423600,2093111690,33628031340,9098503950,37706.634620738296,37733.4283438061,37645.21663279438,37593.86148309444,186420.0
8,2021-08-07,116,3,96,4,561877,62666,454402,170141,20803994000,2306278300,16835565810,6274706490,37025.88644845758,37049.93774235149,36802.70481600868,36879.4499268254,107475.0
9,2021-08-04,153,3,126,3,590976,183532,676193,98315,21421265810,6633763110,24490730780,3564298140,36247.26860312432,36218.55118287235,36144.99438789966,36253.85892285002,-85217.0
10,2021-08-03,118,6,106,4,553725,395951,830766,118910,20454979900,14632495220,30690267100,4397208020,36940.68337170978,36942.131839771966,36955.31825907751,36979.29543352115,-277041.0
11,2021-08-02,139,3,166,8,842789,194793,840775,196807,31129986600,7169277790,31021650170,7277614220,36936.868658703424,36896.49450804317,36804.59662308194,36978.431763097855,2014.0
12,2021-08-01,184,3,190,2,1114895,130129,1186912,58112,40223875910,4638792720,42774759290,2087909340,36078.622569838415,36038.69477265374,35647.647488261646,35929.056649229075,-72017.0
13,2021-07-31,416,3,269,6,3837526,200347,2989509,1048364,140886693820,7346686980,109602131750,38631249050,36712.896230540195,36662.25181125061,36669.812774835664,36849.080138196274,848017.0
14,2021-07-28,50,3,126,3,2127610,183958,1905785,405783,74682935640,6458284890,66894179400,14247041130,35101.79762268461,35100.5907801772,35107.38804509725,35110.0,221825.0
15,2021-07-27,171,4,194,4,1374910,81286,1213095,243101,46007175280,2681087300,40503737470,8184525110,33461.95407699413,33388.75971791162,32983.383362448636,33667.179937556815,161815.0
16,2021-07-26,167,3,107,3,891959,99666,821230,170395,30178223160,3349240800,27698610570,5828853390,33833.64387825001,33728.20107643413,33604.64752272591,34207.88984418557,70729.0
17,2021-07-19,159,2,105,3,871842,58854,826770,103926,29371241290,1988680860,27810494870,3549427280,33688.72030711987,33637.52297495071,33790.071363033945,34153.40992629371,45072.0
18,2021-07-18,122,3,101,3,476624,35834,433399,79059,16315198750,1224267960,14822443230,2717023480,34230.7536968344,34200.45553866068,34164.98186080259,34367.03575810471,43225.0
19,2021-07-17,256,3,248,5,1291105,66640,1248983,108762,44049179250,2269478040,42578027910,3740629380,34117.425964580725,34090.15808061439,34055.792917166866,34392.79693275225,42122.0
20,2021-07-14,435,1,322,11,3842426,100000,3180385,762041,135893981500,3561000000,112514033390,26940948110,35366.714023900524,35377.4883826958,35610.0,35353.67271577251,662041.0
21,2021-07-13,15,0,83,2,554936,0,344936,210000,18823429120,0,11700229120,7123200000,33920.0,33920.0,,33920.0,210000.0
22,2021-07-12,33,1,118,3,1180401,6231,644863,541769,38148742490,196300690,20794015800,17551027380,32318.459989444265,32245.633258537084,31503.882201893757,32395.776391783213,535538.0
23,2021-07-11,118,3,70,2,425393,98982,478269,46106,13160210180,3045076210,14767981970,1437304420,30936.5931738416,30877.98282974644,30763.938999009923,31173.91272285603,-52876.0
24,2021-07-10,67,2,65,3,193639,69400,214275,48764,5979196630,2156332190,6621561890,1513966930,30878.05984331669,30902.167261696417,31071.069020172912,31046.815888770405,-20636.0
25,2021-07-07,67,3,83,4,510647,99204,522139,87712,15739039030,3063071470,16099839020,2702271480,30821.759512931632,30834.392795788095,30876.491572920448,30808.45813571689,-11492.0
26,2021-07-06,149,4,105,4,610700,135342,355439,390603,18883134660,4175299410,11097198040,11961236030,30920.475945636153,31221.10415570604,30849.99046859068,30622.488895374587,255261.0
27,2021-07-05,81,3,87,3,664740,70679,563117,172302,20240088560,2112428650,17206784330,5145732880,30448.12792971688,30556.321918890746,29887.642015308647,29864.614920314332,101623.0
28,2021-07-04,67,3,87,3,361900,63350,331404,93846,10771539170,1864796480,9839360160,2796975490,29763.85512572534,29689.925770358837,29436.408524072613,29803.886047354175,30496.0
29,2021-07-03,130,8,173,3,1172812,454264,1448939,178137,35004651450,13446475560,43132082800,5319044210,29846.77122164507,29768.045997795627,29600.574907983024,29859.28925489932,-276127.0
30,2021-06-30,284,4,191,7,2303163,538887,2025786,816264,70417038920,16530289160,61925194570,25022133510,30574.05790211114,30568.47789944249,30674.870909856796,30654.461681514804,277377.0
31,2021-06-29,94,1,129,5,1155402,13078,755558,412922,33844265950,378921690,22090019670,12133167970,29292.199554786992,29236.696150394808,28973.978437069887,29383.680138137468,399844.0
32,2021-06-28,103,4,158,5,1607618,198517,1454699,351436,45146819780,5462691120,40830936640,9778574260,28083.051931491187,28068.305979450044,27517.497846532035,27824.623146177397,152919.0
33,2021-06-27,94,8,78,2,624190,248277,827866,44601,16961022630,6734196770,22467224430,1227994970,27172.85222448293,27138.721036979416,27123.723784321544,27532.902177081232,-203676.0
34,2021-06-26,115,5,122,1,1162602,227764,1348071,42295,32099487220,6276312380,37205359460,1170440140,27610.039566420837,27598.961375179795,27556.20897068896,27673.25073885802,-185469.0
35,2021-06-23,144,6,124,6,1631197,959280,1663843,926634,44138683990,25993332920,44982251010,25149765900,27059.076242783674,27035.153563166718,27096.710991577016,27140.991912664547,-32646.0
36,2021-06-22,88,3,101,4,1376225,313600,1234718,455107,35706725840,8018946300,32048247140,11677425000,25945.412879434687,25955.924462103896,25570.61957908163,25658.63632068942,141507.0
37,2021-06-21,110,7,109,2,629418,462507,1042215,49710,15467062530,11666387180,25880402660,1253047050,24573.59422514132,24832.11492830174,25224.2391574614,25207.142426071212,-412797.0
38,2021-06-20,107,6,98,2,462813,149366,583281,28898,11571197050,3721738520,14559356580,733578990,25001.884238342485,24961.1363648053,24916.905587616995,25385.112810575127,-120468.0
39,2021-06-19,52,2,74,0,230784,86038,316822,0,5947095750,2193870900,8140966650,0,25769.09902766223,25695.711314239543,25498.859806132175,,-86038.0
40,2021-06-14,743,13,327,4,8332950,3012776,11101126,244600,241409036530,87254338670,321580600200,7082775000,28970.417022783047,28968.286658488516,28961.442427183436,28956.561733442355,-2768176.0
41,2021-06-13,32,2,40,1,111092,12719,119752,4059,3324161840,386549250,3587864010,122847080,29922.603247758616,29960.785707128063,30391.481248525826,30265.355999014537,-8660.0
42,2021-06-12,43,3,52,2,89539,25691,98239,16991,2731526560,779616670,2988773960,522369270,30506.55647259853,30423.497389020653,30345.905959285352,30743.880289565062,-8700.0
43,2021-06-09,71,2,76,2,134717,34843,137321,32239,4156260390,1098115820,4241026060,1013350150,30851.78848994559,30884.031284362914,31516.109979048877,31432.431216849156,-2604.0
44,2021-06-08,101,2,65,4,552106,55670,214768,393008,16871583790,1690454300,6525928310,12036109780,30558.59525163646,30385.943483200477,30365.624214118914,30625.610114806823,337338.0
45,2021-06-07,46,1,32,3,136674,1620,77204,61090,4046652110,48558110,2283653270,1811556950,29608.06086014897,29579.468291798352,29974.14197530864,29653.90325748895,59470.0
46,2021-06-02,30,0,26,2,126147,0,74766,51381,3678254950,0,2179879800,1498375150,29158.48137490388,29156.030816146376,,29162.04725482182,51381.0
47,2021-06-01,19,2,26,2,31261,12477,28789,14949,909174510,366390920,838297810,437267620,29083.346981862385,29118.684567022126,29365.30576260319,29250.626797779114,2472.0
48,2021-05-31,20,1,34,2,46052,15587,50639,11000,1332319210,460492170,1469571380,323240000,28930.756753235473,29020.545034459607,29543.348303073075,29385.454545454544,-4587.0
49,2021-05-30,34,1,45,2,106365,1000,69845,37520,3137999560,29180000,2069882470,1097297090,29502.18173271283,29635.370749516787,29180.0,29245.65804904051,36520.0
50,2021-05-29,51,1,42,1,95813,10343,52283,53873,2821834620,302636180,1536161260,1588309540,29451.479653074217,29381.65866534055,29260.0,29482.47805022924,43530.0
51,2021-05-26,24,1,60,1,32022,24541,25436,31127,930168580,717969940,738364180,909774340,29047.797764037223,29028.313414058815,29255.936595900737,29227.819577858452,6586.0
52,2021-05-25,22,2,47,2,29055,14863,31575,12343,840403350,432466720,912509630,360360440,28924.568921011873,28899.750752177355,29096.86604319451,29195.531070242243,-2520.0
53,2021-05-24,48,4,34,1,315494,123381,238875,200000,9105296320,3560775660,6894071980,5772000000,28860.442100325203,28860.58390371533,28860.0,28860.0,76619.0
54,2021-05-23,30,1,35,0,42534,57220,99754,0,1236178130,1710968830,2947146960,0,29063.29360041379,29544.148204583274,29901.587382034253,,-57220.0
55,2021-05-22,27,1,35,0,185884,305,186189,0,5551452140,9331300,5560783440,0,29865.14245443395,29866.337109066593,30594.426229508197,,-305.0
