,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,2066,17,2374,7,21523444,22893565,37815970,6601039,294320189500,313588971760,517546181120,90362980140,13674.400319019576,13685.915794834827,13697.690672466259,13689.205614449484,-16292526.0
1,2021-08-22,2308,10,2562,14,23378761,32970959,49863471,6486249,327747520550,459860768840,697035626970,90572662420,14019.028662382922,13978.882997735958,13947.448991095467,13963.796705923562,-26484710.0
2,2021-08-15,1589,18,2186,15,17501647,21989288,27734287,11756648,244567195460,306356540370,386875389400,164048346430,13973.953163379423,13949.354075696989,13932.080946413545,13953.666591872105,-10232640.0
3,2021-08-14,2299,17,3497,10,26826037,34202142,54369779,6658400,369079298840,470657883010,748235527610,91501654240,13758.249078684265,13761.974784006386,13761.064526601873,13742.28857383155,-27543742.0
4,2021-08-11,1898,34,3297,28,64882725,46795688,37337758,74340655,908035022570,654064283190,519337409560,1042761896200,13995.019823381339,13909.174984743326,13977.020344053923,14026.805335519306,27544967.0
5,2021-08-10,1928,20,2310,15,22103992,19336420,34536182,6904230,296532140890,260320545650,463606704240,93245982300,13415.32067555942,13423.797229236283,13462.706418768314,13505.630939293736,-12432190.0
6,2021-08-09,2242,19,2975,19,36811084,19299194,42031158,14079120,488812972940,257358905440,559319883690,186851994690,13278.961655679577,13307.267996042365,13335.215213650892,13271.567732216217,-5220074.0
7,2021-08-08,3895,34,3823,36,60769597,40876786,67265361,34381022,797418099280,538342920020,883551420710,452209598590,13121.990907394038,13135.310768792277,13169.893543489452,13152.884128633523,-6495764.0
8,2021-08-07,5561,40,4903,50,174199896,94465392,138877996,129787292,2222237066340,1203343472780,1770142190710,1655438348410,12756.822003728406,12746.023428434264,12738.458469319643,12755.011086986853,35321900.0
9,2021-08-04,580,13,1169,14,56304060,12213759,20257419,48260400,686238586600,148885422210,246914144490,588209864320,12188.08353429575,12188.825461427243,12189.975437537289,12188.250912135001,36046641.0
10,2021-08-03,1259,18,1956,20,46152408,32621233,28609385,50164256,535338702210,378846384630,331035169790,583149917050,11599.36665081484,11570.859345281277,11613.490655917267,11624.809446989506,17543023.0
11,2021-08-02,861,16,1455,11,15403358,27339253,24321834,18420777,171160947430,302975048860,269993475240,204142521050,11111.924258983008,11100.868266759817,11082.052931731529,11082.188392487462,-8918476.0
12,2021-08-01,1519,23,1449,8,29921046,21019905,33478648,17462303,330538145410,232195676790,370498357820,192235464380,11047.0117057405,11066.70609338824,11046.466517807763,11008.59745590258,-3557602.0
13,2021-07-31,1326,35,2162,19,52659044,75559674,41520112,86698606,569131728450,818251537980,446807686750,940575579680,10807.862908601228,10761.235103363882,10829.209479913849,10848.797034637442,11138932.0
14,2021-07-28,765,12,939,6,11901210,16202760,13345404,14758566,123600718780,168968232140,139166085470,153402865450,10385.559012907092,10428.015927430897,10428.361102676334,10394.157904636535,-1444194.0
15,2021-07-27,802,5,972,8,15802972,19747627,18969062,16581537,165521387950,209198623660,201169786280,173550225330,10474.06702675927,10605.152024912988,10593.608217331632,10466.473966195052,-3166090.0
16,2021-07-26,964,6,1130,8,13532456,23495130,19494487,17533099,143285633380,249748946940,207266208600,185768371720,10588.294791425888,10632.042207625162,10629.817623481973,10595.295886939326,-5962031.0
17,2021-07-19,909,13,1024,11,14388304,31264027,19773889,25878442,152415280640,331832305530,210361346380,273886239790,10592.998357554858,10638.339599256373,10613.869592999008,10583.567580691295,-5385585.0
18,2021-07-18,705,12,995,10,11539820,34411251,18701861,27249210,119987094100,362687476040,196340432810,286334137330,10397.657337809429,10498.443593928967,10539.793396061074,10507.979399402771,-7162041.0
19,2021-07-17,1071,8,1016,6,19074889,15263872,23169015,11169746,200942744310,163020701760,246181311560,117782134510,10534.41224795594,10625.454364805755,10680.166982532348,10544.746004967346,-4094126.0
20,2021-07-14,930,7,960,8,12811950,10546368,14919540,8438778,134775672790,112239516030,158189602490,88825586330,10519.528470685571,10602.84717156159,10642.480523152615,10525.882578022552,-2107590.0
21,2021-07-13,565,11,993,6,10884512,13021651,13147444,10758719,115929599060,140141389620,141249858730,114821129950,10650.877049885195,10743.52237058397,10762.182892169358,10672.379299989154,-2262932.0
22,2021-07-12,823,13,1070,10,16871371,22553341,17257847,22166865,180906249880,242797774120,186104047970,237599976030,10722.676294653233,10783.734956625818,10765.49031560335,10718.700006969862,-386476.0
23,2021-07-11,745,7,1091,9,11298664,8734185,17774818,2258031,119949155470,92793837960,188679048960,24063944470,10616.224667801433,10614.963762779456,10624.212557897503,10657.047874896314,-6476154.0
24,2021-07-10,814,10,1102,4,10240793,8458413,15448086,3251120,107902715170,89741847570,163297026040,34347536700,10536.558562408205,10570.69633351342,10609.77367385584,10564.832027116809,-5207293.0
