,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,10132,7,9651,30,383198485,6310700,362886014,26623171,1771919179690,29032126000,1677934441140,123016864550,4624.024491354657,4623.860872025782,4600.460487743039,4620.669136294846,20312471.0
1,2021-08-09,7343,12,4631,20,122549451,10181222,123877260,8853413,1309126038320,108913100170,1324004937070,94034201420,10682.430868825353,10688.038604260379,10697.448711952258,10621.237416575957,-1327809.0
2,2021-08-08,3866,9,3333,10,62263321,2491620,60792872,3962069,651420855660,26161650480,636073564230,41508941910,10462.353199245508,10462.962898512182,10499.855708334337,10476.582288193365,1470449.0
3,2021-08-07,4320,9,3562,6,56826125,15448927,68048726,4226326,603018787860,163510179470,722105962060,44423005270,10611.647158063302,10611.601487733951,10583.91818862242,10511.021930158724,-11222601.0
4,2021-08-04,6411,19,5599,8,104989268,11505525,112866388,3628405,1124964533930,123475204160,1209541964430,38897773660,10715.043121645538,10716.582552725971,10731.818335973368,10720.350583796462,-7877120.0
5,2021-08-03,11278,21,8339,27,240379983,10235035,230625469,19989549,2589959926160,111434024660,2485706147720,215687803100,10774.440924059803,10778.107719403706,10887.507923519559,10790.028484384515,9754514.0
6,2021-08-02,160,5,1515,8,19256072,1000000,8046486,12209586,200648270240,10420000000,83844384120,127223886120,10420.0,10420.0,10420.0,10420.0,11209586.0
7,2021-08-01,632,3,2340,7,40302225,576000,26253028,14625197,400158967960,5609520000,260074367380,145694120580,9928.95474034002,9906.452214959738,9738.75,9961.85696370449,14049197.0
8,2021-07-31,2137,10,2396,8,37184880,4170009,38205842,3149047,353024631060,39832561660,362942440200,29914752520,9493.768194491955,9499.658198869167,9552.152443795685,9499.620844020428,-1020962.0
9,2021-07-28,2400,10,1928,4,36375993,3103258,35362097,4117154,339179045710,28889879530,329928951380,38139973860,9324.2553051404,9330.016581878614,9309.53195963726,9263.674339118721,1013896.0
10,2021-07-27,2278,5,2202,4,33277245,412527,33372810,316962,315299466710,3905218120,316185522080,3019162750,9474.926987195004,9474.345195385105,9466.575812007457,9525.314548747168,-95565.0
11,2021-07-26,3320,5,3473,12,62146678,453343,55679423,6920598,596352692330,4310792580,534186507810,66476977100,9595.890102605323,9593.966299004212,9508.898516134583,9605.669495612952,6467255.0
12,2021-07-19,2424,8,1927,2,29683954,1574801,31034755,224000,276026662030,14575728220,288520040250,2082350000,9298.850888597928,9296.67529999834,9255.600053594073,9296.205357142857,-1350801.0
13,2021-07-18,2144,11,1997,1,24680069,3172000,27851994,75,228594077390,29485971820,258079349460,699750,9262.29490646886,9266.09956400249,9295.703600252207,9330.0,-3171925.0
14,2021-07-17,2367,3,2268,3,34785727,323232,33087639,2021320,330961958500,3069178720,314865991850,19165145370,9514.303337687898,9516.121469108146,9495.28116028116,9481.499896107494,1698088.0
15,2021-07-14,2210,5,2410,3,24843151,332988,24923114,253025,233648145850,3112915360,234375132000,2385929210,9404.932001178111,9403.926491689603,9348.431054572537,9429.618456674241,-79963.0
