,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,431,4,402,3,6551952,1636000,7249882,938070,48832297008,12318320308,54161383140,6989234176,7453.0913852848735,7470.657196903343,7529.535640586797,7450.653123967295,-697930.0
1,2021-08-22,608,4,410,3,10513231,2418237,12696722,234746,77190419760,17802001113,93273727963,1718692910,7342.216656325729,7346.28417972765,7361.561796052248,7321.500302454568,-2183491.0
2,2021-08-15,425,4,467,7,12828781,3390296,12368294,3850783,90390156045,23812898101,86709015191,27494038955,7045.888151415165,7010.588136973458,7023.8404260276975,7139.856739525442,460487.0
3,2021-08-14,206,3,234,2,4820044,1367243,5437287,750000,32878947981,9329073662,37079060984,5128960659,6821.296233187913,6819.404784775937,6823.274035412871,6838.614212,-617243.0
4,2021-08-11,343,4,273,2,4516636,1455205,5336883,634958,30749666313,9907193858,36311515302,4345344869,6808.09042681323,6803.880711269106,6808.108725574747,6843.515427792075,-820247.0
5,2021-08-10,250,2,232,2,3935123,56109,3575756,415476,27031213955,388394216,24569964414,2849643757,6869.217037180287,6871.264262438489,6922.137553690139,6858.744565269715,359367.0
6,2021-08-09,248,4,214,0,3692432,260399,3952831,0,25079439720,1751790197,26831229917,0,6792.119589473821,6787.851521352671,6727.330738597307,,-260399.0
7,2021-08-08,180,3,180,1,3056078,506741,3312819,250000,20602124179,3407290515,22314644076,1694770618,6741.360717560219,6735.847649992348,6723.929018966296,6779.082472,-256741.0
8,2021-08-07,261,2,182,0,2981918,299669,3281587,0,20167667027,2019784800,22187451827,0,6763.320462534516,6761.1956736176735,6740.052524618829,,-299669.0
9,2021-08-04,188,3,187,5,3321318,2604000,3945789,1979529,22645885194,17794344949,26948081243,13492148900,6818.342957223608,6829.579899736149,6833.4658022273425,6815.837959433785,-624471.0
10,2021-08-03,119,3,155,0,1701426,358489,2059915,0,11431320949,2408817688,13840138637,0,6718.670661550957,6718.79113312928,6719.362903743211,,-358489.0
11,2021-08-02,164,2,166,0,2572731,215767,2788498,0,17466669410,1465394293,18932063703,0,6789.154952461023,6789.340965279516,6791.558917721431,,-215767.0
12,2021-08-01,232,4,217,2,1810852,3100589,4892343,19098,12472925564,21345193320,33686330435,131788449,6887.876846920676,6885.520993724275,6884.238226994936,6900.64137606032,-3081491.0
13,2021-07-31,223,5,192,1,3962329,2596118,6548960,9487,26822081258,17623033018,44380317066,64797210,6769.271622321115,6776.696920732452,6788.224964350619,6830.105407399599,-2586631.0
14,2021-07-28,183,3,211,1,1719017,1775892,3444909,50000,11594919007,11990243773,23246162780,339000000,6745.086876395056,6747.975862352242,6751.673960466064,6780.0,-1725892.0
15,2021-07-27,120,2,63,0,1536615,248000,1784615,0,10371124144,1668796000,12039920144,0,6749.331578827488,6746.508431230265,6729.0161290322585,,-248000.0
16,2021-07-18,198,3,220,0,2450885,1942984,4393869,0,17742028030,14099839593,31841867623,0,7239.029179255656,7246.885972931828,7256.796552622152,,-1942984.0
17,2021-07-17,286,5,303,0,4524070,2367693,6891763,0,33232662105,17333255439,50565917544,0,7345.744452451001,7337.152705918646,7320.736024053794,,-2367693.0
18,2021-07-14,248,2,384,2,4624706,341063,4765769,200000,34925373243,2565957567,35980969622,1510361188,7551.912109223808,7549.876970956838,7523.412293329971,7551.80594,-141063.0
19,2021-07-13,139,3,307,2,3274908,1487059,4351967,410000,24266525865,11055901093,32259715138,3062711820,7409.834372446493,7412.674576346742,7434.742732467239,7470.028829268293,-1077059.0
