,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,516,1,440,0,6589524,3000,6592524,0,65279118050,29520000,65308638050,0,9906.49977904322,9906.46951759296,9840.0,,-3000.0
1,2021-08-22,646,1,625,1,9917090,95000,10012089,1,99680627520,1004150000,100684767490,10030,10051.39890028224,10056.319664158,10570.0,10030.0,-94999.0
2,2021-08-15,619,1,467,3,7931394,4850,6817159,1119085,81256591530,48791000,69802076500,11503306030,10244.93191612975,10239.173899273876,10060.0,10279.206700116612,1114235.0
3,2021-08-14,818,2,649,0,10309330,97254,10406584,0,104149755740,940178660,105089934400,0,10102.475693376777,10098.408315351127,9667.24926481173,,-97254.0
4,2021-08-11,375,2,648,1,11865535,1276604,11242139,1900000,118705435520,12795752310,112455987460,19045200370,10004.221092432832,10003.077480184154,10023.27449232495,10023.789668421052,623396.0
5,2021-08-10,526,1,466,1,8630896,563865,9194617,144,82546701090,5362382730,87907649580,1434240,9564.094051185415,9560.7733938238,9510.047138942831,9960.0,-563721.0
6,2021-08-09,485,0,417,0,5022143,0,5022143,0,48961805660,0,48961805660,0,9749.185887379153,9749.185887379153,,,0.0
7,2021-08-08,599,1,530,0,9223056,55002,9278058,0,90998844600,539832310,91538676910,0,9866.452572769806,9866.14622478109,9814.776008145158,,-55002.0
8,2021-08-07,603,1,474,3,7916291,309327,8052556,173062,78429810660,3070855410,79752037710,1748628360,9907.393583687108,9903.940774829756,9927.53755734223,10104.057274271649,-136265.0
9,2021-08-04,464,2,440,1,7425865,513831,6039696,1900000,73008135380,5081723870,59300506240,18789353010,9831.600140859011,9818.458783355984,9889.874044189626,9889.133163157894,1386169.0
10,2021-08-03,512,4,445,4,7203346,783096,7427949,558493,67840190900,7366681990,69957467550,5249405340,9417.872041687293,9418.140532467307,9407.125039586463,9399.232112130323,-224603.0
11,2021-08-02,804,3,730,1,9879458,2172654,11802112,250000,96593351960,20993341410,115081857610,2504835760,9777.191416776102,9750.954541865049,9662.53320132888,10019.34304,-1922654.0
12,2021-08-01,608,2,639,2,8372028,1905000,9777028,500000,84582881170,19072962000,98590078800,5065764370,10103.03371775632,10083.849488822165,10012.053543307087,10131.52874,-1405000.0
