,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,752,4,423,2,12352768,3468626,15539386,282008,74805156300,20831324700,93909012120,1727468880,6055.740405713116,6043.289749028694,6005.641628702547,6125.602394258319,-3186618.0
1,2021-08-22,1071,2,750,7,33314657,380000,30563326,3131331,203249824460,2287200000,186301319130,19235705330,6100.913014352812,6095.583940373505,6018.9473684210525,6142.980518507944,2751331.0
2,2021-08-15,263,2,546,7,38691298,5526130,25467428,18750000,229426595580,32168934720,150343630300,111251900000,5929.669135938526,5903.369209485936,5821.2410348652675,5933.434666666667,13223870.0
3,2021-08-14,524,3,378,3,8199741,6181095,13789915,590921,46380922310,34635776650,77618656940,3398042020,5656.388696911281,5628.653761825218,5603.501750094441,5750.416756216144,-5590174.0
4,2021-08-11,715,4,368,3,13319960,2466452,14248372,1538040,76238966160,14060077260,81614816860,8684226560,5723.663296286175,5728.0099691389305,5700.527421575607,5646.2943486515305,-928412.0
5,2021-08-10,325,4,346,5,9573728,1620892,9601220,1593400,56587196020,9524844780,56669185800,9442855000,5910.675133030727,5902.290104799182,5876.298223447337,5926.230074055479,-27492.0
6,2021-08-09,353,1,412,1,9528913,1000000,9927308,601605,55582721520,5740714560,57759181790,3564254290,5833.060026888691,5818.2119251261265,5740.71456,5924.575576998196,-398395.0
7,2021-08-08,464,3,455,1,10213239,7932605,18095844,50000,59983035270,46385937560,106072472830,296500000,5873.06683707294,5861.703539774105,5847.503759483801,5930.0,-7882605.0
8,2021-08-07,970,2,806,5,47961469,1680000,42401469,7240000,288315848400,10114800000,254919870930,43510777470,6011.405705692626,6012.052811896682,6020.714285714285,6009.775893646409,5560000.0
9,2021-08-04,141,2,402,7,24491053,1858425,10416099,15933379,141007388080,10697405250,59785555500,91919237830,5757.506142345125,5739.726120114642,5756.167319100851,5768.973287461498,14074954.0
10,2021-08-03,414,2,253,0,6271806,3449010,9720816,0,34499457100,18882989600,53382446700,0,5500.72133927612,5491.560245559632,5474.901377496731,,-3449010.0
11,2021-08-02,554,4,418,4,9103710,3109752,10896176,1317286,49850408740,17134737770,59669147850,7315998660,5475.834438926548,5476.154923525464,5510.001366668467,5553.842263563114,-1792466.0
12,2021-08-01,700,3,395,2,9005301,3842136,12407410,440027,49110831310,21217137530,67873892480,2454076360,5453.546895323099,5470.431982178392,5522.224494395826,5577.104041342917,-3402109.0
13,2021-07-31,772,3,398,2,11419344,4499000,15412303,506041,64167795670,25385180470,86690241740,2862734400,5619.219078609069,5624.742891441986,5642.405083351856,5657.11948241348,-3992959.0
14,2021-07-28,270,2,195,1,4244200,5520000,9764199,1,24205206580,31909733670,56114934330,5920,5703.125814052119,5747.008467361225,5780.7488532608695,5920.0,-5519999.0
15,2021-07-19,890,5,844,6,16005765,33390712,42481632,6914845,97730395450,206431868320,261028028290,43134235480,6105.949665636101,6144.49153671874,6182.314061467153,6237.9179113920845,-26475867.0
16,2021-07-18,1658,4,1022,11,57464167,1304091,52779653,5988605,356333031290,8019790590,327298579950,37054241930,6200.960527105526,6201.2264451606,6149.716998276961,6187.4580023227445,4684514.0
17,2021-07-17,80,2,221,4,14903472,800000,3795414,11908058,89271797280,4792000000,22734529860,71329267420,5990.0,5990.0,5990.0,5990.0,11108058.0
