,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,639,1,834,3,21856578,539235,22230526,165287,208693476900,5154328510,212267661690,1580143720,9548.314328985993,9548.476796725368,9558.594137991784,9560.0,-373948.0
1,2021-08-22,246,1,437,1,10390877,260765,10171642,480000,94625969760,2375569150,92628738910,4372800000,9106.639387608957,9106.566954479917,9110.0,9110.0,219235.0
2,2021-08-15,943,3,1552,4,33345103,700000,33063403,981700,289227270240,6183686390,286909809630,8501147000,8673.755490873727,8677.564424629854,8833.8377,8659.618009575226,281700.0
3,2021-08-14,1013,1,1352,3,44306672,400000,36711584,7995088,376309237650,3395953850,311587041740,68118149760,8493.286014575864,8487.431153610805,8489.884625,8520.0,7595088.0
4,2021-08-11,310,0,679,2,21625264,0,21544071,81193,175558730430,0,174899443270,659287160,8118.2236864252845,8118.21699204389,,8120.0,81193.0
5,2021-08-10,1073,1,1236,0,37575247,300000,37875247,0,291014401650,2325000000,293339401650,0,7744.843344609285,7744.8841891380935,7750.0,,-300000.0
6,2021-08-09,77,0,456,0,8174615,0,8174615,0,60408517430,0,60408517430,0,7389.7691120621585,7389.7691120621585,,,0.0
7,2021-08-08,871,1,910,0,29683652,6635088,36318740,0,209477707820,46644668640,256122376460,0,7057.005917600705,7052.072193583808,7030.0,,-6635088.0
8,2021-08-07,555,0,547,2,9504173,0,9469814,34359,66672591590,0,66432378590,240213000,7015.08606693081,7015.172482796389,,6991.268663232341,34359.0
9,2021-08-04,769,0,650,3,19707923,0,16757767,2950156,138200510970,0,117512798390,20687712580,7012.4340839975885,7012.437778255301,,7012.41309951067,2950156.0
10,2021-08-03,561,0,664,1,12379393,0,12338110,41283,87632895130,0,87339173000,293722130,7078.933121357404,7078.812962439142,,7114.844609161156,41283.0
11,2021-08-02,420,0,650,0,10651962,0,10651962,0,75739060690,0,75739060690,0,7110.338986376407,7110.338986376407,,,0.0
12,2021-08-01,538,1,603,0,11068841,300000,11368841,0,80154199850,2146356720,82300556570,0,7241.426618197876,7239.133397151038,7154.5224,,-300000.0
13,2021-07-31,697,0,821,2,15707773,0,15702473,5300,112534300130,0,112496407130,37893000,7164.242832513559,7164.247767214757,,7149.622641509434,5300.0
14,2021-07-28,855,0,676,3,12421272,0,12255851,165421,86508163390,0,85345699540,1162463850,6964.517272466137,6963.66980473245,,7027.305178907152,165421.0
15,2021-07-27,841,1,608,2,12883658,600000,13274008,209650,91907703040,4224000000,94650197930,1481505110,7133.665224581404,7130.491252529003,7040.0,7066.5638445027425,-390350.0
16,2021-07-26,897,0,1142,0,19113123,0,19113123,0,141576347650,0,141576347650,0,7407.2849136166815,7407.2849136166815,,,0.0
17,2021-07-19,864,0,670,0,12256638,0,12256638,0,87937814250,0,87937814250,0,7174.709267745364,7174.709267745364,,,0.0
18,2021-07-18,1054,1,611,3,21885782,3000,21276048,612734,155878156850,21300000,151548435450,4351021400,7122.348054549753,7122.959839628112,7100.0,7100.995538031185,609734.0
19,2021-07-17,1087,2,756,0,15233120,116693,15349813,0,113762073630,872225050,114634298680,0,7468.074408263048,7468.123467041585,7474.527606625933,,-116693.0
20,2021-07-14,317,1,808,0,10760881,401734,11162615,0,79450973130,2988900960,82439874090,0,7383.314909810823,7385.354962972386,7440.0,,-401734.0
21,2021-07-13,1176,0,895,0,21608309,0,21608309,0,153154186740,0,153154186740,0,7087.745123415257,7087.745123415257,,,0.0
22,2021-07-12,860,0,726,0,14262380,0,14262380,0,104952495770,0,104952495770,0,7358.694395325324,7358.694395325324,,,0.0
