,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2021-08-23,9562,14,7579,14,771598779,73304653,816203764,28699668,1636443970620,154886930135,1730645340278,60685560477,2120.8483154170467,2120.3594207855185,2112.920855583342,2114.50391959238,-44604985.0
1,2021-08-22,7476,25,8785,20,1251293051,101567189,1034144869,318715371,2668122766739,216304810604,2204123001930,680304575413,2132.2924830492007,2131.3483903481997,2129.672118857203,2134.5207583759743,217148182.0
2,2021-08-15,8886,25,6591,18,780287618,66875315,827509444,19653489,1586411336536,136676626215,1682769482253,40318480498,2033.1109964326001,2033.5350786075137,2043.7530083409702,2051.466815790316,-47221826.0
3,2021-08-14,5468,17,9285,11,1099890084,35153146,988837930,146205300,2177678191356,69470372147,1957280943991,289867619512,1979.9052860231077,1979.3748647880043,1976.2206246632948,1982.6067831467121,111052154.0
4,2021-08-11,6189,15,5935,6,592550564,40093842,626109844,6534562,1120270941707,75573352119,1183627688375,12216605451,1890.591301010052,1890.447338781979,1884.9117058674497,1869.5370020209464,-33559280.0
5,2021-08-10,5001,13,4313,8,396222010,33928078,404853812,25296276,740249235627,63812884045,757074191718,46987927954,1868.268841569402,1869.9939812299458,1880.8281460859646,1857.5037667204454,-8631802.0
6,2021-08-09,4082,12,6335,6,537565409,34746923,556063727,16248605,994997363538,64072933861,1028809868182,30260429217,1850.9326435064575,1850.1654005243179,1843.988714079805,1862.3401342453706,-18498318.0
7,2021-08-08,3397,5,3588,4,320959424,4357349,323395973,1920800,578455866900,7911212173,582880074673,3487004400,1802.271015105012,1802.372705095496,1815.6021408888753,1815.3917117867554,-2436549.0
8,2021-08-07,4817,16,6260,8,652268358,39314011,651205369,40377000,1181726311509,71344491285,1179300220764,73770582030,1811.7179792875986,1810.9497815949364,1814.734479394636,1827.044654877777,1062989.0
9,2021-08-04,4483,12,3551,7,384430065,6950944,386580109,4800900,670500364809,12166746288,674278631083,8388480014,1744.14132986451,1744.2144988453092,1750.3732281543341,1747.2723893436648,-2150044.0
