"datadate","tic","prccd","ajexdi","prcod","prchd","prcld","cshtrd"
"20090827","BA","51.82","1.0","51.37","52.38","51.0","17771480.0"
"20090828","BA","51.04","1.0","51.68","52.53","50.7","11455500.0"
"20090831","BA","49.67","1.0","50.17","50.25","49.02","9296534.0"
"20090901","BA","48.77","1.0","49.21","50.38","48.47","8242344.0"
"20090902","BA","48.4","1.0","48.59","48.98","48.16","3835613.0"
"20090903","BA","48.46","1.0","48.67","48.83","47.761","5466474.0"
"20090904","BA","49.15","1.0","48.74","49.26","48.05","5711351.0"
"20090908","BA","49.5","1.0","49.73","49.88","48.81","4583854.0"
"20090909","BA","50.53","1.0","49.7","51.15","49.7","5895498.0"
"20090910","BA","50.49","1.0","50.42","50.72","49.79","3847196.0"
"20090911","BA","51.35","1.0","50.64","51.44","50.48","5879787.0"
"20090914","BA","50.97","1.0","50.99","51.26","50.44","4392690.0"
"20090915","BA","52.07","1.0","51.26","52.34","50.88","6582883.0"
"20090916","BA","52.36","1.0","52.44","52.76","51.79","5094623.0"
"20090917","BA","52.88","1.0","52.25","53.16","52.2","4676793.0"
"20090918","BA","53.02","1.0","53.02","53.29","52.1","6532887.0"
"20090921","BA","52.86","1.0","52.6","53.36","52.42","3076062.0"
"20090922","BA","53.14","1.0","52.96","53.31","52.13","3897895.0"
"20090923","BA","52.37","1.0","53.35","53.4","52.26","4609448.0"
"20090924","BA","51.79","1.0","52.23","52.52","51.52","5351755.0"
"20090925","BA","51.52","1.0","51.86","52.4","51.3","3638503.0"
"20090928","BA","53.07","1.0","51.82","53.34","51.76","4921472.0"
"20090929","BA","54.62","1.0","53.28","55.48","53.28","7265917.0"
"20090930","BA","54.15","1.0","54.86","55.25","53.46","5939577.0"
"20091001","BA","52.11","1.0","53.85","53.9","52.03","6574716.0"
"20091002","BA","51.4","1.0","51.19","51.76","50.1","6040174.0"
"20091005","BA","52.28","1.0","51.75","52.52","51.38","3082933.0"
"20091006","BA","52.29","1.0","51.54","52.57","51.15","6244277.0"
"20091007","BA","51.79","1.0","52.18","52.25","51.25","3657663.0"
"20091008","BA","52.3","1.0","52.3","52.6","51.86","3190520.0"
"20091009","BA","52.69","1.0","52.49","52.75","51.96","2589474.0"
"20091012","BA","51.66","1.0","52.66","52.73","51.38","3974063.0"
"20091013","BA","51.9","1.0","51.64","51.98","51.36","3023394.0"
"20091014","BA","52.51","1.0","52.31","52.55","51.57","4645094.0"
"20091015","BA","51.76","1.0","52.03","52.53","50.94","5684203.0"
"20091016","BA","53.19","1.0","51.19","53.72","50.85","7431393.0"
"20091019","BA","53.45","1.0","53.32","53.75","52.59","3841193.0"
"20091020","BA","51.89","1.0","51.71","52.3","51.07","8189176.0"
"20091021","BA","50.63","1.0","51.07","52.0","50.5","8115466.0"
"20091022","BA","51.07","1.0","50.33","51.23","49.75","6374980.0"
"20091023","BA","49.89","1.0","51.06","51.06","49.5","5856650.0"
"20091026","BA","48.29","1.0","49.85","49.98","48.0","7427640.0"
"20091027","BA","47.75","1.0","48.3","48.53","47.55","7044633.0"
"20091028","BA","47.22","1.0","47.72","47.8","47.18","6907223.0"
"20091029","BA","48.81","1.0","48.31","49.13","47.8103","8301097.0"
"20091030","BA","47.8","1.0","48.7","48.81","47.66","8702309.0"
"20091102","BA","48.27","1.0","47.82","48.41","47.33","5932476.0"
"20091103","BA","48.1","1.0","48.17","48.35","47.46","4899645.0"
"20091104","BA","48.07","1.0","48.28","48.9","47.8","5081941.0"
"20091105","BA","49.77","1.0","48.49","49.86","48.32","4754264.0"
"20091106","BA","49.68","1.0","49.71","49.98","49.314","3212359.0"
"20091109","BA","51.35","1.0","50.01","51.48","49.89","4443985.0"
"20091110","BA","50.32","1.0","51.07","51.07","50.13","4734391.0"
"20091111","BA","50.68","1.0","50.78","51.42","50.544","3545640.0"
"20091112","BA","50.28","1.0","50.62","50.92","50.09","3323446.0"
"20091113","BA","50.68","1.0","49.98","50.94","49.72","3545788.0"
"20091116","BA","52.48","1.0","51.0","52.52","50.88","5704542.0"
"20091117","BA","52.53","1.0","52.42","52.69","51.7","3945201.0"
"20091118","BA","52.02","1.0","52.59","52.64","51.45","4377143.0"
"20091119","BA","51.43","1.0","51.54","51.8","50.75","3182564.0"
"20091120","BA","51.7","1.0","51.12","51.89","51.07","4695976.0"
"20091123","BA","52.63","1.0","52.5","53.0","52.32","3255277.0"
"20091124","BA","51.97","1.0","52.08","52.63","50.95","3288144.0"
"20091125","BA","52.93","1.0","51.97","52.95","51.83","3021455.0"
"20091127","BA","52.45","1.0","51.35","52.811","51.0","3281352.0"
"20091130","BA","52.41","1.0","52.43","52.69","51.78","5431933.0"
"20091201","BA","53.72","1.0","52.75","54.22","52.75","6358187.0"
"20091202","BA","53.78","1.0","54.04","54.57","53.26","5979967.0"
"20091203","BA","53.77","1.0","53.99","54.41","53.51","3997558.0"
"20091204","BA","54.68","1.0","54.75","55.45","53.62","5449896.0"
"20091207","BA","55.82","1.0","55.2","55.95","54.9","4948411.0"
"20091208","BA","55.66","1.0","55.99","56.22","55.06","4658465.0"
"20091209","BA","55.47","1.0","55.75","55.8","55.11","3900059.0"
"20091210","BA","55.01","1.0","55.65","56.39","54.72","5755466.0"
"20091211","BA","55.6","1.0","55.47","55.8","55.12","7396529.0"
"20091214","BA","56.05","1.0","56.02","56.56","55.82","4830491.0"
"20091215","BA","55.67","1.0","56.37","56.37","55.33","7363155.0"
"20091216","BA","55.13","1.0","56.11","56.14","54.45","7803622.0"
"20091217","BA","54.47","1.0","54.9","55.4","54.41","5824166.0"
"20091218","BA","53.44","1.0","54.7","54.74","53.1","8920499.0"
"20091221","BA","54.3","1.0","53.36","54.5","53.36","3559420.0"
"20091222","BA","55.1","1.0","54.38","55.37","54.31","3669771.0"
"20091223","BA","54.96","1.0","55.41","55.65","54.92","3061860.0"
"20091224","BA","55.48","1.0","55.26","55.56","55.11","1003991.0"
"20091228","BA","55.14","1.0","55.33","55.55","54.89","2072154.0"
"20091229","BA","55.21","1.0","55.34","55.46","55.14","2163935.0"
"20091230","BA","54.96","1.0","54.86","55.29","54.75","2460937.0"
"20091231","BA","54.13","1.0","55.0","55.22","54.05","2189353.0"
"20100104","BA","56.18","1.0","55.72","56.39","54.8","6095198.0"
"20100105","BA","58.02","1.0","56.25","58.28","56.0","8865628.0"
"20100106","BA","59.78","1.0","58.23","59.99","57.88","8836366.0"
"20100107","BA","62.2","1.0","59.51","62.31","59.02","14378830.0"
"20100108","BA","61.6","1.0","61.54","61.78","60.86","7146527.0"
"20100111","BA","60.87","1.0","61.95","62.09","60.51","5624819.0"
"20100112","BA","60.43","1.0","60.07","61.2","59.91","5273575.0"
"20100113","BA","61.16","1.0","60.61","61.7","60.35","4950300.0"
"20100114","BA","61.56","1.0","61.03","61.62","60.78","3000398.0"
"20100115","BA","60.82","1.0","61.53","61.56","60.21","5066025.0"
"20100119","BA","60.65","1.0","60.6","61.01","59.96","5426729.0"
"20100120","BA","60.2","1.0","60.33","60.57","58.53","5374069.0"
"20100121","BA","59.2","1.0","60.3","61.26","58.9","5401198.0"
"20100122","BA","57.77","1.0","58.62","59.17","57.7","4743163.0"
"20100125","BA","57.78","1.0","58.35","58.7464","57.5","3489814.0"
"20100126","BA","57.71","1.0","57.54","58.5","57.23","4551815.0"
"20100127","BA","61.93","1.0","58.84","62.08","58.83","14757360.0"
"20100128","BA","62.56","1.0","62.15","62.95","61.31","8845112.0"
"20100129","BA","60.6","1.0","62.8","63.4","60.32","8725485.0"
"20100201","BA","61.7","1.0","60.74","61.86","60.72","5916999.0"
"20100202","BA","61.94","1.0","61.29","62.0","61.0","7862234.0"
"20100203","BA","61.46","1.0","61.52","61.8","60.85","5480478.0"
"20100204","BA","59.32","1.0","60.95","61.17","59.25","7490461.0"
"20100205","BA","58.4","1.0","59.21","59.74","57.14","9675628.0"
"20100208","BA","57.89","1.0","58.33","58.9704","57.78","4724167.0"
"20100209","BA","59.74","1.0","58.62","60.43","58.39","8250844.0"
"20100210","BA","59.54","1.0","59.71","60.05","58.94","4237065.0"
"20100211","BA","60.59","1.0","59.75","60.75","58.94","4395736.0"
"20100212","BA","59.65","1.0","59.87","59.92","58.93","5178268.0"
"20100216","BA","61.26","1.0","60.42","61.29","59.9","4268559.0"
"20100217","BA","61.82","1.0","61.39","62.0","61.0","4113187.0"
"20100218","BA","62.89","1.0","61.78","63.01","61.72","4379798.0"
"20100219","BA","63.59","1.0","62.65","64.34","62.65","7371049.0"
"20100222","BA","63.97","1.0","63.58","64.47","63.19","6034004.0"
"20100223","BA","62.77","1.0","63.81","64.17","62.25","6483760.0"
"20100224","BA","63.48","1.0","63.0","63.7","62.64","3399761.0"
"20100225","BA","62.87","1.0","62.72","62.97","62.0","5043070.0"
"20100226","BA","63.16","1.0","63.09","63.88","63.03","4415809.0"
"20100301","BA","64.0","1.0","63.05","64.33","63.0","5265530.0"
"20100302","BA","64.44","1.0","64.64","65.33","64.36","4383103.0"
"20100303","BA","64.45","1.0","64.58","64.97","64.05","4287048.0"
"20100304","BA","65.55","1.0","65.09","65.8","64.85","7718659.0"
"20100305","BA","67.93","1.0","66.06","68.04","66.03","8504941.0"
"20100308","BA","67.24","1.0","68.01","68.01","67.13","5075088.0"
"20100309","BA","67.79","1.0","67.57","68.34","67.35","7655839.0"
"20100310","BA","70.01","1.0","68.14","70.48","68.03","10616120.0"
"20100311","BA","70.07","1.0","70.08","70.43","69.15","7291733.0"
"20100312","BA","69.83","1.0","70.48","70.49","69.25","5299867.0"
"20100315","BA","69.4","1.0","69.37","69.77","68.52","7708823.0"
"20100316","BA","68.72","1.0","69.24","69.3149","68.3","7493755.0"
"20100317","BA","69.38","1.0","68.97","69.49","68.29","6004213.0"
"20100318","BA","70.87","1.0","69.35","70.93","69.19","7433070.0"
"20100319","BA","70.72","1.0","73.2","73.3","70.72","17721530.0"
"20100322","BA","71.91","1.0","71.66","72.64","71.51","9013015.0"
"20100323","BA","72.18","1.0","72.54","72.63","71.51","4985372.0"
"20100324","BA","72.32","1.0","72.42","73.2","71.78","7699920.0"
"20100325","BA","72.49","1.0","72.95","73.43","72.0","5430955.0"
"20100326","BA","72.59","1.0","72.66","72.99","72.35","4933688.0"
"20100329","BA","74.11","1.0","73.08","74.53","73.0","9062011.0"
"20100330","BA","73.53","1.0","73.84","74.18","72.7","4381292.0"
"20100331","BA","72.61","1.0","72.92","73.06","71.95","5884489.0"
"20100401","BA","72.99","1.0","73.24","73.51","72.3","4410806.0"
"20100405","BA","72.04","1.0","72.99","73.05","70.95","9326214.0"
"20100406","BA","72.36","1.0","71.84","73.18","71.77","5193801.0"
"20100407","BA","72.1","1.0","72.16","72.52","71.47","6717077.0"
"20100408","BA","72.28","1.0","71.89","72.46","71.21","3741438.0"
"20100409","BA","72.42","1.0","72.26","72.66","71.81","3345680.0"
"20100412","BA","71.92","1.0","72.15","72.57","71.8","3666022.0"
"20100413","BA","71.19","1.0","71.54","71.69","70.5","5079284.0"
"20100414","BA","71.7","1.0","70.83","71.76","70.81","3495849.0"
"20100415","BA","72.09","1.0","71.34","72.61","71.34","2943682.0"
"20100416","BA","70.79","1.0","72.1","72.1","69.88","8071814.0"
"20100419","BA","70.96","1.0","70.27","71.28","70.16","4203068.0"
"20100420","BA","71.41","1.0","71.54","71.98","70.95","4754325.0"
"20100421","BA","74.16","1.0","71.51","74.65","71.51","12017370.0"
"20100422","BA","75.59","1.0","74.46","76.0","73.68","9087565.0"
"20100423","BA","75.13","1.0","75.04","75.6799","74.55","5197440.0"
"20100426","BA","74.34","1.0","74.58","75.29","74.14","4023895.0"
"20100427","BA","72.48","1.0","74.65","74.93","72.23","6048242.0"
"20100428","BA","72.37","1.0","72.95","72.99","71.34","5699102.0"
"20100429","BA","73.79","1.0","73.0","74.0","72.67","5201984.0"
"20100430","BA","72.43","1.0","73.8","74.48","72.26","5600681.0"
"20100503","BA","74.39","1.0","72.62","74.7","72.46","5407479.0"
"20100504","BA","72.79","1.0","73.31","73.45","72.23","6229250.0"
"20100505","BA","71.0","1.0","71.9","72.04","70.44","5509124.0"
"20100506","BA","67.97","1.0","70.66","71.49","62.0","13769570.0"
"20100507","BA","66.72","1.0","68.29","69.12","65.8","8926043.0"
"20100510","BA","71.0","1.0","69.96","71.73","69.8","8841474.0"
"20100511","BA","71.42","1.0","70.31","72.67","70.14","6550280.0"
"20100512","BA","72.87","1.0","72.04","73.37","72.04","6329657.0"
"20100513","BA","71.76","1.0","72.66","73.3","71.56","3953046.0"
"20100514","BA","69.82","1.0","71.08","71.4","68.98","7952807.0"
"20100517","BA","69.68","1.0","70.36","70.372","67.62","4814436.0"
"20100518","BA","67.725","1.0","69.89","70.13","67.2964","8880941.0"
"20100519","BA","66.21","1.0","66.85","67.55","65.285","9974012.0"
"20100520","BA","63.0","1.0","65.0","65.11","62.8","10898330.0"
"20100521","BA","64.56","1.0","61.99","65.0","61.39","10882530.0"
"20100524","BA","63.15","1.0","63.66","64.61","63.06","6159097.0"
"20100525","BA","62.78","1.0","61.0","62.975","60.61","6903135.0"
"20100526","BA","63.26","1.0","63.6","65.41","63.0","7386008.0"
"20100527","BA","65.13","1.0","64.86","65.23","63.91","7443391.0"
"20100528","BA","64.18","1.0","65.15","65.26","63.51","5775552.0"
"20100601","BA","62.95","1.0","64.27","65.2","62.86","6318443.0"
"20100602","BA","64.34","1.0","63.39","64.37","62.06","4587494.0"
"20100603","BA","64.31","1.0","64.84","64.84","63.51","3775593.0"
"20100604","BA","61.1525","1.0","63.25","63.41","60.93","8207683.0"
"20100607","BA","60.11","1.0","61.69","61.7","60.07","5918374.0"
"20100608","BA","61.015","1.0","60.33","61.1","59.84","7191113.0"
"20100609","BA","61.71","1.0","61.48","63.18","61.17","7726262.0"
"20100610","BA","63.89","1.0","62.81","64.01","62.3","5660407.0"
"20100611","BA","65.38","1.0","63.16","65.7","63.15","8461525.0"
"20100614","BA","64.82","1.0","66.22","66.55","64.71","5996196.0"
"20100615","BA","67.48","1.0","65.67","67.57","65.47","6400195.0"
"20100616","BA","67.03","1.0","66.93","67.56","66.6","4451695.0"
"20100617","BA","67.26","1.0","67.48","67.49","65.88","3637056.0"
"20100618","BA","67.96","1.0","67.38","68.1436","67.16","6213643.0"
"20100621","BA","67.97","1.0","68.95","69.34","67.57","4109408.0"
"20100622","BA","66.28","1.0","67.97","68.47","66.15","4184603.0"
"20100623","BA","67.45","1.0","66.42","67.88","65.651","6095945.0"
"20100624","BA","67.43","1.0","67.17","68.24","67.14","7763093.0"
"20100625","BA","68.77","1.0","67.31","68.77","66.67","13311800.0"
"20100628","BA","67.3","1.0","68.43","68.62","67.26","5516407.0"
"20100629","BA","63.04","1.0","66.11","66.2","62.56","9195835.0"
"20100630","BA","62.75","1.0","63.05","64.21","62.58","7101548.0"
"20100701","BA","62.26","1.0","62.48","62.72","61.31","6462794.0"
"20100702","BA","61.94","1.0","62.32","62.5","61.17","3561081.0"
"20100706","BA","61.36","1.0","62.71","63.02","60.65","5434331.0"
"20100707","BA","63.3","1.0","61.48","63.37","61.03","4774996.0"
"20100708","BA","64.73","1.0","64.09","64.89","63.55","4482485.0"
"20100709","BA","64.66","1.0","65.2","65.2","64.01","3143976.0"
"20100712","BA","64.34","1.0","64.55","64.98","64.01","2299476.0"
"20100713","BA","64.43","1.0","65.15","65.36","64.18","6181825.0"
"20100714","BA","64.75","1.0","64.29","65.39","64.05","3820402.0"
"20100715","BA","64.37","1.0","65.65","65.78","63.36","8064655.0"
"20100716","BA","61.9","1.0","63.96","64.264","61.68","7003615.0"
"20100719","BA","63.18","1.0","62.72","63.36","62.04","5028683.0"
"20100720","BA","63.88","1.0","62.26","64.0","61.83","5066137.0"
"20100721","BA","63.18","1.0","64.4","64.81","62.665","4439812.0"
"20100722","BA","66.6","1.0","64.02","67.11","64.02","7561301.0"
"20100723","BA","67.93","1.0","66.49","68.17","66.36","5023083.0"
"20100726","BA","68.85","1.0","68.15","68.99","68.0","5642243.0"
"20100727","BA","68.62","1.0","69.25","69.75","68.4","5492782.0"
"20100728","BA","67.32","1.0","67.62","68.0","66.9018","5528451.0"
"20100729","BA","67.22","1.0","67.85","68.53","66.69","4457627.0"
"20100730","BA","68.14","1.0","66.61","68.38","66.47","6021715.0"
