"H1","datadate","tic","prccd","ajexdi","prcod","prchd","prcld","cshtrd"
"79813","20090821","RTX","58.71","1.0","57.68","58.84","57.22","6823349.0"
"79814","20090824","RTX","59.3","1.0","58.93","59.72","58.77","5756776.0"
"79815","20090825","RTX","59.71","1.0","59.41","60.63","59.04","6798423.0"
"79816","20090826","RTX","59.77","1.0","59.7","59.97","59.17","3661348.0"
"79817","20090827","RTX","60.01","1.0","59.62","60.44","59.53","4082864.0"
"79818","20090828","RTX","59.64","1.0","60.29","60.37","59.39","3846541.0"
"79819","20090831","RTX","59.36","1.0","59.28","59.36","58.83","3759949.0"
"79820","20090901","RTX","59.06","1.0","59.35","60.4","58.6","6182369.0"
"79821","20090902","RTX","58.85","1.0","58.99","59.29","58.67","3723840.0"
"79822","20090903","RTX","59.65","1.0","58.86","59.75","58.85","4733854.0"
"79823","20090904","RTX","60.52","1.0","59.68","60.69","59.47","3424019.0"
"79824","20090908","RTX","60.38","1.0","60.74","60.88","59.83","4951475.0"
"79825","20090909","RTX","61.24","1.0","60.49","61.37","60.49","4924751.0"
"79826","20090910","RTX","61.95","1.0","61.25","62.0","60.74","4573634.0"
"79827","20090911","RTX","61.99","1.0","62.04","62.04","61.41","4765564.0"
"79828","20090914","RTX","61.56","1.0","61.51","61.76","61.14","4838261.0"
"79829","20090915","RTX","61.29","1.0","61.67","61.73","61.18","5412009.0"
"79830","20090916","RTX","61.95","1.0","61.7","62.35","61.35","7258762.0"
"79831","20090917","RTX","62.52","1.0","61.92","63.04","61.92","6683771.0"
"79832","20090918","RTX","62.82","1.0","62.72","63.28","62.5","6836979.0"
"79833","20090921","RTX","62.67","1.0","62.47","63.02","62.3","3690927.0"
"79834","20090922","RTX","63.23","1.0","63.21","63.3","62.8","4584111.0"
"79835","20090923","RTX","62.74","1.0","63.48","63.72","62.67","4698404.0"
"79836","20090924","RTX","62.34","1.0","62.93","63.0","62.01","4699866.0"
"79837","20090925","RTX","61.54","1.0","62.19","62.19","61.01","4667587.0"
"79838","20090928","RTX","61.64","1.0","61.9","62.15","61.56","5365825.0"
"79839","20090929","RTX","61.31","1.0","61.66","61.93","61.25","4048842.0"
"79840","20090930","RTX","60.93","1.0","61.17","61.53","59.975","6495067.0"
"79841","20091001","RTX","59.99","1.0","60.83","60.98","59.91","6033284.0"
"79842","20091002","RTX","59.63","1.0","59.38","59.94","59.31","4662594.0"
"79843","20091005","RTX","60.43","1.0","60.0","60.48","59.37","3562671.0"
"79844","20091006","RTX","61.49","1.0","60.88","61.921","60.69","3726764.0"
"79845","20091007","RTX","61.07","1.0","60.86","61.46","60.86","2375359.0"
"79846","20091008","RTX","61.78","1.0","61.6","62.28","61.29","4464285.0"
"79847","20091009","RTX","62.17","1.0","61.84","62.22","61.78","2811839.0"
"79848","20091012","RTX","61.47","1.0","62.32","62.49","61.04","3613213.0"
"79849","20091013","RTX","61.97","1.0","61.47","62.15","61.21","3683180.0"
"79850","20091014","RTX","63.76","1.0","62.74","63.87","62.25","5235692.0"
"79851","20091015","RTX","64.4","1.0","63.46","64.44","63.46","5668697.0"
"79852","20091016","RTX","64.89","1.0","64.16","65.09","64.12","6204145.0"
"79853","20091019","RTX","65.44","1.0","65.03","65.86","64.79","5979912.0"
"79854","20091020","RTX","65.4","1.0","64.41","65.88","63.8","6567312.0"
"79855","20091021","RTX","65.4","1.0","65.14","66.26","64.76","5830064.0"
"79856","20091022","RTX","65.9","1.0","65.26","66.06","64.9","4801889.0"
"79857","20091023","RTX","65.81","1.0","66.0","66.36","65.54","5562791.0"
"79858","20091026","RTX","64.83","1.0","65.81","66.26","64.42","5456677.0"
"79859","20091027","RTX","64.09","1.0","65.02","65.43","63.91","5606345.0"
"79860","20091028","RTX","62.61","1.0","63.78","64.32","62.58","5005694.0"
"79861","20091029","RTX","63.58","1.0","62.71","63.74","62.34","5004231.0"
"79862","20091030","RTX","61.45","1.0","63.42","63.78","61.42","8178489.0"
"79863","20091102","RTX","62.66","1.0","61.71","62.94","61.43","4582327.0"
"79864","20091103","RTX","63.2","1.0","62.17","63.35","62.17","4432048.0"
"79865","20091104","RTX","63.58","1.0","63.55","64.64","63.39","4446476.0"
"79866","20091105","RTX","65.45","1.0","64.03","65.5","63.9","3653770.0"
"79867","20091106","RTX","65.07","1.0","65.36","65.72","64.69","3895111.0"
"79868","20091109","RTX","66.73","1.0","65.63","66.75","65.11","3834642.0"
"79869","20091110","RTX","66.73","1.0","66.74","67.2","66.29","3552572.0"
"79870","20091111","RTX","66.97","1.0","66.86","67.45","66.63","3408917.0"
"79871","20091112","RTX","66.7","1.0","67.15","67.57","66.5101","4666739.0"
"79872","20091113","RTX","67.99","1.0","66.86","68.25","66.66","4951126.0"
"79873","20091116","RTX","69.34","1.0","68.3","69.4","68.01","5372922.0"
"79874","20091117","RTX","69.93","1.0","69.38","69.965","69.08","4811229.0"
"79875","20091118","RTX","68.81","1.0","69.74","69.76","68.4","5958646.0"
"79876","20091119","RTX","68.01","1.0","68.48","68.48","67.29","4208841.0"
"79877","20091120","RTX","67.97","1.0","67.73","68.11","67.49","3361086.0"
"79878","20091123","RTX","68.73","1.0","68.52","69.13","68.29","3260616.0"
"79879","20091124","RTX","68.27","1.0","68.5","68.73","67.91","3886476.0"
"79880","20091125","RTX","68.31","1.0","68.47","68.47","67.92","2723891.0"
"79881","20091127","RTX","67.2","1.0","66.93","67.58","66.35","2598992.0"
"79882","20091130","RTX","67.24","1.0","67.17","67.46","66.52","4311181.0"
"79883","20091201","RTX","68.0","1.0","68.0","68.69","67.905","3856167.0"
"79884","20091202","RTX","68.15","1.0","67.73","68.65","67.52","2657994.0"
"79885","20091203","RTX","67.26","1.0","68.05","68.49","67.18","3787570.0"
"79886","20091204","RTX","68.32","1.0","67.79","68.82","67.5","4389369.0"
"79887","20091207","RTX","68.86","1.0","68.32","69.2","68.2","3486359.0"
"79888","20091208","RTX","68.23","1.0","68.52","68.52","67.39","4107610.0"
"79889","20091209","RTX","67.41","1.0","67.74","67.9","66.75","4835798.0"
"79890","20091210","RTX","67.93","1.0","67.78","69.0","67.58","4786433.0"
"79891","20091211","RTX","69.4","1.0","68.82","69.65","68.65","5805117.0"
"79892","20091214","RTX","69.91","1.0","69.9","69.98","69.47","4999424.0"
"79893","20091215","RTX","70.25","1.0","69.78","70.3","69.36","5467889.0"
"79894","20091216","RTX","70.25","1.0","70.4","70.75","70.09","5235445.0"
"79895","20091217","RTX","69.58","1.0","70.06","70.12","69.46","3718732.0"
"79896","20091218","RTX","69.46","1.0","69.9","70.0","69.12","9565709.0"
"79897","20091221","RTX","69.36","1.0","69.55","70.03","69.28","4094428.0"
"79898","20091222","RTX","69.35","1.0","69.375","69.86","69.21","4006926.0"
"79899","20091223","RTX","69.51","1.0","69.36","69.78","69.13","2876984.0"
"79900","20091224","RTX","70.36","1.0","69.68","70.5","69.68","1253881.0"
"79901","20091228","RTX","70.46","1.0","70.3","70.78","69.99","2021896.0"
"79902","20091229","RTX","70.3","1.0","70.59","70.89","70.3","2265969.0"
"79903","20091230","RTX","70.49","1.0","70.3","70.54","70.0","2191091.0"
"79904","20091231","RTX","69.41","1.0","70.67","70.76","69.32","2643559.0"
"79905","20100104","RTX","71.63","1.0","70.21","71.86","69.86","6104078.0"
"79906","20100105","RTX","70.56","1.0","71.64","71.64","70.28","5004145.0"
"79907","20100106","RTX","70.19","1.0","70.56","70.83","70.03","4726859.0"
"79908","20100107","RTX","70.49","1.0","70.01","70.62","69.57","4264850.0"
"79909","20100108","RTX","70.63","1.0","70.26","70.7","70.25","4654756.0"
"79910","20100111","RTX","72.16","1.0","70.73","72.26","70.73","5529998.0"
"79911","20100112","RTX","71.74","1.0","71.8","71.95","71.06","4671786.0"
"79912","20100113","RTX","72.56","1.0","71.82","72.66","71.79","4877064.0"
"79913","20100114","RTX","72.81","1.0","72.24","72.85","72.12","3551212.0"
"79914","20100115","RTX","71.99","1.0","72.83","72.93","71.68","5343245.0"
"79915","20100119","RTX","72.29","1.0","71.99","72.94","71.64","3680613.0"
"79916","20100120","RTX","71.43","1.0","72.01","72.24","70.63","3673173.0"
"79917","20100121","RTX","70.13","1.0","71.45","71.85","69.75","5111225.0"
"79918","20100122","RTX","69.08","1.0","69.87","70.29","69.0","5813947.0"
"79919","20100125","RTX","68.59","1.0","69.51","69.51","68.56","4999387.0"
"79920","20100126","RTX","68.47","1.0","68.0","68.86","67.8","4996256.0"
"79921","20100127","RTX","67.61","1.0","67.26","67.85","66.5","7690664.0"
"79922","20100128","RTX","67.37","1.0","67.69","67.83","66.55","5578633.0"
"79923","20100129","RTX","67.48","1.0","67.39","68.49","66.64","7232057.0"
"79924","20100201","RTX","67.55","1.0","67.76","67.97","67.2","4898991.0"
"79925","20100202","RTX","68.03","1.0","67.89","68.43","67.69","6129221.0"
"79926","20100203","RTX","68.24","1.0","67.82","68.43","67.7","4150885.0"
"79927","20100204","RTX","66.38","1.0","67.87","67.95","66.34","5983103.0"
"79928","20100205","RTX","66.5","1.0","66.38","67.0","65.05","7825287.0"
"79929","20100208","RTX","65.4","1.0","66.28","66.33","65.31","5260361.0"
"79930","20100209","RTX","66.52","1.0","66.2","67.11","65.71","5277448.0"
"79931","20100210","RTX","66.64","1.0","66.52","66.93","66.11","4933051.0"
"79932","20100211","RTX","66.71","1.0","66.36","66.85","65.86","5504100.0"
"79933","20100212","RTX","65.69","1.0","65.9","66.26","65.01","7957297.0"
"79934","20100216","RTX","66.33","1.0","66.06","66.43","65.56","6290951.0"
"79935","20100217","RTX","67.35","1.0","66.3","67.53","65.82","5984641.0"
"79936","20100218","RTX","68.11","1.0","67.53","68.29","67.42","4124802.0"
"79937","20100219","RTX","68.52","1.0","68.24","68.9","68.11","5296087.0"
"79938","20100222","RTX","68.4","1.0","68.84","68.92","68.13","3306792.0"
"79939","20100223","RTX","67.79","1.0","68.38","68.75","67.72","4152217.0"
"79940","20100224","RTX","68.62","1.0","68.19","68.7","67.79","4842340.0"
"79941","20100225","RTX","68.67","1.0","67.57","68.7","67.05","5920516.0"
"79942","20100226","RTX","68.65","1.0","68.67","68.98","68.14","3973110.0"
"79943","20100301","RTX","69.64","1.0","68.84","69.8","68.84","3703138.0"
"79944","20100302","RTX","69.75","1.0","69.89","70.0","69.64","5956243.0"
"79945","20100303","RTX","69.6","1.0","69.84","70.38","69.43","4835054.0"
"79946","20100304","RTX","70.37","1.0","69.66","70.79","69.64","5651623.0"
"79947","20100305","RTX","71.25","1.0","70.57","71.31","70.57","4057324.0"
"79948","20100308","RTX","70.76","1.0","71.19","71.42","70.76","4018468.0"
"79949","20100309","RTX","71.78","1.0","71.51","72.25","71.16","5560467.0"
"79950","20100310","RTX","71.79","1.0","71.97","72.22","71.38","4900636.0"
"79951","20100311","RTX","72.04","1.0","71.95","72.04","71.26","4983932.0"
"79952","20100312","RTX","71.53","1.0","71.79","72.45","71.14","5805586.0"
"79953","20100315","RTX","71.84","1.0","71.51","72.11","71.32","5463095.0"
"79954","20100316","RTX","72.4","1.0","71.97","72.5","71.59","5154484.0"
"79955","20100317","RTX","72.19","1.0","72.63","72.8","72.06","4486294.0"
"79956","20100318","RTX","72.5","1.0","72.08","72.55","72.06","3174583.0"
"79957","20100319","RTX","73.24","1.0","72.76","73.735","72.72","9199053.0"
"79958","20100322","RTX","72.61","1.0","72.66","73.03","72.57","5176803.0"
"79959","20100323","RTX","73.09","1.0","72.72","73.17","72.58","4964021.0"
"79960","20100324","RTX","73.04","1.0","72.98","73.54","72.76","4180806.0"
"79961","20100325","RTX","73.27","1.0","73.41","73.82","73.18","3936206.0"
"79962","20100326","RTX","73.62","1.0","73.46","74.07","73.46","4793439.0"
"79963","20100329","RTX","74.0","1.0","73.79","74.32","73.63","3033921.0"
"79964","20100330","RTX","74.13","1.0","74.22","74.85","73.95","2876091.0"
"79965","20100331","RTX","73.61","1.0","73.93","74.33","73.42","3761566.0"
"79966","20100401","RTX","74.13","1.0","73.87","74.48","73.54","3456279.0"
"79967","20100405","RTX","74.85","1.0","74.32","74.95","74.22","4504993.0"
"79968","20100406","RTX","74.67","1.0","74.54","74.97","74.42","3689592.0"
"79969","20100407","RTX","73.99","1.0","74.55","74.64","73.53","5225365.0"
"79970","20100408","RTX","73.7","1.0","73.69","73.91","73.28","3302029.0"
"79971","20100409","RTX","73.99","1.0","73.71","74.0","73.41","2818259.0"
"79972","20100412","RTX","73.76","1.0","74.36","74.36","73.59","3794509.0"
"79973","20100413","RTX","73.46","1.0","73.58","73.71","72.93","4417243.0"
"79974","20100414","RTX","74.0","1.0","73.33","74.05","73.13","3383875.0"
"79975","20100415","RTX","74.61","1.0","73.89","74.72","73.76","3360733.0"
"79976","20100416","RTX","73.69","1.0","74.66","74.78","73.21","7570183.0"
"79977","20100419","RTX","73.76","1.0","73.46","73.81","73.0","5119322.0"
"79978","20100420","RTX","74.2","1.0","74.13","74.68","73.27","4977841.0"
"79979","20100421","RTX","76.93","1.0","73.63","77.09","73.63","10684690.0"
"79980","20100422","RTX","76.43","1.0","76.63","76.75","75.94","8610341.0"
"79981","20100423","RTX","76.47","1.0","76.52","76.78","75.78","4710891.0"
"79982","20100426","RTX","76.4","1.0","76.57","77.08","76.26","3457258.0"
"79983","20100427","RTX","74.32","1.0","76.21","76.35","74.07","6237354.0"
"79984","20100428","RTX","74.66","1.0","74.64","74.9","73.56","6122576.0"
"79985","20100429","RTX","76.02","1.0","75.31","76.35","75.16","4974299.0"
"79986","20100430","RTX","74.95","1.0","76.02","76.49","74.9","5068410.0"
"79987","20100503","RTX","76.28","1.0","75.26","76.38","75.14","4115551.0"
"79988","20100504","RTX","74.16","1.0","75.61","75.61","73.45","5426599.0"
"79989","20100505","RTX","73.59","1.0","73.59","74.31","72.83","6179354.0"
"79990","20100506","RTX","71.24","1.0","73.05","74.0","65.17","9269923.0"
"79991","20100507","RTX","69.46","1.0","70.85","71.46","68.86","10289950.0"
"79992","20100510","RTX","73.04","1.0","72.54","73.35","72.0","7692201.0"
"79993","20100511","RTX","73.13","1.0","72.34","74.25","72.33","5971317.0"
"79994","20100512","RTX","73.15","1.0","73.05","73.43","72.58","5067183.0"
"79995","20100513","RTX","72.86","1.0","73.11","74.11","72.73","5278970.0"
"79996","20100514","RTX","71.58","1.0","72.35","72.61","70.69","6648659.0"
"79997","20100517","RTX","71.03","1.0","71.71","72.0","69.92","5980540.0"
"79998","20100518","RTX","70.68","1.0","71.56","71.94","70.48","6040528.0"
"79999","20100519","RTX","69.35","1.0","70.16","70.75","68.66","8501023.0"
"80000","20100520","RTX","66.43","1.0","67.8","68.56","66.36","10895610.0"
"80001","20100521","RTX","66.44","1.0","64.58","67.11","64.58","10626710.0"
"80002","20100524","RTX","66.13","1.0","66.66","66.79","65.81","5345057.0"
"80003","20100525","RTX","66.16","1.0","64.34","66.31","63.79","7858347.0"
"80004","20100526","RTX","66.15","1.0","66.82","67.75","66.0","6560490.0"
"80005","20100527","RTX","68.11","1.0","67.34","68.11","66.99","5075268.0"
"80006","20100528","RTX","67.38","1.0","68.25","68.41","67.04","4809390.0"
"80007","20100601","RTX","66.05","1.0","66.59","67.47","65.93","5126815.0"
"80008","20100602","RTX","67.46","1.0","66.47","67.53","65.965","4299739.0"
