"H1","datadate","tic","prccd","ajexdi","prcod","prchd","prcld","cshtrd"
"94313","20090213","TRV","40.37","1.0","41.39","41.75","40.2","5385486.0"
"94314","20090217","TRV","39.17","1.0","39.72","40.02","38.35","7944999.0"
"94315","20090218","TRV","38.93","1.0","40.0","40.19","38.49","6125875.0"
"94316","20090219","TRV","38.5","1.0","39.56","40.0","38.43","6544258.0"
"94317","20090220","TRV","38.34","1.0","37.17","39.01","36.76","8947555.0"
"94318","20090223","TRV","37.49","1.0","38.49","38.71","37.47","7462817.0"
"94319","20090224","TRV","39.24","1.0","38.17","39.33","37.02","9213292.0"
"94320","20090225","TRV","37.9","1.0","39.42","39.42","37.05","8022033.0"
"94321","20090226","TRV","36.71","1.0","38.64","38.7","36.23","7965445.0"
"94322","20090227","TRV","36.15","1.0","35.71","36.97","35.0","8397666.0"
"94323","20090302","TRV","35.71","1.0","35.29","37.1","35.24","8812322.0"
"94324","20090303","TRV","34.75","1.0","36.41","36.66","34.44","7831664.0"
"94325","20090304","TRV","35.64","1.0","34.27","36.32","34.19","7082531.0"
"94326","20090305","TRV","33.94","1.0","34.6","35.49","33.26","8558196.0"
"94327","20090306","TRV","34.44","1.0","33.77","34.66","33.21","9094537.0"
"94328","20090309","TRV","33.52","1.0","33.84","34.75","33.07","6674590.0"
"94329","20090310","TRV","35.69","1.0","34.24","35.69","33.14","10364660.0"
"94330","20090311","TRV","35.04","1.0","35.77","36.1296","34.1","7776309.0"
"94331","20090312","TRV","37.03","1.0","34.89","37.28","33.95","9133747.0"
"94332","20090313","TRV","38.34","1.0","37.17","38.45","36.28","7940107.0"
"94333","20090316","TRV","38.13","1.0","38.75","39.87","38.0","9041709.0"
"94334","20090317","TRV","40.17","1.0","38.09","40.18","37.56","7646277.0"
"94335","20090318","TRV","41.16","1.0","39.72","41.17","38.36","11889420.0"
"94336","20090319","TRV","39.31","1.0","41.9","41.9","39.12","7689550.0"
"94337","20090320","TRV","38.81","1.0","39.32","40.11","38.72","7117602.0"
"94338","20090323","TRV","40.91","1.0","39.2","41.05","39.03","10198000.0"
"94339","20090324","TRV","39.21","1.0","40.22","41.07","38.63","8489989.0"
"94340","20090325","TRV","40.22","1.0","39.17","40.26","38.01","8452120.0"
"94341","20090326","TRV","40.06","1.0","40.61","40.72","39.07","9170633.0"
"94342","20090327","TRV","39.35","1.0","39.0","40.12","38.45","7624667.0"
"94343","20090330","TRV","38.52","1.0","38.89","40.37","38.11","9862013.0"
"94344","20090331","TRV","40.64","1.0","39.39","40.8","38.77","9502176.0"
"94345","20090401","TRV","42.14","1.0","40.37","42.45","39.8","9245335.0"
"94346","20090402","TRV","41.97","1.0","43.21","43.86","41.16","10930430.0"
"94347","20090403","TRV","42.61","1.0","41.55","42.65","41.17","7322823.0"
"94348","20090406","TRV","42.14","1.0","42.01","42.46","41.55","5056632.0"
"94349","20090407","TRV","41.42","1.0","41.38","42.64","41.27","6001390.0"
"94350","20090408","TRV","42.14","1.0","41.86","42.86","41.39","6159564.0"
"94351","20090409","TRV","42.84","1.0","43.45","43.94","40.75","12519600.0"
"94352","20090413","TRV","43.8","1.0","42.04","43.96","42.04","6094580.0"
"94353","20090414","TRV","41.34","1.0","42.95","43.46","41.15","7862655.0"
"94354","20090415","TRV","43.64","1.0","41.07","43.73","40.12","6592650.0"
"94355","20090416","TRV","43.19","1.0","43.97","43.97","42.01","6055569.0"
"94356","20090417","TRV","42.53","1.0","43.01","43.68","41.9","7361168.0"
"94357","20090420","TRV","40.37","1.0","41.54","43.0","40.32","7219445.0"
"94358","20090421","TRV","42.64","1.0","40.29","42.78","40.15","7314438.0"
"94359","20090422","TRV","39.93","1.0","41.37","41.94","39.91","8545847.0"
"94360","20090423","TRV","40.21","1.0","40.67","40.76","39.15","6652240.0"
"94361","20090424","TRV","39.5","1.0","40.34","40.58","38.92","9691146.0"
"94362","20090427","TRV","40.33","1.0","39.25","41.13","39.0","6992685.0"
"94363","20090428","TRV","40.92","1.0","39.88","41.59","39.6","4851095.0"
"94364","20090429","TRV","42.56","1.0","41.14","42.69","41.07","6827609.0"
"94365","20090430","TRV","41.14","1.0","42.5","42.52","40.11","9565917.0"
"94366","20090501","TRV","41.21","1.0","40.76","41.56","39.87","5466238.0"
"94367","20090504","TRV","42.12","1.0","41.71","42.45","40.7","11350390.0"
"94368","20090505","TRV","39.9","1.0","41.99","42.19","39.82","7840050.0"
"94369","20090506","TRV","38.69","1.0","40.23","40.23","38.43","13617070.0"
"94370","20090507","TRV","37.48","1.0","39.04","39.68","37.3575","14698000.0"
"94371","20090508","TRV","38.82","1.0","37.96","39.09","37.22","12465800.0"
"94372","20090511","TRV","37.49","1.0","38.12","38.31","37.44","8088865.0"
"94373","20090512","TRV","38.76","1.0","37.69","39.48","37.57","9207381.0"
"94374","20090513","TRV","38.93","1.0","38.1","39.72","37.96","8854006.0"
"94375","20090514","TRV","39.95","1.0","38.81","40.0","38.25","6615246.0"
"94376","20090515","TRV","39.76","1.0","39.94","40.04","38.89","6963543.0"
"94377","20090518","TRV","40.6","1.0","40.12","40.78","39.03","8011370.0"
"94378","20090519","TRV","39.27","1.0","40.25","40.35","39.21","6404026.0"
"94379","20090520","TRV","38.98","1.0","39.85","40.03","38.83","6329722.0"
"94380","20090521","TRV","39.7","1.0","38.33","39.76","38.26","5463193.0"
"94381","20090522","TRV","40.26","1.0","39.93","40.76","39.38","4752757.0"
"94382","20090526","TRV","41.41","1.0","39.79","41.41","39.63","6441889.0"
"94383","20090527","TRV","38.92","1.0","41.36","41.36","38.92","8217722.0"
"94384","20090528","TRV","39.45","1.0","39.33","39.71","38.54","5355046.0"
"94385","20090529","TRV","40.66","1.0","39.3","40.68","38.86","5970325.0"
"94386","20090601","TRV","41.91","1.0","41.84","42.6","41.31","9575786.0"
"94387","20090602","TRV","42.98","1.0","42.28","43.65","42.11","7461207.0"
"94388","20090603","TRV","42.7","1.0","43.01","43.43","42.25","6561562.0"
"94389","20090604","TRV","43.62","1.0","42.98","43.71","42.23","7354939.0"
"94390","20090605","TRV","43.75","1.0","44.13","45.11","42.47","27785880.0"
"94391","20090608","TRV","43.92","1.0","42.69","44.05","42.5","7924808.0"
"94392","20090609","TRV","44.04","1.0","43.92","44.23","43.46","4944969.0"
"94393","20090610","TRV","43.77","1.0","44.18","44.25","43.06","4986224.0"
"94394","20090611","TRV","43.57","1.0","43.82","44.34","43.48","4608808.0"
"94395","20090612","TRV","43.2","1.0","43.48","43.61","42.85","3668826.0"
"94396","20090615","TRV","42.56","1.0","42.98","43.18","42.18","4731913.0"
"94397","20090616","TRV","42.37","1.0","42.48","42.97","42.12","4565540.0"
"94398","20090617","TRV","42.51","1.0","42.24","43.35","42.23","4762596.0"
"94399","20090618","TRV","42.53","1.0","42.37","42.88","42.07","4886362.0"
"94400","20090619","TRV","42.08","1.0","42.96","43.05","41.89","6580881.0"
"94401","20090622","TRV","41.06","1.0","41.75","42.4","41.01","6226675.0"
"94402","20090623","TRV","41.0","1.0","41.06","41.65","40.51","4542607.0"
"94403","20090624","TRV","40.76","1.0","41.28","41.34","40.46","4539089.0"
"94404","20090625","TRV","40.91","1.0","40.61","41.24","40.06","5000553.0"
"94405","20090626","TRV","40.88","1.0","40.75","41.02","40.31","5287358.0"
"94406","20090629","TRV","41.01","1.0","41.05","41.34","40.73","5818081.0"
"94407","20090630","TRV","41.04","1.0","40.93","41.27","40.32","5421715.0"
"94408","20090701","TRV","41.13","1.0","41.19","41.49","40.83","4904724.0"
"94409","20090702","TRV","39.2","1.0","40.4","40.66","39.2","6615302.0"
"94410","20090706","TRV","39.94","1.0","39.19","39.94","39.01","5200648.0"
"94411","20090707","TRV","39.04","1.0","39.95","39.99","38.86","5296690.0"
"94412","20090708","TRV","39.07","1.0","39.13","39.44","38.25","6710830.0"
"94413","20090709","TRV","39.05","1.0","39.41","39.42","38.505","4346031.0"
"94414","20090710","TRV","39.0","1.0","38.94","39.2","38.288","3659425.0"
"94415","20090713","TRV","40.4","1.0","39.45","40.43","39.35","5865007.0"
"94416","20090714","TRV","39.54","1.0","40.32","40.54","39.27","4307024.0"
"94417","20090715","TRV","40.35","1.0","39.82","40.69","39.19","8103583.0"
"94418","20090716","TRV","40.54","1.0","40.2","40.78","39.97","3953393.0"
"94419","20090717","TRV","40.42","1.0","40.5","40.76","40.1","4619805.0"
"94420","20090720","TRV","40.47","1.0","40.61","40.85","40.06","3972904.0"
"94421","20090721","TRV","40.71","1.0","40.6","40.85","40.26","3930950.0"
"94422","20090722","TRV","41.36","1.0","40.7","41.55","40.62","4043068.0"
"94423","20090723","TRV","42.61","1.0","41.33","42.75","41.16","4979510.0"
"94424","20090724","TRV","43.22","1.0","42.72","43.41","42.59","3190017.0"
"94425","20090727","TRV","43.54","1.0","43.27","43.62","42.86","3161590.0"
"94426","20090728","TRV","43.35","1.0","43.44","43.91","43.22","3305611.0"
"94427","20090729","TRV","42.63","1.0","43.24","43.53","42.44","3941040.0"
"94428","20090730","TRV","41.94","1.0","42.84","43.27","41.65","8568150.0"
"94429","20090731","TRV","43.07","1.0","42.23","43.3998","42.13","4214141.0"
"94430","20090803","TRV","45.02","1.0","43.2","45.04","43.2","6294772.0"
"94431","20090804","TRV","46.26","1.0","45.0","46.405","44.95","6272346.0"
"94432","20090805","TRV","46.58","1.0","46.3","46.62","45.49","4914195.0"
"94433","20090806","TRV","46.78","1.0","46.99","47.14","45.82","5174150.0"
"94434","20090807","TRV","47.46","1.0","47.06","48.59","46.81","6864509.0"
"94435","20090810","TRV","46.42","1.0","47.4","47.71","46.3","4759706.0"
"94436","20090811","TRV","44.93","1.0","46.06","46.3","44.91","5794328.0"
"94437","20090812","TRV","46.43","1.0","45.2","47.13","44.93","4952466.0"
"94438","20090813","TRV","47.47","1.0","46.46","47.88","45.88","5467871.0"
"94439","20090814","TRV","47.25","1.0","47.48","47.48","46.69","3935639.0"
"94440","20090817","TRV","46.61","1.0","46.74","46.98","46.39","4959898.0"
"94441","20090818","TRV","47.51","1.0","46.78","47.69","46.67","3924519.0"
"94442","20090819","TRV","47.96","1.0","47.12","48.63","46.86","4489381.0"
"94443","20090820","TRV","47.81","1.0","47.7","48.21","47.44","3687313.0"
"94444","20090821","TRV","48.2","1.0","48.04","49.29","47.4","5727424.0"
"94445","20090824","TRV","47.95","1.0","48.43","48.99","47.835","4361178.0"
"94446","20090825","TRV","48.43","1.0","48.43","48.84","48.15","5110635.0"
"94447","20090826","TRV","48.79","1.0","48.42","48.95","47.95","3888264.0"
"94448","20090827","TRV","49.2","1.0","48.57","49.72","48.29","4333688.0"
"94449","20090828","TRV","49.61","1.0","49.62","49.78","49.2","3826750.0"
"94450","20090831","TRV","50.42","1.0","49.32","50.6","49.05","5636897.0"
"94451","20090901","TRV","49.26","1.0","50.13","50.77","49.14","8139623.0"
"94452","20090902","TRV","49.15","1.0","49.11","49.69","48.76","4363708.0"
"94453","20090903","TRV","49.92","1.0","49.56","50.01","49.0","3631465.0"
"94454","20090904","TRV","50.12","1.0","49.96","50.22","49.46","2926659.0"
"94455","20090908","TRV","48.97","1.0","50.44","50.44","48.67","5107073.0"
"94456","20090909","TRV","49.14","1.0","48.93","49.26","48.62","4561426.0"
"94457","20090910","TRV","48.52","1.0","49.1","49.14","48.0","4870033.0"
"94458","20090911","TRV","48.41","1.0","48.59","48.84","48.08","4185821.0"
"94459","20090914","TRV","48.99","1.0","48.12","49.17","47.96","3938211.0"
"94460","20090915","TRV","49.01","1.0","49.14","49.58","48.6","4529939.0"
"94461","20090916","TRV","48.85","1.0","49.1","49.22","48.64","5237084.0"
"94462","20090917","TRV","47.7","1.0","48.98","49.15","47.7","7583322.0"
"94463","20090918","TRV","47.37","1.0","47.8","47.95","47.27","9687533.0"
"94464","20090921","TRV","47.79","1.0","47.15","48.19","47.085","4944266.0"
"94465","20090922","TRV","47.59","1.0","47.91","48.07","47.1404","4534199.0"
"94466","20090923","TRV","47.29","1.0","47.63","48.65","47.27","4956010.0"
"94467","20090924","TRV","47.52","1.0","47.46","48.14","47.39","4598918.0"
"94468","20090925","TRV","47.75","1.0","47.39","48.48","47.39","4941486.0"
"94469","20090928","TRV","49.16","1.0","47.83","49.24","47.83","4924202.0"
"94470","20090929","TRV","48.96","1.0","49.19","49.57","48.54","3656031.0"
"94471","20090930","TRV","49.23","1.0","49.19","49.54","48.3","5436555.0"
"94472","20091001","TRV","48.77","1.0","49.31","50.07","48.73","7428061.0"
"94473","20091002","TRV","49.04","1.0","48.21","49.93","48.0","4949888.0"
"94474","20091005","TRV","48.99","1.0","49.04","49.17","48.23","4271438.0"
"94475","20091006","TRV","49.53","1.0","49.22","50.16","48.87","6189891.0"
"94476","20091007","TRV","48.93","1.0","49.39","49.48","48.79","5201548.0"
"94477","20091008","TRV","48.35","1.0","49.2","49.37","48.35","6100591.0"
"94478","20091009","TRV","48.81","1.0","48.32","48.92","48.17","5203196.0"
"94479","20091012","TRV","48.83","1.0","48.91","49.08","48.72","3376255.0"
"94480","20091013","TRV","48.02","1.0","48.59","48.9","48.0","4854660.0"
"94481","20091014","TRV","48.66","1.0","48.58","48.71","48.19","5225835.0"
"94482","20091015","TRV","48.55","1.0","48.01","48.57","47.9","4765797.0"
"94483","20091016","TRV","48.67","1.0","48.29","48.96","48.16","4973932.0"
"94484","20091019","TRV","48.8","1.0","48.81","49.05","48.38","3973269.0"
"94485","20091020","TRV","48.46","1.0","48.69","48.91","48.36","2921686.0"
"94486","20091021","TRV","48.02","1.0","48.45","48.97","46.55","4456725.0"
"94487","20091022","TRV","51.7","1.0","50.005","51.91","49.34","11014140.0"
"94488","20091023","TRV","51.3","1.0","51.54","51.8","51.03","4913276.0"
"94489","20091026","TRV","51.24","1.0","51.3","52.09","51.06","6702365.0"
"94490","20091027","TRV","51.07","1.0","51.26","51.68","50.7","6076748.0"
"94491","20091028","TRV","50.5","1.0","50.93","51.4","50.48","4955157.0"
"94492","20091029","TRV","51.91","1.0","50.68","52.07","50.57","5431266.0"
"94493","20091030","TRV","49.79","1.0","51.73","51.73","49.71","8729723.0"
"94494","20091102","TRV","50.2","1.0","50.02","51.25","49.88","6027548.0"
"94495","20091103","TRV","50.08","1.0","49.99","50.38","49.62","3937786.0"
"94496","20091104","TRV","50.16","1.0","50.59","51.52","50.07","5869881.0"
"94497","20091105","TRV","50.64","1.0","50.52","50.98","50.06","4119489.0"
"94498","20091106","TRV","51.9","1.0","50.93","52.22","50.56","5504729.0"
"94499","20091109","TRV","53.6","1.0","52.34","53.89","52.26","7786232.0"
"94500","20091110","TRV","53.93","1.0","53.43","54.09","53.4","4870441.0"
"94501","20091111","TRV","54.31","1.0","54.44","54.47","53.83","4027589.0"
"94502","20091112","TRV","53.14","1.0","54.1","54.25","52.83","4840301.0"
"94503","20091113","TRV","53.28","1.0","53.24","53.87","53.01","3622526.0"
"94504","20091116","TRV","52.94","1.0","53.79","53.79","52.73","4513426.0"
"94505","20091117","TRV","53.15","1.0","53.35","53.41","52.9","3499477.0"
"94506","20091118","TRV","53.15","1.0","53.31","53.49","52.94","3776641.0"
"94507","20091119","TRV","52.68","1.0","52.92","53.36","52.22","4314974.0"
"94508","20091120","TRV","52.38","1.0","52.58","52.66","52.24","4106515.0"
"94509","20091123","TRV","52.97","1.0","52.58","53.34","52.58","4236494.0"
"94510","20091124","TRV","53.09","1.0","53.04","53.13","52.7","3050969.0"
"94511","20091125","TRV","52.76","1.0","52.99","53.27","52.65","2874842.0"
"94512","20091127","TRV","51.65","1.0","51.94","52.44","51.39","2433045.0"
"94513","20091130","TRV","52.39","1.0","51.87","52.54","51.68","5016209.0"
"94514","20091201","TRV","52.6","1.0","52.79","52.87","52.44","3880511.0"
"94515","20091202","TRV","52.65","1.0","52.43","52.91","52.22","3405559.0"
"94516","20091203","TRV","51.44","1.0","52.81","52.83","51.27","5656672.0"
"94517","20091204","TRV","51.04","1.0","51.87","52.24","50.16","6096133.0"
"94518","20091207","TRV","50.57","1.0","50.91","51.21","50.45","4014416.0"
"94519","20091208","TRV","49.92","1.0","50.13","50.37","49.82","4044430.0"
"94520","20091209","TRV","50.1","1.0","49.85","50.19","49.78","3956401.0"
"94521","20091210","TRV","50.76","1.0","50.1","50.8","50.1","3315999.0"
"94522","20091211","TRV","50.7","1.0","50.82","51.0","50.37","4197791.0"
"94523","20091214","TRV","51.02","1.0","51.0","51.12","50.54","3281316.0"
"94524","20091215","TRV","50.41","1.0","50.91","51.13","50.25","4067823.0"
"94525","20091216","TRV","49.7","1.0","50.58","50.73","49.51","5033055.0"
"94526","20091217","TRV","48.38","1.0","49.5","49.72","48.32","5762095.0"
"94527","20091218","TRV","48.14","1.0","48.51","48.82","47.89","9632570.0"
"94528","20091221","TRV","48.67","1.0","48.3","49.03","48.03","3426547.0"
"94529","20091222","TRV","48.94","1.0","48.7","49.02","48.51","2881791.0"
"94530","20091223","TRV","49.18","1.0","48.92","49.3","48.77","2444471.0"
"94531","20091224","TRV","49.94","1.0","49.16","50.0","49.16","1240264.0"
"94532","20091228","TRV","49.83","1.0","49.84","49.94","49.64","2430603.0"
"94533","20091229","TRV","49.87","1.0","49.82","50.09","49.68","2290976.0"
"94534","20091230","TRV","50.26","1.0","49.73","50.44","49.56","1958265.0"
"94535","20091231","TRV","49.86","1.0","50.19","50.55","49.84","2319923.0"
"94536","20100104","TRV","49.81","1.0","50.15","50.44","49.66","3715991.0"
"94537","20100105","TRV","48.63","1.0","49.63","49.69","48.52","5941860.0"
"94538","20100106","TRV","47.94","1.0","48.26","48.39","47.35","10124460.0"
"94539","20100107","TRV","48.63","1.0","47.82","48.85","47.82","4901856.0"
"94540","20100108","TRV","48.56","1.0","48.65","48.76","48.07","3933079.0"
"94541","20100111","TRV","48.54","1.0","48.7","48.84","48.1","3058441.0"
"94542","20100112","TRV","48.85","1.0","48.99","49.39","48.6","5147283.0"
"94543","20100113","TRV","49.02","1.0","48.93","49.33","48.83","3462346.0"
"94544","20100114","TRV","49.28","1.0","48.93","49.4","48.73","2656210.0"
"94545","20100115","TRV","48.79","1.0","49.11","49.46","48.26","4252217.0"
"94546","20100119","TRV","49.43","1.0","48.75","49.6","48.43","3349383.0"
"94547","20100120","TRV","48.93","1.0","49.26","49.7","48.55","3433308.0"
"94548","20100121","TRV","48.95","1.0","48.79","49.08","48.03","5942700.0"
"94549","20100122","TRV","48.31","1.0","48.81","49.64","48.2","6885256.0"
"94550","20100125","TRV","48.89","1.0","48.83","49.11","47.95","4767631.0"
"94551","20100126","TRV","50.23","1.0","50.55","51.13","50.15","8488923.0"
"94552","20100127","TRV","50.9","1.0","50.29","50.91","50.03","4662345.0"
"94553","20100128","TRV","50.27","1.0","51.07","51.07","49.98","4554724.0"
"94554","20100129","TRV","50.67","1.0","50.3","50.99","50.09","4484775.0"
"94555","20100201","TRV","50.69","1.0","50.95","50.95","50.22","4300983.0"
"94556","20100202","TRV","51.09","1.0","50.6","51.18","50.26","5640113.0"
"94557","20100203","TRV","50.57","1.0","50.46","50.95","50.28","3978746.0"
"94558","20100204","TRV","49.73","1.0","50.27","50.74","49.69","6662457.0"
"94559","20100205","TRV","50.28","1.0","49.61","50.5","49.24","6746318.0"
"94560","20100208","TRV","49.05","1.0","50.18","50.29","49.01","5193501.0"
"94561","20100209","TRV","49.57","1.0","49.54","49.75","48.88","5355306.0"
"94562","20100210","TRV","49.69","1.0","49.645","49.91","49.25","4619385.0"
"94563","20100211","TRV","50.2","1.0","49.61","50.27","49.26","4639251.0"
"94564","20100212","TRV","50.45","1.0","49.77","50.49","49.28","5810313.0"
"94565","20100216","TRV","51.61","1.0","50.59","51.61","50.26","5379058.0"
"94566","20100217","TRV","51.75","1.0","51.71","51.92","51.17","4505465.0"
"94567","20100218","TRV","52.74","1.0","51.65","52.88","51.6","4577578.0"
"94568","20100219","TRV","52.88","1.0","52.69","53.1287","52.56","5437223.0"
"94569","20100222","TRV","53.04","1.0","53.0","53.29","52.76","4457681.0"
"94570","20100223","TRV","52.36","1.0","52.73","53.42","52.32","6511888.0"
"94571","20100224","TRV","52.79","1.0","52.49","52.97","52.4","6050503.0"
"94572","20100225","TRV","52.75","1.0","52.12","52.88","52.12","5101382.0"
"94573","20100226","TRV","52.59","1.0","52.79","52.99","52.32","7398429.0"
"94574","20100301","TRV","53.08","1.0","52.76","53.42","52.76","4330160.0"
"94575","20100302","TRV","53.29","1.0","53.22","53.44","52.91","3619511.0"
"94576","20100303","TRV","53.12","1.0","53.43","53.72","53.12","3891791.0"
"94577","20100304","TRV","53.55","1.0","53.27","53.62","53.03","3911533.0"
"94578","20100305","TRV","53.94","1.0","53.85","53.97","53.45","4259691.0"
"94579","20100308","TRV","53.8","1.0","53.45","53.99","53.41","3144949.0"
"94580","20100309","TRV","53.57","1.0","53.96","54.2","53.44","5108928.0"
"94581","20100310","TRV","52.89","1.0","53.56","53.78","52.6001","5891196.0"
"94582","20100311","TRV","53.62","1.0","52.88","53.66","52.8","4085787.0"
"94583","20100312","TRV","53.16","1.0","53.84","54.0","53.0","4490176.0"
"94584","20100315","TRV","52.73","1.0","52.99","53.06","52.28","4929591.0"
"94585","20100316","TRV","52.85","1.0","52.74","52.955","52.495","4126236.0"
"94586","20100317","TRV","52.99","1.0","53.11","53.54","52.85","5519057.0"
"94587","20100318","TRV","53.38","1.0","53.08","53.71","52.95","4112949.0"
"94588","20100319","TRV","53.46","1.0","53.58","53.6","52.78","13199040.0"
"94589","20100322","TRV","53.39","1.0","53.3","53.58","53.18","3817692.0"
"94590","20100323","TRV","53.9","1.0","53.55","53.9","53.35","3244258.0"
"94591","20100324","TRV","54.06","1.0","53.86","54.26","53.695","3218148.0"
"94592","20100325","TRV","54.08","1.0","54.3","54.5","54.01","4123621.0"
"94593","20100326","TRV","54.35","1.0","54.28","54.74","54.16","3422675.0"
"94594","20100329","TRV","54.76","1.0","54.48","54.82","54.35","2644697.0"
"94595","20100330","TRV","53.93","1.0","54.83","54.83","53.8","3517496.0"
"94596","20100331","TRV","53.94","1.0","53.8","54.15","53.69","3357022.0"
"94597","20100401","TRV","53.92","1.0","54.24","54.33","53.5875","3725292.0"
"94598","20100405","TRV","53.33","1.0","54.15","54.15","53.18","4361957.0"
"94599","20100406","TRV","52.59","1.0","53.16","53.18","52.43","6585267.0"
"94600","20100407","TRV","52.5","1.0","52.52","53.19","52.28","5631689.0"
"94601","20100408","TRV","52.26","1.0","52.32","52.52","52.192","4124021.0"
"94602","20100409","TRV","52.4","1.0","52.36","52.46","52.14","3406169.0"
"94603","20100412","TRV","52.02","1.0","52.54","52.68","51.93","3204828.0"
"94604","20100413","TRV","52.22","1.0","51.92","52.42","51.92","3433717.0"
"94605","20100414","TRV","52.91","1.0","52.19","52.96","52.18","3158800.0"
"94606","20100415","TRV","52.88","1.0","52.86","52.97","52.32","3736525.0"
"94607","20100416","TRV","52.14","1.0","52.86","53.21","52.05","6066954.0"
"94608","20100419","TRV","53.19","1.0","52.04","53.2","51.94","4868829.0"
"94609","20100420","TRV","53.17","1.0","53.4","53.47","52.79","4310932.0"
"94610","20100421","TRV","52.8","1.0","52.99","53.12","52.405","3821304.0"
"94611","20100422","TRV","53.79","1.0","52.44","53.84","52.18","4727526.0"
"94612","20100423","TRV","53.38","1.0","52.87","53.66","52.73","5344899.0"
"94613","20100426","TRV","51.92","1.0","53.2","53.38","51.86","6321851.0"
"94614","20100427","TRV","50.53","1.0","51.59","51.83","50.48","6430214.0"
"94615","20100428","TRV","51.12","1.0","50.38","51.26","50.34","6404956.0"
"94616","20100429","TRV","51.42","1.0","51.32","51.42","50.7","4907703.0"
"94617","20100430","TRV","50.74","1.0","51.23","51.35","50.49","5243008.0"
"94618","20100503","TRV","51.21","1.0","50.88","51.28","50.76","4037773.0"
"94619","20100504","TRV","50.0","1.0","50.6","50.74","49.805","6098676.0"
"94620","20100505","TRV","50.62","1.0","49.78","51.05","49.75","4062744.0"
"94621","20100506","TRV","49.8","1.0","50.58","51.16","48.53","9009779.0"
"94622","20100507","TRV","49.26","1.0","49.67","50.23","48.82","7935534.0"
"94623","20100510","TRV","50.09","1.0","50.58","50.73","49.46","6327857.0"
"94624","20100511","TRV","49.78","1.0","49.6","50.2","49.52","4665669.0"
"94625","20100512","TRV","50.19","1.0","50.01","50.25","49.375","5782052.0"
"94626","20100513","TRV","50.17","1.0","50.1","50.82","50.01","3797416.0"
"94627","20100514","TRV","50.12","1.0","49.87","50.825","49.87","6948448.0"
"94628","20100517","TRV","50.12","1.0","50.2","50.48","49.345","6006883.0"
"94629","20100518","TRV","49.83","1.0","50.37","50.78","49.69","4368669.0"
"94630","20100519","TRV","50.14","1.0","49.74","50.37","49.41","5241797.0"
"94631","20100520","TRV","48.42","1.0","49.15","50.19","48.38","7924484.0"
"94632","20100521","TRV","49.23","1.0","48.0","49.26","47.91","8400558.0"
"94633","20100524","TRV","48.49","1.0","49.23","49.37","48.43","5255532.0"
"94634","20100525","TRV","48.67","1.0","47.69","48.72","47.69","6596081.0"
"94635","20100526","TRV","48.0","1.0","48.66","48.8","47.87","6967067.0"
"94636","20100527","TRV","49.73","1.0","48.48","49.77","48.46","6232587.0"
"94637","20100528","TRV","49.47","1.0","49.91","50.05","49.28","5474574.0"
"94638","20100601","TRV","48.6","1.0","49.12","49.64","48.54","4944580.0"
"94639","20100602","TRV","49.78","1.0","48.81","49.78","48.545","5048095.0"
