"datadate","tic","prccd","ajexdi","prcod","prchd","prcld","cshtrd"
"20090403","MCD","56.64","1.0","56.2","56.64","55.56","7175617.0"
"20090406","MCD","55.94","1.0","56.47","56.61","55.6","6494786.0"
"20090407","MCD","55.4","1.0","55.64","55.77","54.6","7128844.0"
"20090408","MCD","55.56","1.0","55.46","55.83","55.05","5824325.0"
"20090409","MCD","56.67","1.0","56.29","57.27","56.16","7291802.0"
"20090413","MCD","56.11","1.0","56.34","56.66","55.9","5505818.0"
"20090414","MCD","54.82","1.0","55.8","55.9","54.521","8600863.0"
"20090415","MCD","53.95","1.0","54.05","54.175","53.03","12178690.0"
"20090416","MCD","54.7","1.0","54.15","54.85","53.8","8563458.0"
"20090417","MCD","56.09","1.0","55.09","56.41","54.8","11686130.0"
"20090420","MCD","55.33","1.0","55.51","55.79","55.14","7181763.0"
"20090421","MCD","55.63","1.0","55.55","56.15","54.95","8925062.0"
"20090422","MCD","54.25","1.0","55.78","56.51","54.2","12699130.0"
"20090423","MCD","55.3","1.0","54.75","55.5","54.01","9877376.0"
"20090424","MCD","54.31","1.0","55.17","55.45","54.05","9941038.0"
"20090427","MCD","54.49","1.0","53.9","54.89","53.77","8146974.0"
"20090428","MCD","54.53","1.0","54.05","55.33","54.0","7436759.0"
"20090429","MCD","54.41","1.0","55.09","55.18","54.2","8887894.0"
"20090430","MCD","53.29","1.0","54.71","55.24","53.1","11156100.0"
"20090501","MCD","52.4","1.0","53.21","53.21","51.76","11159810.0"
"20090504","MCD","52.77","1.0","52.89","53.97","52.5","12988350.0"
"20090505","MCD","53.16","1.0","53.0","53.645","52.97","12378540.0"
"20090506","MCD","53.69","1.0","53.55","54.6","53.39","12329230.0"
"20090507","MCD","53.39","1.0","54.02","54.37","52.94","11224640.0"
"20090508","MCD","54.92","1.0","55.1","55.45","54.51","13643570.0"
"20090511","MCD","54.4","1.0","54.83","54.83","54.04","9664554.0"
"20090512","MCD","53.97","1.0","54.74","54.81","53.25","8466796.0"
"20090513","MCD","53.49","1.0","53.52","53.92","53.14","8666870.0"
"20090514","MCD","53.57","1.0","53.36","54.12","53.24","8224338.0"
"20090515","MCD","53.46","1.0","53.47","54.54","53.0347","8267738.0"
"20090518","MCD","54.2","1.0","53.51","54.27","53.04","8250556.0"
"20090519","MCD","53.87","1.0","54.34","54.46","53.715","6328705.0"
"20090520","MCD","56.25","1.0","55.18","57.0","55.02","15245000.0"
"20090521","MCD","55.69","1.0","55.68","56.25","55.22","10264510.0"
"20090522","MCD","57.08","1.0","55.92","57.69","55.69","10721630.0"
"20090526","MCD","58.84","1.0","56.97","58.92","56.78","12243280.0"
"20090527","MCD","57.82","1.0","58.68","58.95","57.77","10433490.0"
"20090528","MCD","58.13","1.0","57.89","58.6","57.4","8402381.0"
"20090529","MCD","58.99","1.0","58.28","59.03","57.69","8049559.0"
"20090601","MCD","59.85","1.0","59.18","59.99","58.92","7740878.0"
"20090602","MCD","60.38","1.0","59.57","60.77","59.48","9398117.0"
"20090603","MCD","60.99","1.0","59.85","61.01","59.75","10424340.0"
"20090604","MCD","60.24","1.0","60.65","60.65","59.8","10235500.0"
"20090605","MCD","59.87","1.0","60.4","60.49","59.35","10285700.0"
"20090608","MCD","58.72","1.0","58.58","59.18","57.75","14746670.0"
"20090609","MCD","59.08","1.0","59.02","59.55","58.75","7947173.0"
"20090610","MCD","58.36","1.0","59.6","59.62","57.87","9999724.0"
"20090611","MCD","57.67","1.0","58.32","58.71","57.63","9315942.0"
"20090612","MCD","58.36","1.0","57.72","58.48","57.5","7057412.0"
"20090615","MCD","57.78","1.0","58.1","58.15","57.24","7534439.0"
"20090616","MCD","57.07","1.0","57.91","57.91","56.82","8714170.0"
"20090617","MCD","57.37","1.0","57.21","58.12","57.21","7216626.0"
"20090618","MCD","58.16","1.0","57.55","58.82","57.21","6937306.0"
"20090619","MCD","58.17","1.0","58.41","58.83","58.0","9602337.0"
"20090622","MCD","57.2","1.0","57.8","58.02","57.13","7644476.0"
"20090623","MCD","56.76","1.0","57.54","57.61","56.64","7329208.0"
"20090624","MCD","56.3","1.0","57.07","57.1","56.04","7290185.0"
"20090625","MCD","57.46","1.0","56.21","57.7","56.15","7831103.0"
"20090626","MCD","57.0","1.0","57.39","57.4","56.75","8193065.0"
"20090629","MCD","57.23","1.0","57.19","57.35","56.6","6641532.0"
"20090630","MCD","57.49","1.0","57.3","58.14","57.21","7334495.0"
"20090701","MCD","58.22","1.0","57.65","58.55","57.65","5727456.0"
"20090702","MCD","57.45","1.0","57.69","57.83","57.25","6970780.0"
"20090706","MCD","57.99","1.0","57.08","58.24","56.8","7528542.0"
"20090707","MCD","56.8","1.0","58.0","58.0","56.75","8183398.0"
"20090708","MCD","57.04","1.0","57.1","57.19","56.44","10771450.0"
"20090709","MCD","56.77","1.0","57.25","57.29","56.28","7793536.0"
"20090710","MCD","57.05","1.0","56.56","57.72","56.56","6739394.0"
"20090713","MCD","57.27","1.0","57.07","57.53","56.56","7053712.0"
"20090714","MCD","57.46","1.0","57.24","57.5173","56.86","6670140.0"
"20090715","MCD","57.08","1.0","57.48","57.49","56.71","11899090.0"
"20090716","MCD","57.22","1.0","57.19","57.33","56.92","10080190.0"
"20090717","MCD","57.84","1.0","57.34","58.05","57.2643","9767390.0"
"20090720","MCD","58.28","1.0","58.22","58.5","57.98","8085075.0"
"20090721","MCD","58.63","1.0","58.52","58.67","57.91","7748329.0"
"20090722","MCD","58.82","1.0","58.53","59.59","58.48","9143247.0"
"20090723","MCD","56.09","1.0","56.99","57.19","55.62","34199260.0"
"20090724","MCD","56.08","1.0","56.39","56.47","55.75","12336790.0"
"20090727","MCD","55.97","1.0","56.22","56.31","55.7","7792063.0"
"20090728","MCD","56.47","1.0","55.9","56.7","55.8","8743831.0"
"20090729","MCD","56.41","1.0","56.25","56.96","56.2","8002501.0"
"20090730","MCD","55.59","1.0","56.61","56.69","55.55","13834170.0"
"20090731","MCD","55.06","1.0","55.5","55.79","54.92","13519320.0"
"20090803","MCD","55.13","1.0","55.11","55.39","54.68","10604760.0"
"20090804","MCD","55.01","1.0","55.32","55.49","54.91","11781910.0"
"20090805","MCD","55.09","1.0","55.13","55.24","54.8","9426141.0"
"20090806","MCD","54.84","1.0","55.2","55.25","54.67","10248610.0"
"20090807","MCD","55.2","1.0","55.08","55.4","54.79","8136083.0"
"20090810","MCD","56.27","1.0","55.8","56.49","55.75","10993210.0"
"20090811","MCD","56.02","1.0","56.06","56.37","55.85","8713762.0"
"20090812","MCD","56.26","1.0","55.91","56.63","55.76","7222931.0"
"20090813","MCD","55.78","1.0","56.45","56.65","55.56","9920437.0"
"20090814","MCD","55.27","1.0","55.69","55.8","54.83","7704334.0"
"20090817","MCD","54.5","1.0","54.77","55.245","54.5","10429690.0"
"20090818","MCD","55.26","1.0","54.57","55.27","54.43","10298030.0"
"20090819","MCD","55.65","1.0","55.21","55.99","55.11","7959354.0"
"20090820","MCD","56.14","1.0","55.76","56.25","55.65","5516736.0"
"20090821","MCD","56.27","1.0","56.5","56.62","56.05","7671096.0"
"20090824","MCD","55.91","1.0","56.38","56.38","55.7","6638657.0"
"20090825","MCD","56.45","1.0","56.18","56.75","56.15","7442272.0"
"20090826","MCD","57.0","1.0","56.47","57.22","56.3","8253069.0"
"20090827","MCD","57.16","1.0","57.06","57.18","56.59","8462625.0"
"20090828","MCD","56.07","1.0","57.02","57.05","55.76","8676817.0"
"20090831","MCD","56.24","1.0","55.75","56.24","55.65","7888407.0"
"20090901","MCD","55.64","1.0","56.05","56.4","55.46","7783838.0"
"20090902","MCD","55.37","1.0","55.64","55.7","54.69","6958938.0"
"20090903","MCD","55.57","1.0","55.55","55.6","55.06","5679674.0"
"20090904","MCD","56.14","1.0","55.6","56.24","55.4","4877666.0"
"20090908","MCD","56.22","1.0","56.4","56.62","56.0","7479572.0"
"20090909","MCD","55.09","1.0","55.12","55.52","54.69","17809780.0"
"20090910","MCD","54.85","1.0","55.25","55.39","54.75","12450280.0"
"20090911","MCD","54.39","1.0","55.11","55.12","54.23","12197290.0"
"20090914","MCD","54.23","1.0","54.1","54.34","53.88","10273340.0"
"20090915","MCD","54.98","1.0","54.59","55.29","54.17","14265130.0"
"20090916","MCD","56.47","1.0","55.29","56.64","55.0","17288570.0"
"20090917","MCD","56.46","1.0","56.41","56.73","56.05","9719886.0"
"20090918","MCD","57.0","1.0","56.6","57.0","56.3","14357540.0"
"20090921","MCD","56.14","1.0","56.54","56.75","55.83","9820040.0"
"20090922","MCD","55.81","1.0","56.5","56.5","55.58","8012981.0"
"20090923","MCD","55.54","1.0","55.88","56.27","55.5","8583052.0"
"20090924","MCD","56.12","1.0","55.68","56.39","55.54","9265167.0"
"20090925","MCD","56.95","1.0","56.48","57.46","56.42","11271340.0"
"20090928","MCD","57.17","1.0","57.24","57.67","57.08","7784160.0"
"20090929","MCD","57.17","1.0","57.18","57.66","57.05","7542027.0"
"20090930","MCD","57.07","1.0","56.96","57.33","56.22","9826272.0"
"20091001","MCD","56.74","1.0","56.99","57.14","56.46","10005980.0"
"20091002","MCD","56.71","1.0","56.27","57.18","56.09","8861671.0"
"20091005","MCD","56.61","1.0","56.9","57.0","56.29","8040753.0"
"20091006","MCD","57.44","1.0","56.72","57.64","56.72","7157099.0"
"20091007","MCD","57.14","1.0","57.23","57.56","56.72","7284252.0"
"20091008","MCD","56.87","1.0","57.47","57.62","56.81","8713554.0"
"20091009","MCD","56.7","1.0","56.54","56.768","56.03","10227780.0"
"20091012","MCD","56.68","1.0","56.93","57.54","56.57","8536726.0"
"20091013","MCD","57.05","1.0","56.71","57.2982","56.68","6160324.0"
"20091014","MCD","57.5","1.0","57.4","57.93","57.39","7575050.0"
"20091015","MCD","58.2","1.0","57.27","58.25","57.27","8132774.0"
"20091016","MCD","58.78","1.0","58.08","59.23","58.06","9974011.0"
"20091019","MCD","59.28","1.0","58.97","59.45","58.82","7560498.0"
"20091020","MCD","58.92","1.0","59.6","59.65","58.62","7608517.0"
"20091021","MCD","58.33","1.0","58.8","59.11","58.0","9612942.0"
"20091022","MCD","59.5","1.0","59.87","60.6","59.09","24611150.0"
"20091023","MCD","59.43","1.0","59.5","59.61","59.02","7629459.0"
"20091026","MCD","59.2","1.0","59.51","59.955","59.12","9013504.0"
"20091027","MCD","59.02","1.0","59.22","59.28","58.44","8336380.0"
"20091028","MCD","58.64","1.0","58.65","59.32","58.6","8748392.0"
"20091029","MCD","59.14","1.0","58.98","59.22","58.6","6963821.0"
"20091030","MCD","58.61","1.0","59.09","59.5","58.56","9860888.0"
"20091102","MCD","59.16","1.0","58.84","59.54","58.6","7577882.0"
"20091103","MCD","59.24","1.0","58.82","59.54","58.82","6561957.0"
"20091104","MCD","60.29","1.0","59.5","60.85","59.2","12294750.0"
"20091105","MCD","61.48","1.0","60.46","61.5","60.29","10985550.0"
"20091106","MCD","61.72","1.0","61.05","62.18","61.03","10795020.0"
"20091109","MCD","62.64","1.0","62.27","62.88","62.13","10503300.0"
"20091110","MCD","62.28","1.0","62.49","62.76","61.98","7408291.0"
"20091111","MCD","62.83","1.0","62.68","63.1","62.45","6643005.0"
"20091112","MCD","62.17","1.0","62.72","62.81","61.99","6417104.0"
"20091113","MCD","63.58","1.0","62.23","63.8","62.17","9694696.0"
"20091116","MCD","64.53","1.0","63.92","64.75","63.71","12109320.0"
"20091117","MCD","63.57","1.0","64.34","64.48","63.45","8508140.0"
"20091118","MCD","63.98","1.0","63.61","63.98","63.22","6986343.0"
"20091119","MCD","63.41","1.0","63.94","63.94","63.05","5848220.0"
"20091120","MCD","63.97","1.0","63.36","64.19","63.25","8850268.0"
"20091123","MCD","63.99","1.0","64.3","64.3","63.68","6871640.0"
"20091124","MCD","64.22","1.0","64.01","64.29","63.27","8274392.0"
"20091125","MCD","64.45","1.0","64.41","64.6","64.27","7602364.0"
"20091127","MCD","63.6","1.0","62.98","63.86","62.98","3557849.0"
"20091130","MCD","63.25","1.0","63.76","63.76","63.03","6566054.0"
"20091201","MCD","63.54","1.0","63.64","64.05","63.51","9614373.0"
"20091202","MCD","62.5","1.0","63.5","63.85","62.49","10518390.0"
"20091203","MCD","61.97","1.0","62.63","62.85","61.95","10761330.0"
"20091204","MCD","61.59","1.0","62.46","62.7","61.14","9497218.0"
"20091207","MCD","61.93","1.0","61.66","62.26","61.29","9036797.0"
"20091208","MCD","60.61","1.0","60.45","60.905","60.04","14696270.0"
"20091209","MCD","60.6","1.0","60.73","61.03","60.33","10911730.0"
"20091210","MCD","61.05","1.0","60.98","61.35","60.69","8035870.0"
"20091211","MCD","61.66","1.0","61.37","61.91","61.19","5864347.0"
"20091214","MCD","62.14","1.0","62.25","62.4","61.82","5632856.0"
"20091215","MCD","62.0","1.0","62.24","62.43","61.89","4952697.0"
"20091216","MCD","62.42","1.0","62.32","62.74","61.93","5647089.0"
"20091217","MCD","61.92","1.0","62.24","62.476","61.92","5417962.0"
"20091218","MCD","62.17","1.0","61.99","62.43","61.97","9854080.0"
"20091221","MCD","62.66","1.0","62.24","63.08","62.14","4625617.0"
"20091222","MCD","62.97","1.0","62.68","63.09","62.66","3418433.0"
"20091223","MCD","63.36","1.0","62.97","63.675","62.57","5889689.0"
"20091224","MCD","63.42","1.0","63.34","63.71","63.25","2577261.0"
"20091228","MCD","63.61","1.0","63.43","63.7","63.15","2389320.0"
"20091229","MCD","63.59","1.0","63.68","63.92","63.5632","2628806.0"
"20091230","MCD","62.89","1.0","63.45","63.65","62.81","6776034.0"
"20091231","MCD","62.44","1.0","62.97","63.07","62.39","4495207.0"
"20100104","MCD","62.78","1.0","62.63","63.07","62.31","5818212.0"
"20100105","MCD","62.3","1.0","62.66","62.75","62.19","7098999.0"
"20100106","MCD","61.45","1.0","62.2","62.41","61.06","10551270.0"
"20100107","MCD","61.9","1.0","61.25","62.34","61.11","7517547.0"
"20100108","MCD","61.84","1.0","62.27","62.41","61.6","6107296.0"
"20100111","MCD","62.32","1.0","62.02","62.43","61.85","6076871.0"
"20100112","MCD","62.66","1.0","62.03","62.66","62.0","7193533.0"
"20100113","MCD","62.59","1.0","62.86","63.29","62.56","8622716.0"
"20100114","MCD","62.65","1.0","62.56","62.73","62.085","7095599.0"
"20100115","MCD","62.28","1.0","62.67","62.98","62.0512","9429046.0"
"20100119","MCD","63.48","1.0","62.9","63.82","62.77","8545148.0"
"20100120","MCD","63.01","1.0","63.49","63.6","62.75","6996729.0"
"20100121","MCD","63.2","1.0","62.97","63.6","62.8","11720020.0"
"20100122","MCD","63.39","1.0","63.23","64.78","62.81","15645790.0"
"20100125","MCD","63.09","1.0","63.34","63.6","62.92","6382145.0"
"20100126","MCD","63.81","1.0","62.75","64.0","62.75","9292627.0"
"20100127","MCD","63.73","1.0","63.67","64.0","63.3","8080776.0"
"20100128","MCD","62.83","1.0","63.85","63.87","62.75","8560054.0"
"20100129","MCD","62.43","1.0","62.82","63.22","62.39","7590614.0"
"20100201","MCD","63.89","1.0","62.83","63.97","62.83","8060062.0"
"20100202","MCD","64.03","1.0","63.87","64.05","63.35","7271325.0"
"20100203","MCD","65.21","1.0","64.63","65.75","64.61","13694370.0"
"20100204","MCD","64.06","1.0","65.19","65.27","64.02","10868360.0"
"20100205","MCD","63.37","1.0","64.07","64.3397","62.63","14007530.0"
"20100208","MCD","62.92","1.0","63.48","63.8","62.92","6969773.0"
"20100209","MCD","63.57","1.0","63.15","63.85","62.77","10131420.0"
"20100210","MCD","63.25","1.0","63.535","63.83","62.97","6161289.0"
"20100211","MCD","63.79","1.0","63.25","63.84","62.54","7478889.0"
"20100212","MCD","63.59","1.0","63.21","63.89","63.1895","6749802.0"
"20100216","MCD","64.01","1.0","63.5","64.18","63.28","7079173.0"
"20100217","MCD","64.26","1.0","64.21","64.3501","63.77","5406207.0"
"20100218","MCD","64.48","1.0","64.11","64.62","64.0","4975620.0"
"20100219","MCD","64.74","1.0","64.46","64.8926","64.3","5622082.0"
"20100222","MCD","64.77","1.0","64.93","64.93","64.63","4274900.0"
"20100223","MCD","64.87","1.0","64.78","65.05","64.7","7485645.0"
"20100224","MCD","65.26","1.0","64.96","65.55","64.77","7579688.0"
"20100225","MCD","64.38","1.0","64.29","64.64","63.76","8490756.0"
"20100226","MCD","63.85","1.0","64.46","64.73","63.85","8288330.0"
"20100301","MCD","63.98","1.0","63.98","64.14","63.67","6314518.0"
"20100302","MCD","64.07","1.0","64.42","64.42","63.9105","6271660.0"
"20100303","MCD","63.63","1.0","64.25","64.34","63.45","6393973.0"
"20100304","MCD","63.43","1.0","63.79","63.79","63.3","5958083.0"
"20100305","MCD","63.67","1.0","63.72","63.76","63.25","8154560.0"
"20100308","MCD","65.12","1.0","64.41","65.5375","64.23","11821590.0"
"20100309","MCD","65.1","1.0","64.99","65.5","64.84","7126830.0"
"20100310","MCD","64.94","1.0","65.02","65.24","64.73","6896795.0"
"20100311","MCD","65.21","1.0","64.8","65.21","64.67","4350525.0"
"20100312","MCD","65.53","1.0","65.46","65.98","65.36","6601633.0"
"20100315","MCD","65.93","1.0","65.7","66.19","65.69","5714601.0"
"20100316","MCD","66.07","1.0","66.22","66.24","65.8","5705583.0"
"20100317","MCD","66.38","1.0","66.23","66.44","65.87","4818776.0"
"20100318","MCD","66.68","1.0","66.47","66.74","66.36","6206565.0"
"20100319","MCD","66.53","1.0","66.89","66.91","66.0","10229980.0"
"20100322","MCD","67.01","1.0","66.07","67.25","65.9","7386341.0"
"20100323","MCD","67.35","1.0","67.14","67.35","66.83","8053398.0"
"20100324","MCD","66.8","1.0","66.99","67.19","66.58","6363689.0"
"20100325","MCD","66.9","1.0","67.13","67.44","66.84","5705548.0"
"20100326","MCD","67.26","1.0","67.09","67.45","66.93","5980484.0"
"20100329","MCD","67.07","1.0","67.46","67.48","66.59","6522554.0"
"20100330","MCD","67.24","1.0","67.11","67.49","66.92","5093140.0"
"20100331","MCD","66.72","1.0","67.15","67.39","66.63","5765542.0"
"20100401","MCD","67.58","1.0","67.06","67.71","67.06","5473763.0"
"20100405","MCD","68.03","1.0","67.76","68.2","67.76","4875149.0"
"20100406","MCD","67.81","1.0","67.77","67.96","67.65","3318247.0"
"20100407","MCD","67.7","1.0","67.8","68.128","67.26","6623698.0"
"20100408","MCD","68.76","1.0","67.9","69.03","67.87","7063815.0"
"20100409","MCD","68.68","1.0","68.66","68.77","68.14","5622049.0"
"20100412","MCD","68.53","1.0","68.77","68.85","68.37","4024989.0"
"20100413","MCD","68.92","1.0","68.68","69.05","68.31","5647359.0"
"20100414","MCD","69.42","1.0","69.18","69.53","69.05","6192508.0"
"20100415","MCD","69.16","1.0","69.31","69.49","68.97","4767127.0"
"20100416","MCD","69.03","1.0","69.11","69.28","68.33","7876269.0"
"20100419","MCD","69.92","1.0","69.0","69.97","68.99","7156403.0"
"20100420","MCD","70.34","1.0","69.98","70.59","69.95","7338061.0"
"20100421","MCD","70.36","1.0","70.62","71.19","70.05","10708920.0"
"20100422","MCD","71.03","1.0","70.25","71.47","70.12","7139441.0"
"20100423","MCD","71.15","1.0","71.22","71.35","70.75","5923672.0"
"20100426","MCD","71.02","1.0","71.3","71.42","70.73","6035182.0"
"20100427","MCD","70.53","1.0","70.71","71.33","70.4","8154354.0"
"20100428","MCD","70.34","1.0","70.48","70.73","69.76","7589371.0"
"20100429","MCD","71.52","1.0","70.58","71.7","70.58","7357314.0"
"20100430","MCD","70.59","1.0","71.53","71.71","70.39","6966532.0"
"20100503","MCD","71.42","1.0","70.88","71.84","70.65","5990571.0"
"20100504","MCD","70.64","1.0","71.15","71.3","70.3","7240177.0"
"20100505","MCD","70.66","1.0","70.4","71.06","70.13","9578086.0"
"20100506","MCD","69.42","1.0","70.45","71.49","67.49","16489200.0"
"20100507","MCD","68.01","1.0","69.02","69.32","67.42","15280130.0"
"20100510","MCD","70.58","1.0","70.07","71.05","69.75","10903290.0"
"20100511","MCD","70.48","1.0","70.17","71.1","70.13","6709860.0"
"20100512","MCD","70.67","1.0","70.73","70.94","70.15","5655456.0"
"20100513","MCD","70.5","1.0","70.71","71.3","70.45","5729285.0"
"20100514","MCD","69.59","1.0","70.28","70.45","69.1","9111397.0"
"20100517","MCD","70.14","1.0","69.82","70.25","69.35","7468012.0"
"20100518","MCD","70.02","1.0","70.53","70.81","69.84","6899343.0"
"20100519","MCD","69.4","1.0","69.66","69.95","68.9","7814365.0"
"20100520","MCD","67.66","1.0","68.54","69.358","67.63","13563140.0"
"20100521","MCD","67.86","1.0","67.07","68.04","65.55","12614720.0"
"20100524","MCD","67.66","1.0","67.84","68.51","67.26","6733034.0"
"20100525","MCD","67.84","1.0","66.59","67.84","66.2","9257729.0"
"20100526","MCD","66.01","1.0","67.89","68.06","66.0","11524400.0"
"20100527","MCD","67.2","1.0","66.41","67.2","66.02","9727304.0"
"20100528","MCD","66.87","1.0","67.24","67.63","66.75","7164730.0"
"20100601","MCD","66.36","1.0","66.23","67.31","66.04","5367669.0"
"20100602","MCD","67.77","1.0","66.53","67.8","66.2","5748790.0"
"20100603","MCD","67.85","1.0","67.8","68.25","67.44","4402406.0"
"20100604","MCD","66.7","1.0","66.82","68.09","66.52","7527651.0"
"20100607","MCD","66.75","1.0","66.64","67.82","66.25","9808363.0"
"20100608","MCD","68.375","1.0","67.16","68.45","65.81","13565670.0"
"20100609","MCD","68.26","1.0","68.68","68.9","68.04","8921074.0"
"20100610","MCD","69.37","1.0","68.98","69.41","68.71","6720377.0"
"20100611","MCD","69.54","1.0","68.86","69.55","68.75","5366874.0"
"20100614","MCD","69.3","1.0","69.95","69.98","69.3","4521459.0"
"20100615","MCD","70.4","1.0","69.94","70.49","69.85","6419654.0"
"20100616","MCD","70.29","1.0","70.06","70.5","70.01","4547045.0"
"20100617","MCD","70.05","1.0","70.55","70.58","69.38","7014820.0"
"20100618","MCD","69.88","1.0","70.25","70.425","69.81","8817872.0"
"20100621","MCD","69.92","1.0","70.27","70.5","69.77","5200104.0"
"20100622","MCD","68.64","1.0","70.01","70.37","68.55","5487434.0"
"20100623","MCD","68.63","1.0","68.82","69.3","68.47","5442758.0"
"20100624","MCD","67.73","1.0","68.43","68.54","67.61","5941869.0"
"20100625","MCD","67.42","1.0","67.71","68.29","67.37","8031429.0"
"20100628","MCD","67.33","1.0","67.58","67.89","67.25","4427384.0"
"20100629","MCD","66.46","1.0","66.61","66.79","66.09","8713493.0"
"20100630","MCD","65.87","1.0","66.29","66.84","65.8","7203973.0"
"20100701","MCD","66.71","1.0","66.72","66.9","65.31","10923030.0"
"20100702","MCD","66.14","1.0","66.75","67.0","65.965","5278859.0"
"20100706","MCD","66.11","1.0","66.52","67.1","65.63","5938746.0"
"20100707","MCD","67.31","1.0","66.09","67.37","66.005","6621126.0"
"20100708","MCD","69.02","1.0","67.8","69.15","67.55","7849233.0"
"20100709","MCD","69.22","1.0","69.08","69.33","68.75","4511958.0"
"20100712","MCD","69.94","1.0","68.96","70.0","68.96","5420728.0"
"20100713","MCD","70.84","1.0","70.44","71.07","70.12","6047919.0"
"20100714","MCD","70.9","1.0","70.5","70.98","70.16","4475095.0"
"20100715","MCD","71.33","1.0","70.9","71.46","70.43","5468854.0"
