"H1","datadate","tic","prccd","ajexdi","prcod","prchd","prcld","cshtrd"
"53385","20090602","IBM","106.83","1.0","107.51","108.8","106.66","7044103.0"
"53386","20090603","IBM","106.49","1.0","106.53","106.6","105.11","7687914.0"
"53387","20090604","IBM","106.33","1.0","106.17","106.87","105.6","5468477.0"
"53388","20090605","IBM","107.24","1.0","107.33","108.4","106.75","7664950.0"
"53389","20090608","IBM","107.49","1.0","106.64","107.98","105.5","6363601.0"
"53390","20090609","IBM","108.14","1.0","108.15","109.14","107.99","8585840.0"
"53391","20090610","IBM","108.35","1.0","109.2","109.28","107.05","7578005.0"
"53392","20090611","IBM","109.4","1.0","108.75","110.64","108.56","9134298.0"
"53393","20090612","IBM","108.21","1.0","108.4","109.28","107.75","7250817.0"
"53394","20090615","IBM","107.62","1.0","107.63","108.83","107.24","8567486.0"
"53395","20090616","IBM","107.32","1.0","108.47","109.14","107.27","7230944.0"
"53396","20090617","IBM","107.0","1.0","107.46","107.88","106.88","7366166.0"
"53397","20090618","IBM","106.33","1.0","106.93","107.53","106.12","6206856.0"
"53398","20090619","IBM","105.89","1.0","106.31","106.65","105.5","13558310.0"
"53399","20090622","IBM","104.52","1.0","105.18","105.88","104.23","7292778.0"
"53400","20090623","IBM","104.44","1.0","104.75","104.87","103.79","5152514.0"
"53401","20090624","IBM","104.15","1.0","105.39","106.48","103.72","6395156.0"
"53402","20090625","IBM","106.06","1.0","103.7","106.785","103.51","6898278.0"
"53403","20090626","IBM","105.68","1.0","106.5","106.5","105.05","5127813.0"
"53404","20090629","IBM","105.83","1.0","105.99","106.18","105.16","4681717.0"
"53405","20090630","IBM","104.42","1.0","105.69","106.03","103.81","7512588.0"
"53406","20090701","IBM","104.84","1.0","105.0","106.27","104.73","5537276.0"
"53407","20090702","IBM","101.73","1.0","103.8","103.91","101.73","7026693.0"
"53408","20090706","IBM","101.65","1.0","101.57","102.23","100.47","6522490.0"
"53409","20090707","IBM","100.19","1.0","101.34","101.96","100.03","6684720.0"
"53410","20090708","IBM","100.68","1.0","100.29","101.17","99.5","7380719.0"
"53411","20090709","IBM","102.08","1.0","101.12","102.78","100.85","6153127.0"
"53412","20090710","IBM","100.83","1.0","100.97","101.72","99.8","7465894.0"
"53413","20090713","IBM","103.62","1.0","101.28","103.65","100.19","9492371.0"
"53414","20090714","IBM","103.25","1.0","103.42","103.62","102.52","5412759.0"
"53415","20090715","IBM","107.22","1.0","104.75","107.22","104.6","8687131.0"
"53416","20090716","IBM","110.64","1.0","106.84","110.97","106.79","14976240.0"
"53417","20090717","IBM","115.42","1.0","113.41","115.53","113.16","20187480.0"
"53418","20090720","IBM","116.44","1.0","114.53","116.88","114.39","10678100.0"
"53419","20090721","IBM","117.04","1.0","115.87","117.04","115.38","8301376.0"
"53420","20090722","IBM","115.57","1.0","116.18","117.2","115.09","8812981.0"
"53421","20090723","IBM","117.06","1.0","115.06","118.0","115.06","8460786.0"
"53422","20090724","IBM","117.64","1.0","116.68","118.15","116.63","6260950.0"
"53423","20090727","IBM","117.63","1.0","116.95","117.92","116.57","5068965.0"
"53424","20090728","IBM","117.28","1.0","116.63","117.52","116.34","5782683.0"
"53425","20090729","IBM","117.26","1.0","116.36","117.28","116.05","5100715.0"
"53426","20090730","IBM","117.86","1.0","118.0","119.37","117.67","6802685.0"
"53427","20090731","IBM","117.93","1.0","117.56","118.99","117.56","5329586.0"
"53428","20090803","IBM","119.92","1.0","118.88","119.96","118.69","6108095.0"
"53429","20090804","IBM","119.6","1.0","119.17","119.8","119.02","4993226.0"
"53430","20090805","IBM","118.47","1.0","118.515","119.0","117.86","5025591.0"
"53431","20090806","IBM","117.38","1.0","118.31","118.4","116.7","6003087.0"
"53432","20090807","IBM","119.33","1.0","118.11","119.91","118.11","5763172.0"
"53433","20090810","IBM","118.7","1.0","118.17","119.19","117.97","3980281.0"
"53434","20090811","IBM","117.79","1.0","118.03","118.5","117.32","4844435.0"
"53435","20090812","IBM","119.29","1.0","117.6","119.96","117.42","6289084.0"
"53436","20090813","IBM","119.58","1.0","119.28","119.78","118.63","5489133.0"
"53437","20090814","IBM","118.57","1.0","119.29","119.74","117.62","4796250.0"
"53438","20090817","IBM","116.86","1.0","116.69","117.44","116.21","5349456.0"
"53439","20090818","IBM","117.63","1.0","116.81","118.0","116.73","4286172.0"
"53440","20090819","IBM","118.57","1.0","116.36","118.77","116.12","4837844.0"
"53441","20090820","IBM","118.95","1.0","118.44","119.41","118.1","4841629.0"
"53442","20090821","IBM","119.9","1.0","119.65","120.01","118.55","8306743.0"
"53443","20090824","IBM","119.32","1.0","119.92","120.88","119.1","6363199.0"
"53444","20090825","IBM","118.83","1.0","119.25","120.15","118.71","4651633.0"
"53445","20090826","IBM","119.47","1.0","118.64","119.85","117.51","4515328.0"
"53446","20090827","IBM","119.43","1.0","118.73","119.59","117.85","4356403.0"
"53447","20090828","IBM","118.22","1.0","120.1","120.23","117.77","6235628.0"
"53448","20090831","IBM","118.05","1.0","117.1","118.06","116.92","5438530.0"
"53449","20090901","IBM","116.69","1.0","117.67","118.93","116.5","6303723.0"
"53450","20090902","IBM","116.09","1.0","116.34","117.24","116.0","4991625.0"
"53451","20090903","IBM","116.33","1.0","116.55","116.73","115.15","4936122.0"
"53452","20090904","IBM","117.46","1.0","116.58","117.5","116.21","3451667.0"
"53453","20090908","IBM","117.16","1.0","117.94","118.17","116.63","5797428.0"
"53454","20090909","IBM","116.76","1.0","117.03","117.67","116.16","5247700.0"
"53455","20090910","IBM","117.67","1.0","116.99","117.83","116.75","4889343.0"
"53456","20090911","IBM","118.05","1.0","117.8","119.25","117.47","5893678.0"
"53457","20090914","IBM","118.88","1.0","117.0","118.99","116.94","4758527.0"
"53458","20090915","IBM","119.35","1.0","118.78","119.45","118.16","6534030.0"
"53459","20090916","IBM","121.82","1.0","119.5","122.0","119.3","11222290.0"
"53460","20090917","IBM","121.88","1.0","121.14","122.78","121.05","8392558.0"
"53461","20090918","IBM","122.11","1.0","122.45","122.88","121.62","9935798.0"
"53462","20090921","IBM","121.57","1.0","121.03","122.08","120.88","4514778.0"
"53463","20090922","IBM","121.61","1.0","122.09","122.11","120.98","5564648.0"
"53464","20090923","IBM","120.82","1.0","121.26","122.74","120.71","5535679.0"
"53465","20090924","IBM","120.94","1.0","120.69","121.65","120.4","5425903.0"
"53466","20090925","IBM","121.08","1.0","120.27","121.65","120.1","5187894.0"
"53467","20090928","IBM","119.33","1.0","120.52","122.0","118.94","8247273.0"
"53468","20090929","IBM","118.81","1.0","119.36","119.94","118.6","6748691.0"
"53469","20090930","IBM","119.61","1.0","119.18","120.0","117.55","7733205.0"
"53470","20091001","IBM","117.9","1.0","119.39","119.61","117.56","7067470.0"
"53471","20091002","IBM","119.02","1.0","117.4","119.66","117.26","7581896.0"
"53472","20091005","IBM","119.75","1.0","118.9","120.18","118.13","5672772.0"
"53473","20091006","IBM","121.35","1.0","120.39","121.59","120.22","6656215.0"
"53474","20091007","IBM","122.78","1.0","121.12","122.85","120.94","5871765.0"
"53475","20091008","IBM","122.29","1.0","122.52","122.98","121.85","6497983.0"
"53476","20091009","IBM","125.93","1.0","122.43","126.0","122.3","13097380.0"
"53477","20091012","IBM","127.04","1.0","125.44","127.1","125.2","7723614.0"
"53478","20091013","IBM","127.02","1.0","126.22","127.39","126.2","7577859.0"
"53479","20091014","IBM","128.35","1.0","127.71","128.61","126.6","9528927.0"
"53480","20091015","IBM","127.98","1.0","127.56","128.0","126.32","11856070.0"
"53481","20091016","IBM","121.64","1.0","123.15","123.7","121.25","19215930.0"
"53482","20091019","IBM","123.06","1.0","121.76","123.36","121.61","7479075.0"
"53483","20091020","IBM","122.82","1.0","123.36","123.5","121.5","8778643.0"
"53484","20091021","IBM","120.87","1.0","122.18","124.11","120.86","7169751.0"
"53485","20091022","IBM","122.69","1.0","120.75","123.0","120.34","6026428.0"
"53486","20091023","IBM","120.36","1.0","122.95","123.06","120.0","6780239.0"
"53487","20091026","IBM","120.11","1.0","120.61","122.44","119.55","6537992.0"
"53488","20091027","IBM","120.65","1.0","120.18","122.14","119.15","9442989.0"
"53489","20091028","IBM","121.5","1.0","120.47","121.68","119.87","8773317.0"
"53490","20091029","IBM","122.87","1.0","122.15","123.03","121.6","6324536.0"
"53491","20091030","IBM","120.61","1.0","122.63","124.3","120.48","7697069.0"
"53492","20091102","IBM","120.56","1.0","120.77","121.93","119.5","7030430.0"
"53493","20091103","IBM","121.16","1.0","119.53","121.19","119.53","5702978.0"
"53494","20091104","IBM","121.29","1.0","121.46","122.5","121.16","6353227.0"
"53495","20091105","IBM","123.1","1.0","122.12","123.5","122.0","6688212.0"
"53496","20091106","IBM","123.49","1.0","122.51","123.49","122.23","4972464.0"
"53497","20091109","IBM","126.0","1.0","123.92","126.0","123.49","7744339.0"
"53498","20091110","IBM","126.91","1.0","125.3","127.05","125.17","6437623.0"
"53499","20091111","IBM","127.19","1.0","126.55","127.3","125.94","6527963.0"
"53500","20091112","IBM","126.26","1.0","126.61","127.65","126.11","5338579.0"
"53501","20091113","IBM","127.03","1.0","126.41","127.8","126.27","4980317.0"
"53502","20091116","IBM","128.21","1.0","127.17","128.24","127.03","7813050.0"
"53503","20091117","IBM","128.63","1.0","127.43","128.655","127.4","7751333.0"
"53504","20091118","IBM","128.15","1.0","128.05","128.35","127.55","3968216.0"
"53505","20091119","IBM","127.54","1.0","127.28","127.84","126.51","5308375.0"
"53506","20091120","IBM","126.96","1.0","127.17","127.69","126.46","5353566.0"
"53507","20091123","IBM","128.2","1.0","127.7","128.94","127.65","7003414.0"
"53508","20091124","IBM","127.93","1.0","127.9","128.32","127.14","4816494.0"
"53509","20091125","IBM","127.28","1.0","127.88","128.22","127.08","3967689.0"
"53510","20091127","IBM","125.7","1.0","124.59","126.62","124.26","3319189.0"
"53511","20091130","IBM","126.35","1.0","125.12","126.6","124.92","6302641.0"
"53512","20091201","IBM","127.94","1.0","127.29","128.39","126.85","6578504.0"
"53513","20091202","IBM","127.21","1.0","127.32","128.39","127.16","4597812.0"
"53514","20091203","IBM","127.55","1.0","127.6","128.47","127.25","5757357.0"
"53515","20091204","IBM","127.25","1.0","128.4","128.9","126.0","7068487.0"
"53516","20091207","IBM","127.04","1.0","126.88","127.53","126.59","4144380.0"
"53517","20091208","IBM","126.8","1.0","126.97","127.35","126.16","5348960.0"
"53518","20091209","IBM","128.39","1.0","126.7","128.39","126.11","6071819.0"
"53519","20091210","IBM","129.34","1.0","128.13","129.47","128.09","7066269.0"
"53520","20091211","IBM","129.68","1.0","129.01","129.77","128.71","6597173.0"
"53521","20091214","IBM","129.93","1.0","129.65","129.98","129.6","5201287.0"
"53522","20091215","IBM","128.49","1.0","129.46","129.86","127.94","7860873.0"
"53523","20091216","IBM","128.71","1.0","128.74","129.6","128.35","6372436.0"
"53524","20091217","IBM","127.4","1.0","128.0","128.56","127.12","5909454.0"
"53525","20091218","IBM","127.91","1.0","127.97","128.39","127.0","9106601.0"
"53526","20091221","IBM","128.65","1.0","127.8","128.94","127.68","4765671.0"
"53527","20091222","IBM","129.93","1.0","129.3","129.98","129.19","5534976.0"
"53528","20091223","IBM","130.0","1.0","129.7","130.0","129.3","4127512.0"
"53529","20091224","IBM","130.57","1.0","129.89","130.57","129.48","4265079.0"
"53530","20091228","IBM","132.31","1.0","130.99","132.31","130.72","5794387.0"
"53531","20091229","IBM","131.85","1.0","132.28","132.37","131.8","4184181.0"
"53532","20091230","IBM","132.57","1.0","131.23","132.68","130.68","3866991.0"
"53533","20091231","IBM","130.9","1.0","132.41","132.85","130.75","4223335.0"
"53534","20100104","IBM","132.45","1.0","131.18","132.97","130.85","6155285.0"
"53535","20100105","IBM","130.85","1.0","131.68","131.85","130.1","6841401.0"
"53536","20100106","IBM","130.0","1.0","130.68","131.49","129.81","5605290.0"
"53537","20100107","IBM","129.55","1.0","129.87","130.25","128.91","5841307.0"
"53538","20100108","IBM","130.85","1.0","129.07","130.9199","129.05","4191134.0"
"53539","20100111","IBM","129.48","1.0","131.06","131.06","128.67","5730378.0"
"53540","20100112","IBM","130.51","1.0","129.03","131.33","129.0","8081187.0"
"53541","20100113","IBM","130.23","1.0","130.39","131.12","129.16","6454422.0"
"53542","20100114","IBM","132.31","1.0","130.55","132.71","129.91","7110698.0"
"53543","20100115","IBM","131.78","1.0","132.03","132.89","131.089","8493769.0"
"53544","20100119","IBM","134.14","1.0","131.63","134.25","131.56","13810820.0"
"53545","20100120","IBM","130.25","1.0","130.46","131.15","128.95","15192670.0"
"53546","20100121","IBM","129.0","1.0","130.47","130.69","128.06","9608496.0"
"53547","20100122","IBM","125.5","1.0","128.67","128.89","125.37","10084300.0"
"53548","20100125","IBM","126.12","1.0","126.33","126.895","125.71","5738455.0"
"53549","20100126","IBM","125.75","1.0","125.92","127.75","125.41","7135190.0"
"53550","20100127","IBM","126.33","1.0","125.82","126.96","125.04","8719147.0"
"53551","20100128","IBM","123.75","1.0","127.03","127.04","123.05","9616132.0"
"53552","20100129","IBM","122.39","1.0","124.32","125.0","121.9","11571890.0"
"53553","20100201","IBM","124.67","1.0","123.23","124.95","122.78","7242115.0"
"53554","20100202","IBM","125.53","1.0","124.79","125.81","123.95","5899853.0"
"53555","20100203","IBM","125.66","1.0","125.16","126.07","125.07","4176926.0"
"53556","20100204","IBM","123.0","1.0","125.19","125.44","122.9","9126855.0"
"53557","20100205","IBM","123.52","1.0","123.04","123.72","121.83","8616744.0"
"53558","20100208","IBM","121.88","1.0","123.15","123.22","121.74","5718339.0"
"53559","20100209","IBM","123.21","1.0","122.65","124.2","122.46","6044466.0"
"53560","20100210","IBM","122.81","1.0","122.94","123.65","122.21","5219060.0"
"53561","20100211","IBM","123.73","1.0","122.58","124.2","122.06","5088996.0"
"53562","20100212","IBM","124.0","1.0","123.01","124.05","121.61","8017664.0"
"53563","20100216","IBM","125.23","1.0","124.91","125.23","124.11","6777265.0"
"53564","20100217","IBM","126.33","1.0","125.5","126.53","125.21","5821173.0"
"53565","20100218","IBM","127.81","1.0","126.13","128.0","126.0","5524647.0"
"53566","20100219","IBM","127.19","1.0","127.35","128.06","126.8724","6303078.0"
"53567","20100222","IBM","126.85","1.0","127.3","127.43","126.31","3808077.0"
"53568","20100223","IBM","126.46","1.0","126.48","127.66","126.0","4594376.0"
"53569","20100224","IBM","127.59","1.0","127.02","128.27","126.81","4782000.0"
"53570","20100225","IBM","127.07","1.0","126.05","127.24","125.57","5658676.0"
"53571","20100226","IBM","127.16","1.0","127.01","128.0","126.74","4784139.0"
"53572","20100301","IBM","128.57","1.0","127.5","128.83","127.47","4577615.0"
"53573","20100302","IBM","127.42","1.0","128.7","129.09","127.13","6013237.0"
"53574","20100303","IBM","126.88","1.0","127.73","128.02","126.68","6388196.0"
"53575","20100304","IBM","126.72","1.0","127.07","127.07","125.47","6032228.0"
"53576","20100305","IBM","127.25","1.0","127.17","127.55","127.04","6139940.0"
"53577","20100308","IBM","126.41","1.0","127.06","127.5","126.36","6199170.0"
"53578","20100309","IBM","125.55","1.0","126.27","126.29","125.2","7528715.0"
"53579","20100310","IBM","125.62","1.0","125.985","126.36","125.21","6916173.0"
"53580","20100311","IBM","127.6","1.0","125.71","127.81","125.71","7927511.0"
"53581","20100312","IBM","127.94","1.0","127.91","128.37","127.51","5169194.0"
"53582","20100315","IBM","127.83","1.0","127.4","128.34","127.28","4497617.0"
"53583","20100316","IBM","128.67","1.0","128.0","128.88","127.45","6134831.0"
"53584","20100317","IBM","127.76","1.0","128.9","128.93","127.36","6347585.0"
"53585","20100318","IBM","128.38","1.0","127.46","128.75","127.45","4954336.0"
"53586","20100319","IBM","127.71","1.0","128.84","128.93","126.78","10743850.0"
"53587","20100322","IBM","127.98","1.0","127.11","128.39","126.57","5651866.0"
"53588","20100323","IBM","129.37","1.0","127.94","129.43","127.64","5976750.0"
"53589","20100324","IBM","128.53","1.0","128.63","129.95","128.47","6669246.0"
"53590","20100325","IBM","129.24","1.0","129.36","130.73","129.13","7603162.0"
"53591","20100326","IBM","129.26","1.0","128.93","129.78","128.7205","5550605.0"
"53592","20100329","IBM","128.59","1.0","129.3","129.95","128.26","4642665.0"
"53593","20100330","IBM","128.77","1.0","128.9","129.13","128.25","3426538.0"
"53594","20100331","IBM","128.25","1.0","128.23","128.75","127.65","4904711.0"
"53595","20100401","IBM","128.25","1.0","128.95","129.31","127.55","4980425.0"
"53596","20100405","IBM","129.35","1.0","128.38","129.8","128.14","4118684.0"
"53597","20100406","IBM","128.93","1.0","128.68","129.3","128.05","3926209.0"
"53598","20100407","IBM","128.48","1.0","128.53","129.27","128.01","5156458.0"
"53599","20100408","IBM","127.61","1.0","128.04","128.23","127.2","5982968.0"
"53600","20100409","IBM","128.76","1.0","127.88","128.87","127.12","5184577.0"
"53601","20100412","IBM","128.36","1.0","128.57","128.956","128.24","3992268.0"
"53602","20100413","IBM","129.03","1.0","128.26","129.435","127.84","6818983.0"
"53603","20100414","IBM","131.25","1.0","129.73","131.42","129.46","8545757.0"
"53604","20100415","IBM","130.89","1.0","130.53","131.14","130.1902","6423599.0"
"53605","20100416","IBM","130.63","1.0","130.68","132.17","130.25","9547782.0"
"53606","20100419","IBM","132.23","1.0","130.38","132.28","130.38","11263060.0"
"53607","20100420","IBM","129.69","1.0","129.2","130.33","128.26","15214850.0"
"53608","20100421","IBM","128.99","1.0","129.87","130.27","128.5","7528587.0"
"53609","20100422","IBM","129.13","1.0","128.64","129.36","127.77","6016763.0"
"53610","20100423","IBM","129.99","1.0","129.08","130.1","128.71","6197282.0"
"53611","20100426","IBM","130.73","1.0","129.76","131.04","129.54","5285384.0"
"53612","20100427","IBM","128.82","1.0","129.9","132.0","128.71","10916660.0"
"53613","20100428","IBM","130.1","1.0","129.4","130.47","129.03","7122626.0"
"53614","20100429","IBM","130.46","1.0","130.55","131.21","130.15","5786888.0"
"53615","20100430","IBM","129.0","1.0","130.43","130.636","128.84","6266689.0"
"53616","20100503","IBM","129.6","1.0","129.39","130.14","128.8","4992019.0"
"53617","20100504","IBM","128.12","1.0","128.89","128.93","126.5754","8284974.0"
"53618","20100505","IBM","127.46","1.0","127.12","128.23","126.87","6072714.0"
"53619","20100506","IBM","123.92","1.0","126.29","127.93","116.0","13167560.0"
"53620","20100507","IBM","122.1","1.0","123.36","124.39","120.0","10584640.0"
"53621","20100510","IBM","126.27","1.0","126.27","126.67","125.06","8463714.0"
"53622","20100511","IBM","126.89","1.0","125.21","128.42","125.15","6498850.0"
"53623","20100512","IBM","132.68","1.0","127.16","132.85","127.01","16625890.0"
"53624","20100513","IBM","131.48","1.0","130.93","133.1","130.85","10493970.0"
"53625","20100514","IBM","131.19","1.0","131.06","131.67","129.41","9920067.0"
"53626","20100517","IBM","130.44","1.0","130.68","131.76","128.7","8923316.0"
"53627","20100518","IBM","129.95","1.0","131.26","131.99","129.9","9330025.0"
"53628","20100519","IBM","128.86","1.0","129.37","130.5","127.82","8669438.0"
"53629","20100520","IBM","123.8","1.0","127.22","127.96","123.68","13176840.0"
"53630","20100521","IBM","125.42","1.0","122.16","125.61","121.4","12639480.0"
"53631","20100524","IBM","124.45","1.0","125.26","126.02","124.04","6868066.0"
"53632","20100525","IBM","124.52","1.0","121.47","124.95","121.47","9492517.0"
"53633","20100526","IBM","123.23","1.0","124.89","125.94","123.0","9081936.0"
"53634","20100527","IBM","126.39","1.0","125.05","126.39","124.77","7724647.0"
"53635","20100528","IBM","125.26","1.0","125.96","126.2794","124.29","7421573.0"
"53636","20100601","IBM","124.34","1.0","124.69","126.88","124.2","7135389.0"
"53637","20100602","IBM","127.41","1.0","124.85","127.5","124.35","7705097.0"
