"H1","datadate","tic","prccd","ajexdi","prcod","prchd","prcld","cshtrd"
"67991","20090428","NKE","55.59","4.0","53.42","56.2961","53.4","2466502.0"
"67992","20090429","NKE","52.96","4.0","55.6","55.75","52.5","5457314.0"
"67993","20090430","NKE","52.47","4.0","53.54","55.02","52.18","4828776.0"
"67994","20090501","NKE","52.92","4.0","52.87","53.37","52.5","3475440.0"
"67995","20090504","NKE","55.27","4.0","52.91","55.27","52.87","3632674.0"
"67996","20090505","NKE","55.0","4.0","54.42","55.18","54.35","3311954.0"
"67997","20090506","NKE","54.61","4.0","55.45","55.78","54.24","3701255.0"
"67998","20090507","NKE","53.08","4.0","55.32","55.67","52.43","4627612.0"
"67999","20090508","NKE","54.42","4.0","53.76","54.86","52.0","2842947.0"
"68000","20090511","NKE","53.14","4.0","53.6","53.81","52.79","3763913.0"
"68001","20090512","NKE","50.98","4.0","52.5","52.85","50.24","6061624.0"
"68002","20090513","NKE","49.52","4.0","50.4","50.4","48.76","4570318.0"
"68003","20090514","NKE","50.95","4.0","49.4","51.37","49.4","4174048.0"
"68004","20090515","NKE","49.75","4.0","50.09","51.6","49.64","3678783.0"
"68005","20090518","NKE","51.2","4.0","50.12","51.28","50.0","2713627.0"
"68006","20090519","NKE","52.04","4.0","51.5","52.6","50.53","3652129.0"
"68007","20090520","NKE","50.69","4.0","52.33","52.54","50.54","3711033.0"
"68008","20090521","NKE","51.35","4.0","50.36","51.43","50.07","3835263.0"
"68009","20090522","NKE","52.41","4.0","51.35","52.89","51.19","3703846.0"
"68010","20090526","NKE","54.17","4.0","51.97","54.57","51.97","4187334.0"
"68011","20090527","NKE","54.41","4.0","54.17","55.29","53.84","3781800.0"
"68012","20090528","NKE","55.11","4.0","54.45","55.36","53.61","3757946.0"
"68013","20090529","NKE","57.05","4.0","55.26","57.14","54.7","4131656.0"
"68014","20090601","NKE","59.26","4.0","57.86","59.95","57.56","4397579.0"
"68015","20090602","NKE","57.83","4.0","58.99","59.32","57.75","4731187.0"
"68016","20090603","NKE","58.17","4.0","57.39","58.22","56.8","3503173.0"
"68017","20090604","NKE","57.54","4.0","58.14","58.14","56.635","3274515.0"
"68018","20090605","NKE","58.29","4.0","58.6","59.12","57.95","4112895.0"
"68019","20090608","NKE","58.0","4.0","58.12","58.62","57.27","2670107.0"
"68020","20090609","NKE","58.66","4.0","57.99","58.95","57.64","2426351.0"
"68021","20090610","NKE","57.05","4.0","58.87","59.06","56.25","5959570.0"
"68022","20090611","NKE","56.62","4.0","57.16","57.89","56.57","3861860.0"
"68023","20090612","NKE","56.61","4.0","56.42","56.99","55.645","3870146.0"
"68024","20090615","NKE","55.94","4.0","56.39","56.47","55.41","3222781.0"
"68025","20090616","NKE","55.33","4.0","55.95","56.75","55.14","2442253.0"
"68026","20090617","NKE","54.63","4.0","55.15","55.53","54.39","3396613.0"
"68027","20090618","NKE","56.3","4.0","55.2","57.43","54.7","4419262.0"
"68028","20090619","NKE","56.7","4.0","56.83","57.96","56.53","3836480.0"
"68029","20090622","NKE","55.26","4.0","56.2","56.2","55.11","3075023.0"
"68030","20090623","NKE","53.54","4.0","55.21","55.26","53.35","4007438.0"
"68031","20090624","NKE","53.02","4.0","53.95","54.36","52.76","4905071.0"
"68032","20090625","NKE","51.28","4.0","50.65","51.57","50.16","14889120.0"
"68033","20090626","NKE","50.84","4.0","50.74","51.37","50.51","5339701.0"
"68034","20090629","NKE","51.75","4.0","51.15","52.16","50.8","3455046.0"
"68035","20090630","NKE","51.78","4.0","51.86","52.48","51.28","2925142.0"
"68036","20090701","NKE","52.42","4.0","52.14","52.99","51.35","3088561.0"
"68037","20090702","NKE","51.06","4.0","51.77","51.83","51.06","3831296.0"
"68038","20090706","NKE","51.91","4.0","50.74","52.3","50.74","3719764.0"
"68039","20090707","NKE","51.21","4.0","51.7","51.85","50.89","3046445.0"
"68040","20090708","NKE","51.51","4.0","50.99","51.71","50.75","2602444.0"
"68041","20090709","NKE","51.06","4.0","51.86","51.86","50.77","2132217.0"
"68042","20090710","NKE","51.3","4.0","50.67","51.79","50.62","2359043.0"
"68043","20090713","NKE","51.54","4.0","51.46","51.9096","50.81","3115893.0"
"68044","20090714","NKE","51.9","4.0","51.49","52.29","51.21","2003071.0"
"68045","20090715","NKE","52.93","4.0","52.35","52.99","51.32","3880626.0"
"68046","20090716","NKE","53.19","4.0","52.78","53.48","52.0","3338284.0"
"68047","20090717","NKE","52.44","4.0","53.15","53.15","51.98","3275398.0"
"68048","20090720","NKE","52.83","4.0","52.59","53.24","52.09","2661482.0"
"68049","20090721","NKE","52.07","4.0","53.43","53.44","51.68","2745553.0"
"68050","20090722","NKE","51.53","4.0","52.0","52.43","51.42","3575249.0"
"68051","20090723","NKE","51.14","4.0","51.5","52.08","51.0","5377928.0"
"68052","20090724","NKE","52.17","4.0","51.11","52.425","50.59","3677928.0"
"68053","20090727","NKE","52.37","4.0","52.21","52.4","51.64","1567892.0"
"68054","20090728","NKE","52.91","4.0","51.98","52.94","51.43","2638280.0"
"68055","20090729","NKE","54.37","4.0","52.5","54.5","52.36","5289706.0"
"68056","20090730","NKE","56.09","4.0","54.93","56.53","54.58","4994329.0"
"68057","20090731","NKE","56.64","4.0","55.67","57.77","55.56","5449233.0"
"68058","20090803","NKE","56.62","4.0","56.98","57.08","56.24","3375302.0"
"68059","20090804","NKE","57.54","4.0","56.46","57.57","56.15","3704875.0"
"68060","20090805","NKE","57.02","4.0","57.54","58.17","56.73","4083391.0"
"68061","20090806","NKE","57.62","4.0","57.25","57.8","56.82","3639973.0"
"68062","20090807","NKE","58.07","4.0","57.96","58.27","57.13","2862074.0"
"68063","20090810","NKE","57.14","4.0","57.87","57.87","56.71","2385994.0"
"68064","20090811","NKE","56.79","4.0","56.92","57.09","56.02","1903600.0"
"68065","20090812","NKE","57.52","4.0","56.6","57.9","56.42","3045188.0"
"68066","20090813","NKE","57.81","4.0","57.38","57.83","56.98","2094464.0"
"68067","20090814","NKE","56.86","4.0","57.66","58.0","56.3","2281242.0"
"68068","20090817","NKE","55.44","4.0","56.07","56.46","55.165","2736828.0"
"68069","20090818","NKE","55.61","4.0","55.52","55.85","55.19","3326860.0"
"68070","20090819","NKE","56.77","4.0","55.09","56.925","55.09","2817391.0"
"68071","20090820","NKE","57.0","4.0","56.8","57.14","56.2","2975813.0"
"68072","20090821","NKE","55.65","4.0","55.99","56.5","55.24","5635323.0"
"68073","20090824","NKE","56.0","4.0","55.7","56.25","55.56","3806266.0"
"68074","20090825","NKE","55.16","4.0","56.29","56.47","55.1","4572764.0"
"68075","20090826","NKE","55.45","4.0","55.28","56.0","54.93","3337829.0"
"68076","20090827","NKE","56.83","4.0","55.54","57.13","54.8","4758808.0"
"68077","20090828","NKE","56.18","4.0","57.05","57.38","55.81","2142945.0"
"68078","20090831","NKE","55.39","4.0","55.92","56.0","55.15","1831272.0"
"68079","20090901","NKE","54.36","4.0","54.905","55.52","54.11","5035747.0"
"68080","20090902","NKE","53.31","4.0","54.12","54.33","53.22","4376264.0"
"68081","20090903","NKE","53.73","4.0","53.49","53.9","53.31","3519114.0"
"68082","20090904","NKE","54.23","4.0","53.87","54.38","53.42","2420715.0"
"68083","20090908","NKE","55.24","4.0","54.63","55.26","54.21","2895396.0"
"68084","20090909","NKE","55.35","4.0","54.93","55.48","54.53","3996020.0"
"68085","20090910","NKE","55.42","4.0","55.35","55.8","54.87","4663159.0"
"68086","20090911","NKE","54.99","4.0","55.56","55.89","54.76","4342044.0"
"68087","20090914","NKE","54.91","4.0","54.48","55.22","53.52","3571399.0"
"68088","20090915","NKE","54.69","4.0","54.76","55.0","53.97","3703372.0"
"68089","20090916","NKE","57.18","4.0","54.76","57.45","54.41","6061972.0"
"68090","20090917","NKE","58.09","4.0","57.0","58.81","56.87","3690560.0"
"68091","20090918","NKE","58.59","4.0","58.25","58.88","57.95","2881368.0"
"68092","20090921","NKE","58.55","4.0","58.05","59.37","57.66","2366680.0"
"68093","20090922","NKE","58.57","4.0","58.97","59.5","58.44","3093516.0"
"68094","20090923","NKE","58.3","4.0","58.8","59.25","58.23","10892750.0"
"68095","20090924","NKE","58.17","4.0","58.31","58.74","57.83","6554376.0"
"68096","20090925","NKE","58.64","4.0","58.33","59.85","58.3","4371881.0"
"68097","20090928","NKE","59.0","4.0","58.73","59.31","58.46","2518825.0"
"68098","20090929","NKE","60.09","4.0","59.23","60.19","59.12","8531755.0"
"68099","20090930","NKE","64.7","4.0","64.01","64.95","64.01","16775160.0"
"68100","20091001","NKE","62.5","4.0","64.0","64.4","62.5","8232186.0"
"68101","20091002","NKE","62.02","4.0","61.53","62.39","61.08","5641628.0"
"68102","20091005","NKE","62.78","4.0","61.88","62.92","61.75","2968232.0"
"68103","20091006","NKE","63.09","4.0","62.91","64.42","62.84","3651473.0"
"68104","20091007","NKE","63.42","4.0","62.94","63.725","62.8","2189084.0"
"68105","20091008","NKE","64.02","4.0","63.71","64.36","63.55","2336856.0"
"68106","20091009","NKE","63.59","4.0","64.12","64.19","63.0","2217472.0"
"68107","20091012","NKE","63.25","4.0","63.85","64.0","63.23","1545693.0"
"68108","20091013","NKE","63.68","4.0","63.26","63.85","63.01","1765591.0"
"68109","20091014","NKE","64.9","4.0","64.08","65.23","63.91","3644701.0"
"68110","20091015","NKE","64.96","4.0","64.73","65.01","64.13","3661882.0"
"68111","20091016","NKE","65.1","4.0","64.34","65.2","64.26","3654283.0"
"68112","20091019","NKE","66.09","4.0","65.04","66.35","64.41","4624914.0"
"68113","20091020","NKE","65.09","4.0","65.53","65.79","64.65","3389910.0"
"68114","20091021","NKE","64.75","4.0","65.1","65.8","64.7","3328329.0"
"68115","20091022","NKE","65.19","4.0","64.82","65.7","64.4","2497463.0"
"68116","20091023","NKE","64.17","4.0","65.05","65.16","63.55","3174560.0"
"68117","20091026","NKE","63.75","4.0","64.08","64.96","63.59","2950263.0"
"68118","20091027","NKE","64.09","4.0","63.65","64.69","62.5","3927901.0"
"68119","20091028","NKE","62.57","4.0","63.63","64.26","62.28","3705163.0"
"68120","20091029","NKE","63.71","4.0","63.0","64.11","62.6","2719137.0"
"68121","20091030","NKE","62.18","4.0","63.35","63.79","62.02","3658988.0"
"68122","20091102","NKE","62.5","4.0","62.34","63.62","61.83","2881658.0"
"68123","20091103","NKE","62.66","4.0","62.25","63.05","61.8","2744562.0"
"68124","20091104","NKE","62.73","4.0","62.82","63.8","61.97","2167878.0"
"68125","20091105","NKE","64.76","4.0","63.49","64.79","63.07","2637129.0"
"68126","20091106","NKE","64.56","4.0","64.65","64.82","63.88","1907532.0"
"68127","20091109","NKE","65.32","4.0","64.5","65.33","64.36","2286708.0"
"68128","20091110","NKE","64.47","4.0","65.34","65.69","64.0","2474556.0"
"68129","20091111","NKE","64.93","4.0","64.61","65.57","64.57","1669138.0"
"68130","20091112","NKE","64.09","4.0","64.94","65.39","63.81","1652221.0"
"68131","20091113","NKE","64.42","4.0","64.27","64.96","63.72","1827723.0"
"68132","20091116","NKE","66.1","4.0","64.66","66.34","64.52","2592242.0"
"68133","20091117","NKE","64.96","4.0","65.89","66.0","64.43","1963367.0"
"68134","20091118","NKE","64.42","4.0","64.79","64.79","63.79","2024313.0"
"68135","20091119","NKE","63.56","4.0","63.93","64.3","62.88","2459592.0"
"68136","20091120","NKE","63.92","4.0","63.34","64.08","62.7","3151720.0"
"68137","20091123","NKE","64.49","4.0","64.82","65.53","64.04","2357221.0"
"68138","20091124","NKE","64.52","4.0","64.68","65.1","64.32","1608642.0"
"68139","20091125","NKE","65.7","4.0","64.53","65.87","64.53","1995057.0"
"68140","20091127","NKE","65.05","4.0","64.52","65.44","64.0","1174735.0"
"68141","20091130","NKE","64.89","4.0","64.8","65.54","64.39","2315290.0"
"68142","20091201","NKE","65.4","4.0","65.27","66.09","64.74","1987660.0"
"68143","20091202","NKE","65.35","4.0","64.53","66.13","64.53","1484286.0"
"68144","20091203","NKE","64.67","4.0","65.26","65.59","64.54","2755631.0"
"68145","20091204","NKE","64.3","4.0","65.28","65.85","63.82","2542379.0"
"68146","20091207","NKE","64.54","4.0","64.3","64.99","64.3","2235097.0"
"68147","20091208","NKE","63.53","4.0","64.0","64.39","63.38","3627782.0"
"68148","20091209","NKE","61.95","4.0","63.51","63.51","61.75","5854382.0"
"68149","20091210","NKE","62.7","4.0","62.2","63.4","62.2","2989671.0"
"68150","20091211","NKE","63.86","4.0","63.16","64.19","63.09","2707370.0"
"68151","20091214","NKE","64.16","4.0","64.01","64.32","63.12","2314488.0"
"68152","20091215","NKE","64.35","4.0","63.93","65.09","63.62","2401254.0"
"68153","20091216","NKE","64.05","4.0","64.68","64.68","63.63","1909304.0"
"68154","20091217","NKE","63.25","4.0","63.57","64.05","63.07","2915679.0"
"68155","20091218","NKE","64.42","4.0","64.4","65.35","64.05","5076069.0"
"68156","20091221","NKE","64.88","4.0","64.52","65.27","64.45","1849885.0"
"68157","20091222","NKE","65.1","4.0","64.88","65.33","64.18","2059746.0"
"68158","20091223","NKE","65.44","4.0","65.07","65.53","64.89","1537186.0"
"68159","20091224","NKE","65.25","4.0","65.44","65.56","65.0","575554.0"
"68160","20091228","NKE","65.5","4.0","65.25","65.55","64.78","1412019.0"
"68161","20091229","NKE","66.21","4.0","65.5","66.43","65.22","2020708.0"
"68162","20091230","NKE","66.14","4.0","65.85","66.24","65.71","1733039.0"
"68163","20091231","NKE","66.07","4.0","66.21","66.62","66.05","1586924.0"
"68164","20100104","NKE","65.35","4.0","66.06","66.07","65.12","2990761.0"
"68165","20100105","NKE","65.61","4.0","65.14","65.79","64.7","1568864.0"
"68166","20100106","NKE","65.21","4.0","65.4","65.69","64.94","3349807.0"
"68167","20100107","NKE","65.85","4.0","65.12","66.0","65.05","1796911.0"
"68168","20100108","NKE","65.72","4.0","65.79","65.85","64.94","1812409.0"
"68169","20100111","NKE","64.91","4.0","65.92","65.93","64.65","2666638.0"
"68170","20100112","NKE","64.82","4.0","64.6","65.1","64.28","2870331.0"
"68171","20100113","NKE","65.4","4.0","65.11","65.67","64.78","1410363.0"
"68172","20100114","NKE","64.99","4.0","65.49","65.83","64.75","1826129.0"
"68173","20100115","NKE","64.39","4.0","64.78","65.01","63.95","2818504.0"
"68174","20100119","NKE","64.71","4.0","64.2","64.8","63.96","1861967.0"
"68175","20100120","NKE","64.18","4.0","64.21","64.41","63.57","1998782.0"
"68176","20100121","NKE","63.64","4.0","64.31","64.34","63.03","3495881.0"
"68177","20100122","NKE","62.98","4.0","63.51","64.24","62.95","3326699.0"
"68178","20100125","NKE","63.67","4.0","63.37","64.04","63.31","2685747.0"
"68179","20100126","NKE","63.74","4.0","63.33","64.11","63.05","1677868.0"
"68180","20100127","NKE","64.0","4.0","63.67","64.17","63.25","3388231.0"
"68181","20100128","NKE","63.52","4.0","64.25","65.0","63.37","1789531.0"
"68182","20100129","NKE","63.75","4.0","63.64","64.65","63.55","2600631.0"
"68183","20100201","NKE","64.1","4.0","63.97","64.45","63.51","1597655.0"
"68184","20100202","NKE","63.93","4.0","64.29","64.29","63.61","2383571.0"
"68185","20100203","NKE","64.0","4.0","63.69","64.1","63.32","1971562.0"
"68186","20100204","NKE","62.09","4.0","63.53","63.75","62.05","4477742.0"
"68187","20100205","NKE","61.7","4.0","62.02","62.23","60.89","3275947.0"
"68188","20100208","NKE","61.3","4.0","61.62","62.12","61.23","2042780.0"
"68189","20100209","NKE","62.51","4.0","61.78","63.1","61.67","2357373.0"
"68190","20100210","NKE","62.64","4.0","62.51","62.95","62.25","1924636.0"
"68191","20100211","NKE","62.95","4.0","62.43","63.17","62.12","1752504.0"
"68192","20100212","NKE","62.49","4.0","62.52","62.55","61.72","2788070.0"
"68193","20100216","NKE","63.65","4.0","62.82","63.65","62.33","2405169.0"
"68194","20100217","NKE","64.48","4.0","63.87","64.69","63.62","2644567.0"
"68195","20100218","NKE","64.44","4.0","64.49","64.59","63.91","1614527.0"
"68196","20100219","NKE","64.35","4.0","64.14","64.6","64.01","2374541.0"
"68197","20100222","NKE","64.31","4.0","64.57","64.77","64.03","1716274.0"
"68198","20100223","NKE","64.13","4.0","64.3","64.55","63.61","1934749.0"
"68199","20100224","NKE","64.93","4.0","64.0","65.02","64.0","2900133.0"
"68200","20100225","NKE","66.16","4.0","65.01","66.28","64.01","3991892.0"
"68201","20100226","NKE","67.6","4.0","66.23","67.85","66.23","4908332.0"
"68202","20100301","NKE","68.24","4.0","67.91","68.71","67.61","2668548.0"
"68203","20100302","NKE","68.03","4.0","68.06","68.33","67.68","2461281.0"
"68204","20100303","NKE","67.64","4.0","67.7","67.97","67.26","2167077.0"
"68205","20100304","NKE","67.63","4.0","68.02","68.06","67.44","1576609.0"
"68206","20100305","NKE","68.32","4.0","67.83","68.51","67.83","1865092.0"
"68207","20100308","NKE","68.82","4.0","67.97","68.96","67.97","1771080.0"
"68208","20100309","NKE","68.93","4.0","68.76","69.18","68.53","1510664.0"
"68209","20100310","NKE","69.12","4.0","68.91","69.25","68.41","1398247.0"
"68210","20100311","NKE","69.75","4.0","69.1","69.85","68.71","1739356.0"
"68211","20100312","NKE","69.9","4.0","69.42","69.99","69.41","1802088.0"
"68212","20100315","NKE","70.39","4.0","69.75","70.73","69.72","2378599.0"
"68213","20100316","NKE","70.38","4.0","70.33","71.05","70.1","2526735.0"
"68214","20100317","NKE","70.88","4.0","70.39","71.33","70.28","3655991.0"
"68215","20100318","NKE","74.66","4.0","73.35","75.35","73.3","10922090.0"
"68216","20100319","NKE","73.52","4.0","74.26","74.32","73.12","4697425.0"
"68217","20100322","NKE","73.88","4.0","72.89","74.16","72.82","2905461.0"
"68218","20100323","NKE","74.49","4.0","74.4","74.59","73.97","2245090.0"
"68219","20100324","NKE","73.38","4.0","74.35","74.39","73.01","2767118.0"
"68220","20100325","NKE","73.57","4.0","74.17","74.78","73.53","2830414.0"
"68221","20100326","NKE","73.89","4.0","73.8","74.75","73.37","2165438.0"
"68222","20100329","NKE","73.97","4.0","74.16","74.33","73.58","1630646.0"
"68223","20100330","NKE","73.81","4.0","74.01","74.4","73.55","1615346.0"
"68224","20100331","NKE","73.5","4.0","73.49","74.1","73.2802","1979054.0"
"68225","20100401","NKE","74.01","4.0","73.96","74.39","73.75","2094125.0"
"68226","20100405","NKE","74.11","4.0","74.19","74.82","73.62","1770448.0"
"68227","20100406","NKE","73.91","4.0","73.54","74.15","73.5","2107096.0"
"68228","20100407","NKE","73.59","4.0","73.97","74.1884","73.3","2212638.0"
"68229","20100408","NKE","73.99","4.0","73.46","74.28","73.06","2557487.0"
"68230","20100409","NKE","75.18","4.0","74.18","75.28","73.65","3125311.0"
"68231","20100412","NKE","75.53","4.0","75.29","75.95","75.2","2216839.0"
"68232","20100413","NKE","75.51","4.0","75.43","75.93","74.75","1756347.0"
"68233","20100414","NKE","75.8","4.0","75.61","75.86","75.0","1700293.0"
"68234","20100415","NKE","75.64","4.0","75.57","75.82","74.9701","1750756.0"
"68235","20100416","NKE","75.17","4.0","75.59","76.0","74.98","3431654.0"
"68236","20100419","NKE","75.58","4.0","74.95","75.8","74.25","2194964.0"
"68237","20100420","NKE","76.36","4.0","76.02","76.58","75.9","2396130.0"
"68238","20100421","NKE","76.72","4.0","76.4","77.139","76.17","2690117.0"
"68239","20100422","NKE","78.23","4.0","76.29","78.525","76.21","3461020.0"
"68240","20100423","NKE","77.9","4.0","77.82","78.44","77.3","2537266.0"
"68241","20100426","NKE","78.02","4.0","77.91","78.47","77.78","1512620.0"
"68242","20100427","NKE","76.74","4.0","77.67","78.49","76.61","2748472.0"
"68243","20100428","NKE","76.44","4.0","76.94","78.03","76.14","2693767.0"
"68244","20100429","NKE","77.57","4.0","77.1","77.69","76.72","2261176.0"
"68245","20100430","NKE","75.91","4.0","77.45","77.88","75.89","2467094.0"
"68246","20100503","NKE","77.77","4.0","76.01","78.39","75.91","2080906.0"
"68247","20100504","NKE","77.35","4.0","78.02","78.55","77.1","3608504.0"
"68248","20100505","NKE","75.21","4.0","76.87","77.2999","74.7","4327428.0"
"68249","20100506","NKE","72.3","4.0","74.55","75.99","66.99","6567896.0"
"68250","20100507","NKE","70.61","4.0","71.35","72.44","69.7752","5369811.0"
"68251","20100510","NKE","76.65","4.0","73.89","76.77","73.74","6605721.0"
"68252","20100511","NKE","76.43","4.0","75.8","77.07","75.76","3433112.0"
"68253","20100512","NKE","77.85","4.0","76.71","77.98","76.01","2484154.0"
"68254","20100513","NKE","75.55","4.0","77.65","77.99","75.35","5240449.0"
"68255","20100514","NKE","73.74","4.0","74.63","75.0","73.18","4751792.0"
"68256","20100517","NKE","73.63","4.0","73.73","73.85","72.03","4223426.0"
"68257","20100518","NKE","72.93","4.0","74.16","75.01","72.7","4703391.0"
"68258","20100519","NKE","72.25","4.0","72.54","72.72","71.0","5868376.0"
"68259","20100520","NKE","70.31","4.0","70.53","71.59","69.57","6259507.0"
"68260","20100521","NKE","71.39","4.0","69.14","71.78","68.14","4265671.0"
"68261","20100524","NKE","71.34","4.0","71.17","71.91","70.7101","5667284.0"
"68262","20100525","NKE","72.91","4.0","70.09","73.0","69.27","5262681.0"
"68263","20100526","NKE","72.52","4.0","73.52","73.62","71.92","4167715.0"
"68264","20100527","NKE","73.9","4.0","73.28","73.96","72.76","3672706.0"
"68265","20100528","NKE","72.38","4.0","73.62","73.86","71.96","3880795.0"
"68266","20100601","NKE","71.18","4.0","71.44","72.62","70.7","3666049.0"
"68267","20100602","NKE","73.0","4.0","71.31","73.06","71.31","3153319.0"
