"H1","datadate","tic","prccd","ajexdi","prcod","prchd","prcld","cshtrd"
"8820","20090305","BA","29.39","1.0","29.22","30.02","29.07","11661780.0"
"8821","20090306","BA","30.1","1.0","29.61","30.2","29.39","13134930.0"
"8822","20090309","BA","31.0","1.0","29.98","31.46","29.96","12407150.0"
"8823","20090310","BA","33.01","1.0","31.42","33.02","31.32","11501520.0"
"8824","20090311","BA","33.27","1.0","32.59","33.7","32.39","10823010.0"
"8825","20090312","BA","33.63","1.0","33.01","33.75","32.39","6133118.0"
"8826","20090313","BA","33.4","1.0","33.72","34.1","32.93","7433920.0"
"8827","20090316","BA","33.83","1.0","33.74","34.96","33.38","7157179.0"
"8828","20090317","BA","34.44","1.0","33.92","34.44","33.26","5270819.0"
"8829","20090318","BA","33.75","1.0","34.29","34.75","32.5","15879890.0"
"8830","20090319","BA","33.19","1.0","33.86","34.12","32.97","10424540.0"
"8831","20090320","BA","32.55","1.0","33.22","33.5","32.54","11322970.0"
"8832","20090323","BA","35.5","1.0","33.2","35.5","33.05","8224165.0"
"8833","20090324","BA","36.1","1.0","34.88","36.7199","34.82","8468264.0"
"8834","20090325","BA","37.06","1.0","36.03","37.79","35.97","12446130.0"
"8835","20090326","BA","38.66","1.0","37.32","38.68","36.91","9544545.0"
"8836","20090327","BA","37.53","1.0","38.23","38.47","37.071","7328928.0"
"8837","20090330","BA","35.52","1.0","36.63","36.98","35.11","10833150.0"
"8838","20090331","BA","35.58","1.0","35.9","36.24","35.05","11532860.0"
"8839","20090401","BA","35.44","1.0","34.52","35.6","34.21","9288760.0"
"8840","20090402","BA","37.2","1.0","36.16","37.98","36.16","9449239.0"
"8841","20090403","BA","37.69","1.0","37.23","38.12","36.39","8591254.0"
"8842","20090406","BA","38.16","1.0","37.48","38.22","36.54","7390249.0"
"8843","20090407","BA","36.64","1.0","37.51","37.69","36.51","6015876.0"
"8844","20090408","BA","36.87","1.0","36.5","37.16","36.24","4477215.0"
"8845","20090409","BA","39.15","1.0","37.68","39.18","37.68","9063903.0"
"8846","20090413","BA","37.15","1.0","36.97","37.48","35.81","9530645.0"
"8847","20090414","BA","37.04","1.0","36.51","37.5","36.3","5845048.0"
"8848","20090415","BA","37.57","1.0","36.63","38.04","36.61","5452170.0"
"8849","20090416","BA","38.39","1.0","37.62","38.75","37.0","6423818.0"
"8850","20090417","BA","38.32","1.0","38.55","38.78","38.18","6152158.0"
"8851","20090420","BA","36.48","1.0","37.65","37.8575","36.36","7016920.0"
"8852","20090421","BA","36.65","1.0","36.66","36.66","35.935","7351855.0"
"8853","20090422","BA","37.3","1.0","37.85","38.32","36.54","11625940.0"
"8854","20090423","BA","37.93","1.0","37.29","38.12","36.6","6400297.0"
"8855","20090424","BA","38.72","1.0","38.1","39.01","37.75","8350952.0"
"8856","20090427","BA","39.47","1.0","37.99","39.85","37.72","8546412.0"
"8857","20090428","BA","38.85","1.0","39.11","39.42","38.32","6627144.0"
"8858","20090429","BA","40.55","1.0","39.09","40.73","39.02","7775866.0"
"8859","20090430","BA","40.05","1.0","41.07","41.74","39.9","7028035.0"
"8860","20090501","BA","41.21","1.0","40.31","41.37","40.09","5501607.0"
"8861","20090504","BA","42.18","1.0","41.9","42.18","41.51","5269635.0"
"8862","20090505","BA","43.15","1.0","41.92","43.25","41.92","7681469.0"
"8863","20090506","BA","44.2","1.0","43.3","44.21","43.08","7930286.0"
"8864","20090507","BA","43.53","1.0","44.47","44.62","42.75","7106644.0"
"8865","20090508","BA","45.83","1.0","43.96","45.84","43.77","7491082.0"
"8866","20090511","BA","44.72","1.0","45.26","45.6","44.53","9595553.0"
"8867","20090512","BA","44.1","1.0","44.54","45.07","43.29","7068690.0"
"8868","20090513","BA","42.95","1.0","43.18","43.42","42.38","6323639.0"
"8869","20090514","BA","43.44","1.0","42.94","43.81","42.72","5231182.0"
"8870","20090515","BA","43.0","1.0","43.27","43.99","42.71","5189274.0"
"8871","20090518","BA","44.37","1.0","44.25","44.53","43.81","7269605.0"
"8872","20090519","BA","44.62","1.0","44.36","45.06","43.9","4792004.0"
"8873","20090520","BA","44.58","1.0","45.05","45.74","44.54","4734105.0"
"8874","20090521","BA","43.29","1.0","43.99","44.0","42.7","5764377.0"
"8875","20090522","BA","42.94","1.0","43.47","43.61","42.86","2951030.0"
"8876","20090526","BA","44.16","1.0","42.61","44.33","42.52","4718294.0"
"8877","20090527","BA","43.57","1.0","43.89","44.33","43.4504","4622253.0"
"8878","20090528","BA","44.32","1.0","43.99","44.45","43.19","4559592.0"
"8879","20090529","BA","44.85","1.0","44.61","45.08","43.95","5417382.0"
"8880","20090601","BA","47.7","1.0","45.54","47.81","45.54","6919942.0"
"8881","20090602","BA","49.2","1.0","47.7","49.43","47.31","7452295.0"
"8882","20090603","BA","48.37","1.0","48.71","49.2","47.7917","4700000.0"
"8883","20090604","BA","50.57","1.0","48.63","50.91","48.57","7222624.0"
"8884","20090605","BA","52.65","1.0","52.16","53.26","52.16","13722860.0"
"8885","20090608","BA","52.83","1.0","52.49","53.33","51.13","7956656.0"
"8886","20090609","BA","52.35","1.0","53.39","53.39","51.31","7721626.0"
"8887","20090610","BA","52.3","1.0","52.82","53.2","51.1","6555819.0"
"8888","20090611","BA","50.66","1.0","51.83","52.57","50.48","11852110.0"
"8889","20090612","BA","51.44","1.0","50.76","51.56","50.11","5476628.0"
"8890","20090615","BA","49.52","1.0","50.9","51.09","49.0175","6362136.0"
"8891","20090616","BA","48.83","1.0","49.57","50.15","48.7","5725669.0"
"8892","20090617","BA","48.55","1.0","48.55","49.16","48.05","4870801.0"
"8893","20090618","BA","48.96","1.0","48.43","49.28","48.15","3098216.0"
"8894","20090619","BA","48.44","1.0","49.18","49.53","48.11","7032543.0"
"8895","20090622","BA","46.9","1.0","47.83","48.03","46.53","5198131.0"
"8896","20090623","BA","43.87","1.0","44.39","44.5","42.52","27278430.0"
"8897","20090624","BA","41.32","1.0","43.14","43.55","41.09","21282320.0"
"8898","20090625","BA","42.53","1.0","41.4","42.6","41.11","14004280.0"
"8899","20090626","BA","41.88","1.0","42.11","42.78","41.5","15577460.0"
"8900","20090629","BA","42.65","1.0","42.15","43.02","42.08","5514579.0"
"8901","20090630","BA","42.5","1.0","43.63","43.79","42.1","8321145.0"
"8902","20090701","BA","42.23","1.0","42.63","42.95","42.15","6346523.0"
"8903","20090702","BA","40.83","1.0","41.81","41.81","40.62","7201460.0"
"8904","20090706","BA","40.56","1.0","40.38","40.76","39.92","7132705.0"
"8905","20090707","BA","39.04","1.0","40.5","40.69","38.9405","7701527.0"
"8906","20090708","BA","39.55","1.0","39.12","39.83","38.92","8798935.0"
"8907","20090709","BA","39.3","1.0","39.75","40.0","39.02","5432582.0"
"8908","20090710","BA","39.65","1.0","39.2","39.71","38.92","5833419.0"
"8909","20090713","BA","40.44","1.0","39.68","40.83","39.26","6548630.0"
"8910","20090714","BA","40.41","1.0","40.39","40.9","40.11","5748486.0"
"8911","20090715","BA","41.36","1.0","40.77","41.46","40.51","7867086.0"
"8912","20090716","BA","42.05","1.0","41.01","42.22","41.01","5356438.0"
"8913","20090717","BA","41.36","1.0","42.25","42.4","41.1","5691283.0"
"8914","20090720","BA","42.2","1.0","41.71","42.26","41.16","5534658.0"
"8915","20090721","BA","43.02","1.0","42.82","43.71","42.5","9161761.0"
"8916","20090722","BA","42.0","1.0","42.4","43.46","41.95","12051730.0"
"8917","20090723","BA","41.95","1.0","42.0","42.19","40.78","13615530.0"
"8918","20090724","BA","42.37","1.0","41.95","42.49","41.72","5067937.0"
"8919","20090727","BA","42.24","1.0","42.0","42.37","41.43","5671696.0"
"8920","20090728","BA","43.25","1.0","41.99","43.35","41.8","7830960.0"
"8921","20090729","BA","43.37","1.0","43.0","43.5","42.64","5078005.0"
"8922","20090730","BA","43.24","1.0","43.94","44.5","43.13","8276196.0"
"8923","20090731","BA","42.91","1.0","43.32","43.49","42.8","6028441.0"
"8924","20090803","BA","43.79","1.0","43.18","44.02","42.51","6064074.0"
"8925","20090804","BA","44.16","1.0","43.64","44.44","43.35","5962855.0"
"8926","20090805","BA","44.03","1.0","43.63","44.2101","43.4","7128810.0"
"8927","20090806","BA","45.52","1.0","44.29","45.73","44.0301","10206670.0"
"8928","20090807","BA","46.69","1.0","45.89","47.21","45.38","6688910.0"
"8929","20090810","BA","45.77","1.0","46.41","46.41","45.19","5620207.0"
"8930","20090811","BA","45.39","1.0","45.56","45.83","44.84","5081496.0"
"8931","20090812","BA","46.34","1.0","45.33","46.78","45.31","4681883.0"
"8932","20090813","BA","46.62","1.0","46.45","46.87","45.75","3484283.0"
"8933","20090814","BA","44.87","1.0","45.82","46.24","44.21","10505140.0"
"8934","20090817","BA","44.16","1.0","44.16","44.28","43.7","5211046.0"
"8935","20090818","BA","43.78","1.0","44.0","44.53","43.69","5444111.0"
"8936","20090819","BA","43.52","1.0","43.5","43.91","43.1","6578869.0"
"8937","20090820","BA","44.74","1.0","43.54","44.83","43.49","5192085.0"
"8938","20090821","BA","45.87","1.0","45.18","46.02","44.92","5529798.0"
"8939","20090824","BA","47.13","1.0","46.51","47.7868","45.973","6157061.0"
"8940","20090825","BA","48.25","1.0","47.5","48.77","47.28","8247517.0"
"8941","20090826","BA","47.82","1.0","48.07","48.38","47.44","3950809.0"
"8942","20090827","BA","51.82","1.0","51.37","52.38","51.0","17771480.0"
"8943","20090828","BA","51.04","1.0","51.68","52.53","50.7","11455500.0"
"8944","20090831","BA","49.67","1.0","50.17","50.25","49.02","9296534.0"
"8945","20090901","BA","48.77","1.0","49.21","50.38","48.47","8242344.0"
"8946","20090902","BA","48.4","1.0","48.59","48.98","48.16","3835613.0"
"8947","20090903","BA","48.46","1.0","48.67","48.83","47.761","5466474.0"
"8948","20090904","BA","49.15","1.0","48.74","49.26","48.05","5711351.0"
"8949","20090908","BA","49.5","1.0","49.73","49.88","48.81","4583854.0"
"8950","20090909","BA","50.53","1.0","49.7","51.15","49.7","5895498.0"
"8951","20090910","BA","50.49","1.0","50.42","50.72","49.79","3847196.0"
"8952","20090911","BA","51.35","1.0","50.64","51.44","50.48","5879787.0"
"8953","20090914","BA","50.97","1.0","50.99","51.26","50.44","4392690.0"
"8954","20090915","BA","52.07","1.0","51.26","52.34","50.88","6582883.0"
"8955","20090916","BA","52.36","1.0","52.44","52.76","51.79","5094623.0"
"8956","20090917","BA","52.88","1.0","52.25","53.16","52.2","4676793.0"
"8957","20090918","BA","53.02","1.0","53.02","53.29","52.1","6532887.0"
"8958","20090921","BA","52.86","1.0","52.6","53.36","52.42","3076062.0"
"8959","20090922","BA","53.14","1.0","52.96","53.31","52.13","3897895.0"
"8960","20090923","BA","52.37","1.0","53.35","53.4","52.26","4609448.0"
"8961","20090924","BA","51.79","1.0","52.23","52.52","51.52","5351755.0"
"8962","20090925","BA","51.52","1.0","51.86","52.4","51.3","3638503.0"
"8963","20090928","BA","53.07","1.0","51.82","53.34","51.76","4921472.0"
"8964","20090929","BA","54.62","1.0","53.28","55.48","53.28","7265917.0"
"8965","20090930","BA","54.15","1.0","54.86","55.25","53.46","5939577.0"
"8966","20091001","BA","52.11","1.0","53.85","53.9","52.03","6574716.0"
"8967","20091002","BA","51.4","1.0","51.19","51.76","50.1","6040174.0"
"8968","20091005","BA","52.28","1.0","51.75","52.52","51.38","3082933.0"
"8969","20091006","BA","52.29","1.0","51.54","52.57","51.15","6244277.0"
"8970","20091007","BA","51.79","1.0","52.18","52.25","51.25","3657663.0"
"8971","20091008","BA","52.3","1.0","52.3","52.6","51.86","3190520.0"
"8972","20091009","BA","52.69","1.0","52.49","52.75","51.96","2589474.0"
"8973","20091012","BA","51.66","1.0","52.66","52.73","51.38","3974063.0"
"8974","20091013","BA","51.9","1.0","51.64","51.98","51.36","3023394.0"
"8975","20091014","BA","52.51","1.0","52.31","52.55","51.57","4645094.0"
"8976","20091015","BA","51.76","1.0","52.03","52.53","50.94","5684203.0"
"8977","20091016","BA","53.19","1.0","51.19","53.72","50.85","7431393.0"
"8978","20091019","BA","53.45","1.0","53.32","53.75","52.59","3841193.0"
"8979","20091020","BA","51.89","1.0","51.71","52.3","51.07","8189176.0"
"8980","20091021","BA","50.63","1.0","51.07","52.0","50.5","8115466.0"
"8981","20091022","BA","51.07","1.0","50.33","51.23","49.75","6374980.0"
"8982","20091023","BA","49.89","1.0","51.06","51.06","49.5","5856650.0"
"8983","20091026","BA","48.29","1.0","49.85","49.98","48.0","7427640.0"
"8984","20091027","BA","47.75","1.0","48.3","48.53","47.55","7044633.0"
"8985","20091028","BA","47.22","1.0","47.72","47.8","47.18","6907223.0"
"8986","20091029","BA","48.81","1.0","48.31","49.13","47.8103","8301097.0"
"8987","20091030","BA","47.8","1.0","48.7","48.81","47.66","8702309.0"
"8988","20091102","BA","48.27","1.0","47.82","48.41","47.33","5932476.0"
"8989","20091103","BA","48.1","1.0","48.17","48.35","47.46","4899645.0"
"8990","20091104","BA","48.07","1.0","48.28","48.9","47.8","5081941.0"
"8991","20091105","BA","49.77","1.0","48.49","49.86","48.32","4754264.0"
"8992","20091106","BA","49.68","1.0","49.71","49.98","49.314","3212359.0"
"8993","20091109","BA","51.35","1.0","50.01","51.48","49.89","4443985.0"
"8994","20091110","BA","50.32","1.0","51.07","51.07","50.13","4734391.0"
"8995","20091111","BA","50.68","1.0","50.78","51.42","50.544","3545640.0"
"8996","20091112","BA","50.28","1.0","50.62","50.92","50.09","3323446.0"
"8997","20091113","BA","50.68","1.0","49.98","50.94","49.72","3545788.0"
"8998","20091116","BA","52.48","1.0","51.0","52.52","50.88","5704542.0"
"8999","20091117","BA","52.53","1.0","52.42","52.69","51.7","3945201.0"
"9000","20091118","BA","52.02","1.0","52.59","52.64","51.45","4377143.0"
"9001","20091119","BA","51.43","1.0","51.54","51.8","50.75","3182564.0"
"9002","20091120","BA","51.7","1.0","51.12","51.89","51.07","4695976.0"
"9003","20091123","BA","52.63","1.0","52.5","53.0","52.32","3255277.0"
"9004","20091124","BA","51.97","1.0","52.08","52.63","50.95","3288144.0"
"9005","20091125","BA","52.93","1.0","51.97","52.95","51.83","3021455.0"
"9006","20091127","BA","52.45","1.0","51.35","52.811","51.0","3281352.0"
"9007","20091130","BA","52.41","1.0","52.43","52.69","51.78","5431933.0"
"9008","20091201","BA","53.72","1.0","52.75","54.22","52.75","6358187.0"
"9009","20091202","BA","53.78","1.0","54.04","54.57","53.26","5979967.0"
"9010","20091203","BA","53.77","1.0","53.99","54.41","53.51","3997558.0"
"9011","20091204","BA","54.68","1.0","54.75","55.45","53.62","5449896.0"
"9012","20091207","BA","55.82","1.0","55.2","55.95","54.9","4948411.0"
"9013","20091208","BA","55.66","1.0","55.99","56.22","55.06","4658465.0"
"9014","20091209","BA","55.47","1.0","55.75","55.8","55.11","3900059.0"
"9015","20091210","BA","55.01","1.0","55.65","56.39","54.72","5755466.0"
"9016","20091211","BA","55.6","1.0","55.47","55.8","55.12","7396529.0"
"9017","20091214","BA","56.05","1.0","56.02","56.56","55.82","4830491.0"
"9018","20091215","BA","55.67","1.0","56.37","56.37","55.33","7363155.0"
"9019","20091216","BA","55.13","1.0","56.11","56.14","54.45","7803622.0"
"9020","20091217","BA","54.47","1.0","54.9","55.4","54.41","5824166.0"
"9021","20091218","BA","53.44","1.0","54.7","54.74","53.1","8920499.0"
"9022","20091221","BA","54.3","1.0","53.36","54.5","53.36","3559420.0"
"9023","20091222","BA","55.1","1.0","54.38","55.37","54.31","3669771.0"
"9024","20091223","BA","54.96","1.0","55.41","55.65","54.92","3061860.0"
"9025","20091224","BA","55.48","1.0","55.26","55.56","55.11","1003991.0"
"9026","20091228","BA","55.14","1.0","55.33","55.55","54.89","2072154.0"
"9027","20091229","BA","55.21","1.0","55.34","55.46","55.14","2163935.0"
"9028","20091230","BA","54.96","1.0","54.86","55.29","54.75","2460937.0"
"9029","20091231","BA","54.13","1.0","55.0","55.22","54.05","2189353.0"
"9030","20100104","BA","56.18","1.0","55.72","56.39","54.8","6095198.0"
"9031","20100105","BA","58.02","1.0","56.25","58.28","56.0","8865628.0"
"9032","20100106","BA","59.78","1.0","58.23","59.99","57.88","8836366.0"
"9033","20100107","BA","62.2","1.0","59.51","62.31","59.02","14378830.0"
"9034","20100108","BA","61.6","1.0","61.54","61.78","60.86","7146527.0"
"9035","20100111","BA","60.87","1.0","61.95","62.09","60.51","5624819.0"
"9036","20100112","BA","60.43","1.0","60.07","61.2","59.91","5273575.0"
"9037","20100113","BA","61.16","1.0","60.61","61.7","60.35","4950300.0"
"9038","20100114","BA","61.56","1.0","61.03","61.62","60.78","3000398.0"
"9039","20100115","BA","60.82","1.0","61.53","61.56","60.21","5066025.0"
"9040","20100119","BA","60.65","1.0","60.6","61.01","59.96","5426729.0"
"9041","20100120","BA","60.2","1.0","60.33","60.57","58.53","5374069.0"
"9042","20100121","BA","59.2","1.0","60.3","61.26","58.9","5401198.0"
"9043","20100122","BA","57.77","1.0","58.62","59.17","57.7","4743163.0"
"9044","20100125","BA","57.78","1.0","58.35","58.7464","57.5","3489814.0"
"9045","20100126","BA","57.71","1.0","57.54","58.5","57.23","4551815.0"
"9046","20100127","BA","61.93","1.0","58.84","62.08","58.83","14757360.0"
"9047","20100128","BA","62.56","1.0","62.15","62.95","61.31","8845112.0"
"9048","20100129","BA","60.6","1.0","62.8","63.4","60.32","8725485.0"
"9049","20100201","BA","61.7","1.0","60.74","61.86","60.72","5916999.0"
"9050","20100202","BA","61.94","1.0","61.29","62.0","61.0","7862234.0"
"9051","20100203","BA","61.46","1.0","61.52","61.8","60.85","5480478.0"
"9052","20100204","BA","59.32","1.0","60.95","61.17","59.25","7490461.0"
"9053","20100205","BA","58.4","1.0","59.21","59.74","57.14","9675628.0"
"9054","20100208","BA","57.89","1.0","58.33","58.9704","57.78","4724167.0"
"9055","20100209","BA","59.74","1.0","58.62","60.43","58.39","8250844.0"
"9056","20100210","BA","59.54","1.0","59.71","60.05","58.94","4237065.0"
"9057","20100211","BA","60.59","1.0","59.75","60.75","58.94","4395736.0"
"9058","20100212","BA","59.65","1.0","59.87","59.92","58.93","5178268.0"
"9059","20100216","BA","61.26","1.0","60.42","61.29","59.9","4268559.0"
"9060","20100217","BA","61.82","1.0","61.39","62.0","61.0","4113187.0"
"9061","20100218","BA","62.89","1.0","61.78","63.01","61.72","4379798.0"
"9062","20100219","BA","63.59","1.0","62.65","64.34","62.65","7371049.0"
"9063","20100222","BA","63.97","1.0","63.58","64.47","63.19","6034004.0"
"9064","20100223","BA","62.77","1.0","63.81","64.17","62.25","6483760.0"
"9065","20100224","BA","63.48","1.0","63.0","63.7","62.64","3399761.0"
"9066","20100225","BA","62.87","1.0","62.72","62.97","62.0","5043070.0"
"9067","20100226","BA","63.16","1.0","63.09","63.88","63.03","4415809.0"
"9068","20100301","BA","64.0","1.0","63.05","64.33","63.0","5265530.0"
"9069","20100302","BA","64.44","1.0","64.64","65.33","64.36","4383103.0"
"9070","20100303","BA","64.45","1.0","64.58","64.97","64.05","4287048.0"
"9071","20100304","BA","65.55","1.0","65.09","65.8","64.85","7718659.0"
"9072","20100305","BA","67.93","1.0","66.06","68.04","66.03","8504941.0"
"9073","20100308","BA","67.24","1.0","68.01","68.01","67.13","5075088.0"
"9074","20100309","BA","67.79","1.0","67.57","68.34","67.35","7655839.0"
"9075","20100310","BA","70.01","1.0","68.14","70.48","68.03","10616120.0"
"9076","20100311","BA","70.07","1.0","70.08","70.43","69.15","7291733.0"
"9077","20100312","BA","69.83","1.0","70.48","70.49","69.25","5299867.0"
"9078","20100315","BA","69.4","1.0","69.37","69.77","68.52","7708823.0"
"9079","20100316","BA","68.72","1.0","69.24","69.3149","68.3","7493755.0"
"9080","20100317","BA","69.38","1.0","68.97","69.49","68.29","6004213.0"
"9081","20100318","BA","70.87","1.0","69.35","70.93","69.19","7433070.0"
"9082","20100319","BA","70.72","1.0","73.2","73.3","70.72","17721530.0"
"9083","20100322","BA","71.91","1.0","71.66","72.64","71.51","9013015.0"
"9084","20100323","BA","72.18","1.0","72.54","72.63","71.51","4985372.0"
"9085","20100324","BA","72.32","1.0","72.42","73.2","71.78","7699920.0"
"9086","20100325","BA","72.49","1.0","72.95","73.43","72.0","5430955.0"
"9087","20100326","BA","72.59","1.0","72.66","72.99","72.35","4933688.0"
"9088","20100329","BA","74.11","1.0","73.08","74.53","73.0","9062011.0"
"9089","20100330","BA","73.53","1.0","73.84","74.18","72.7","4381292.0"
"9090","20100331","BA","72.61","1.0","72.92","73.06","71.95","5884489.0"
"9091","20100401","BA","72.99","1.0","73.24","73.51","72.3","4410806.0"
"9092","20100405","BA","72.04","1.0","72.99","73.05","70.95","9326214.0"
"9093","20100406","BA","72.36","1.0","71.84","73.18","71.77","5193801.0"
"9094","20100407","BA","72.1","1.0","72.16","72.52","71.47","6717077.0"
"9095","20100408","BA","72.28","1.0","71.89","72.46","71.21","3741438.0"
"9096","20100409","BA","72.42","1.0","72.26","72.66","71.81","3345680.0"
"9097","20100412","BA","71.92","1.0","72.15","72.57","71.8","3666022.0"
"9098","20100413","BA","71.19","1.0","71.54","71.69","70.5","5079284.0"
"9099","20100414","BA","71.7","1.0","70.83","71.76","70.81","3495849.0"
"9100","20100415","BA","72.09","1.0","71.34","72.61","71.34","2943682.0"
"9101","20100416","BA","70.79","1.0","72.1","72.1","69.88","8071814.0"
"9102","20100419","BA","70.96","1.0","70.27","71.28","70.16","4203068.0"
"9103","20100420","BA","71.41","1.0","71.54","71.98","70.95","4754325.0"
"9104","20100421","BA","74.16","1.0","71.51","74.65","71.51","12017370.0"
"9105","20100422","BA","75.59","1.0","74.46","76.0","73.68","9087565.0"
"9106","20100423","BA","75.13","1.0","75.04","75.6799","74.55","5197440.0"
"9107","20100426","BA","74.34","1.0","74.58","75.29","74.14","4023895.0"
"9108","20100427","BA","72.48","1.0","74.65","74.93","72.23","6048242.0"
"9109","20100428","BA","72.37","1.0","72.95","72.99","71.34","5699102.0"
"9110","20100429","BA","73.79","1.0","73.0","74.0","72.67","5201984.0"
"9111","20100430","BA","72.43","1.0","73.8","74.48","72.26","5600681.0"
"9112","20100503","BA","74.39","1.0","72.62","74.7","72.46","5407479.0"
"9113","20100504","BA","72.79","1.0","73.31","73.45","72.23","6229250.0"
"9114","20100505","BA","71.0","1.0","71.9","72.04","70.44","5509124.0"
"9115","20100506","BA","67.97","1.0","70.66","71.49","62.0","13769570.0"
"9116","20100507","BA","66.72","1.0","68.29","69.12","65.8","8926043.0"
"9117","20100510","BA","71.0","1.0","69.96","71.73","69.8","8841474.0"
"9118","20100511","BA","71.42","1.0","70.31","72.67","70.14","6550280.0"
"9119","20100512","BA","72.87","1.0","72.04","73.37","72.04","6329657.0"
"9120","20100513","BA","71.76","1.0","72.66","73.3","71.56","3953046.0"
"9121","20100514","BA","69.82","1.0","71.08","71.4","68.98","7952807.0"
"9122","20100517","BA","69.68","1.0","70.36","70.372","67.62","4814436.0"
"9123","20100518","BA","67.725","1.0","69.89","70.13","67.2964","8880941.0"
"9124","20100519","BA","66.21","1.0","66.85","67.55","65.285","9974012.0"
"9125","20100520","BA","63.0","1.0","65.0","65.11","62.8","10898330.0"
"9126","20100521","BA","64.56","1.0","61.99","65.0","61.39","10882530.0"
"9127","20100524","BA","63.15","1.0","63.66","64.61","63.06","6159097.0"
"9128","20100525","BA","62.78","1.0","61.0","62.975","60.61","6903135.0"
"9129","20100526","BA","63.26","1.0","63.6","65.41","63.0","7386008.0"
"9130","20100527","BA","65.13","1.0","64.86","65.23","63.91","7443391.0"
"9131","20100528","BA","64.18","1.0","65.15","65.26","63.51","5775552.0"
"9132","20100601","BA","62.95","1.0","64.27","65.2","62.86","6318443.0"
"9133","20100602","BA","64.34","1.0","63.39","64.37","62.06","4587494.0"
"9134","20100603","BA","64.31","1.0","64.84","64.84","63.51","3775593.0"
"9135","20100604","BA","61.1525","1.0","63.25","63.41","60.93","8207683.0"
"9136","20100607","BA","60.11","1.0","61.69","61.7","60.07","5918374.0"
"9137","20100608","BA","61.015","1.0","60.33","61.1","59.84","7191113.0"
"9138","20100609","BA","61.71","1.0","61.48","63.18","61.17","7726262.0"
"9139","20100610","BA","63.89","1.0","62.81","64.01","62.3","5660407.0"
"9140","20100611","BA","65.38","1.0","63.16","65.7","63.15","8461525.0"
"9141","20100614","BA","64.82","1.0","66.22","66.55","64.71","5996196.0"
"9142","20100615","BA","67.48","1.0","65.67","67.57","65.47","6400195.0"
